profile_id,instrument_symbol,contract_code,period,status,market_data_file_id_before,market_data_file_id_after,data_version_before,data_version_after,file_path_before,file_path_after,target_start,target_end,coverage_start,coverage_end,covers_target,selection_reason,rollback_method
intraday_research_v1,j,j.MAIN,1m,would_change,56007,82782,rqdata_j_standard_1m_20230103_20260711_v2,rqdata_j_standard_1m_20110415_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=j/contract=j.MAIN/j_MAIN_1m_20110415_20260711_v2.parquet,2011-04-15,2026-07-10,2011-04-15,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,jd,jd.MAIN,1m,would_change,56008,82760,rqdata_jd_standard_1m_20230103_20260711_v2,rqdata_jd_standard_1m_20131108_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jd/contract=jd.MAIN/jd_MAIN_1m_20131108_20260711_v2.parquet,2013-11-08,2026-07-10,2013-11-08,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,jm,jm.MAIN,1m,would_change,56009,82791,rqdata_jm_standard_1m_20230103_20260711_v2,rqdata_jm_standard_1m_20130322_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=jm/contract=jm.MAIN/jm_MAIN_1m_20130322_20260711_v2.parquet,2013-03-22,2026-07-10,2013-03-22,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,jr,jr.MAIN,1m,would_change,56010,82759,rqdata_jr_standard_1m_20230103_20260711_v2,rqdata_jr_standard_1m_20131118_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_1m_20131118_20260711_v2.parquet,2013-11-18,2026-07-10,2013-11-18,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,l,l.MAIN,1m,would_change,56011,82774,rqdata_l_standard_1m_20230103_20260711_v2,rqdata_l_standard_1m_20070731_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=l/contract=l.MAIN/l_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=l/contract=l.MAIN/l_MAIN_1m_20070731_20260711_v2.parquet,2010-01-04,2026-07-10,2010-01-04,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,l_f,l_f.MAIN,1m,would_change,56012,71660,rqdata_l_f_standard_1m_20230103_20260711_v2,rqdata_l_f_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=l_f/contract=l_f.MAIN/l_f_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=l_f/contract=l_f.MAIN/l_f_MAIN_1m_20230103_20260712_v2.parquet,2025-10-29,2026-07-10,2025-10-29,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,lc,lc.MAIN,1m,would_change,56013,71663,rqdata_lc_standard_1m_20230103_20260711_v2,rqdata_lc_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1m_20230103_20260712_v2.parquet,2023-07-21,2026-07-10,2023-07-21,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,lg,lg.MAIN,1m,would_change,56014,71666,rqdata_lg_standard_1m_20230103_20260711_v2,rqdata_lg_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1m_20230103_20260712_v2.parquet,2024-11-18,2026-07-10,2024-11-18,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,lh,lh.MAIN,1m,would_change,56015,71546,rqdata_lh_standard_1m_20230103_20260711_v2,rqdata_lh_standard_1m_20210108_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=lh.MAIN/lh_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lh/contract=lh.MAIN/lh_MAIN_1m_20210108_20260711_v2.parquet,2021-01-08,2026-07-10,2021-01-08,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,lu,lu.MAIN,1m,would_change,56016,71525,rqdata_lu_standard_1m_20230103_20260711_v2,rqdata_lu_standard_1m_20200622_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=lu/contract=lu.MAIN/lu_MAIN_1m_20200622_20260711_v2.parquet,2020-06-22,2026-07-10,2020-06-22,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,m,m.MAIN,1m,would_change,56017,82764,rqdata_m_standard_1m_20230103_20260711_v2,rqdata_m_standard_1m_20000717_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=m/contract=m.MAIN/m_MAIN_1m_20000717_20260711_v2.parquet,2010-01-04,2026-07-10,2010-01-04,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,ma,ma.MAIN,1m,would_change,56018,82754,rqdata_ma_standard_1m_20230103_20260711_v2,rqdata_ma_standard_1m_20140617_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ma/contract=ma.MAIN/ma_MAIN_1m_20140617_20260711_v2.parquet,2014-06-17,2026-07-10,2014-06-17,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,ni,ni.MAIN,1m,would_change,56019,82748,rqdata_ni_standard_1m_20230103_20260711_v2,rqdata_ni_standard_1m_20150327_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_1m_20150327_20260711_v2.parquet,2015-03-27,2026-07-10,2015-03-27,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,nr,nr.MAIN,1m,would_change,56020,82736,rqdata_nr_standard_1m_20230103_20260711_v2,rqdata_nr_standard_1m_20190812_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=nr/contract=nr.MAIN/nr_MAIN_1m_20190812_20260711_v2.parquet,2019-08-12,2026-07-10,2019-08-12,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,oi,oi.MAIN,1m,would_change,56021,82785,rqdata_oi_standard_1m_20230103_20260711_v2,rqdata_oi_standard_1m_20120716_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=oi/contract=oi.MAIN/oi_MAIN_1m_20120716_20260711_v2.parquet,2012-07-16,2026-07-10,2012-07-16,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,op,op.MAIN,1m,would_change,56022,71669,rqdata_op_standard_1m_20230103_20260711_v2,rqdata_op_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=op/contract=op.MAIN/op_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=op/contract=op.MAIN/op_MAIN_1m_20230103_20260712_v2.parquet,2025-09-10,2026-07-10,2025-09-10,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,p,p.MAIN,1m,would_change,56023,82775,rqdata_p_standard_1m_20230103_20260711_v2,rqdata_p_standard_1m_20071029_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=p/contract=p.MAIN/p_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=p/contract=p.MAIN/p_MAIN_1m_20071029_20260711_v2.parquet,2010-01-04,2026-07-10,2010-01-04,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pb,pb.MAIN,1m,would_change,56024,82781,rqdata_pb_standard_1m_20230103_20260711_v2,rqdata_pb_standard_1m_20110324_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_1m_20110324_20260711_v2.parquet,2011-03-24,2026-07-10,2011-03-24,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pd,pd.MAIN,1m,would_change,56025,71672,rqdata_pd_standard_1m_20230103_20260711_v2,rqdata_pd_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pd/contract=pd.MAIN/pd_MAIN_1m_20230103_20260712_v2.parquet,2025-11-27,2026-07-10,2025-11-27,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pf,pf.MAIN,1m,would_change,56026,71529,rqdata_pf_standard_1m_20230103_20260711_v2,rqdata_pf_standard_1m_20201012_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1m_20201012_20260711_v2.parquet,2020-10-12,2026-07-10,2020-10-12,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pg,pg.MAIN,1m,would_change,56027,71334,rqdata_pg_standard_1m_20230103_20260711_v2,rqdata_pg_standard_1m_20200330_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=pg.MAIN/pg_MAIN_1m_20200330_20260711_v2.parquet,2020-03-30,2026-07-10,2020-03-30,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pk,pk.MAIN,1m,would_change,56028,71547,rqdata_pk_standard_1m_20230103_20260711_v2,rqdata_pk_standard_1m_20210201_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=pk.MAIN/pk_MAIN_1m_20210201_20260711_v2.parquet,2021-02-01,2026-07-10,2021-02-01,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pl,pl.MAIN,1m,would_change,56029,71675,rqdata_pl_standard_1m_20230103_20260711_v2,rqdata_pl_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pl/contract=pl.MAIN/pl_MAIN_1m_20230103_20260712_v2.parquet,2025-07-22,2026-07-10,2025-07-22,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pm,pm.MAIN,1m,would_change,56030,82783,rqdata_pm_standard_1m_20230103_20260711_v2,rqdata_pm_standard_1m_20120117_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1m_20120117_20260711_v2.parquet,2012-01-17,2026-07-10,2012-01-17,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pp,pp.MAIN,1m,would_change,56031,82756,rqdata_pp_standard_1m_20230103_20260711_v2,rqdata_pp_standard_1m_20140228_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp/contract=pp.MAIN/pp_MAIN_1m_20140228_20260711_v2.parquet,2014-02-28,2026-07-10,2014-02-28,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pp_f,pp_f.MAIN,1m,would_change,56032,71678,rqdata_pp_f_standard_1m_20230103_20260711_v2,rqdata_pp_f_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pp_f/contract=pp_f.MAIN/pp_f_MAIN_1m_20230103_20260712_v2.parquet,2025-10-29,2026-07-10,2025-10-29,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pr,pr.MAIN,1m,would_change,56033,71681,rqdata_pr_standard_1m_20230103_20260711_v2,rqdata_pr_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pr/contract=pr.MAIN/pr_MAIN_1m_20230103_20260712_v2.parquet,2024-08-30,2026-07-10,2024-08-30,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,ps,ps.MAIN,1m,would_change,56034,71684,rqdata_ps_standard_1m_20230103_20260711_v2,rqdata_ps_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=ps/contract=ps.MAIN/ps_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=ps/contract=ps.MAIN/ps_MAIN_1m_20230103_20260712_v2.parquet,2024-12-26,2026-07-10,2024-12-26,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,pt,pt.MAIN,1m,would_change,56035,71687,rqdata_pt_standard_1m_20230103_20260711_v2,rqdata_pt_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pt/contract=pt.MAIN/pt_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pt/contract=pt.MAIN/pt_MAIN_1m_20230103_20260712_v2.parquet,2025-11-27,2026-07-10,2025-11-27,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,px,px.MAIN,1m,would_change,56036,71690,rqdata_px_standard_1m_20230103_20260711_v2,rqdata_px_standard_1m_20230103_20260712_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=px/contract=px.MAIN/px_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=px/contract=px.MAIN/px_MAIN_1m_20230103_20260712_v2.parquet,2023-09-15,2026-07-10,2023-09-15,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,rb,rb.MAIN,1m,would_change,56037,82777,rqdata_rb_standard_1m_20230103_20260711_v2,rqdata_rb_standard_1m_20090327_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1m_20090327_20260711_v2.parquet,2010-01-04,2026-07-10,2010-01-04,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,ri,ri.MAIN,1m,would_change,56038,82786,rqdata_ri_standard_1m_20230103_20260711_v2,rqdata_ri_standard_1m_20120724_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ri/contract=ri.MAIN/ri_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ri/contract=ri.MAIN/ri_MAIN_1m_20120724_20260711_v2.parquet,2012-07-24,2026-07-10,2012-07-24,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,rm,rm.MAIN,1m,would_change,56039,82789,rqdata_rm_standard_1m_20230103_20260711_v2,rqdata_rm_standard_1m_20121228_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=rm.MAIN/rm_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=rm.MAIN/rm_MAIN_1m_20121228_20260711_v2.parquet,2012-12-28,2026-07-10,2012-12-28,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,rr,rr.MAIN,1m,would_change,56040,82735,rqdata_rr_standard_1m_20230103_20260711_v2,rqdata_rr_standard_1m_20190816_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1m_20190816_20260711_v2.parquet,2019-08-16,2026-07-10,2019-08-16,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,rs,rs.MAIN,1m,would_change,56041,82790,rqdata_rs_standard_1m_20230103_20260711_v2,rqdata_rs_standard_1m_20121228_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rs/contract=rs.MAIN/rs_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rs/contract=rs.MAIN/rs_MAIN_1m_20121228_20260711_v2.parquet,2012-12-28,2026-07-10,2012-12-28,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
intraday_research_v1,ru,ru.MAIN,1m,would_change,56042,82763,rqdata_ru_standard_1m_20230103_20260711_v2,rqdata_ru_standard_1m_20000104_20260711_v2,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_1m_20230103_20260711_v2.parquet,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_1m_20000104_20260711_v2.parquet,2010-01-04,2026-07-10,2010-01-04,2026-07-10,True,covers_target_canonical_current,reactivate exact prior binding id/file id recorded in this row; transaction rollback before commit
