product,contract,period,gap_type,final_classification,next_task,actual_status,audit_end,audit_status,binding_status,classification_source,contract_role,data_role,data_version,date_gap_count,db_market_data_file_id,detail,duplicate_active_count,duplicate_trade_dates,end_date,evidence_id,evidence_source,expected,expected_end,expected_start,gap_candidate,issue_class,issue_type,main_misuse_count,mapped_contracts_missing_bars,mapping_rows,max_trade_date,metadata_status,min_trade_date,missing_count,na_reason,physical_status,profile,provider,quality_status,recommended_next_task,row_count,standard_path,start_date,status,status_reason,symbol_or_contract,target_reason,unique_contracts,year,year/window
sp,SP2201,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2201_1d_20211108_20211213_v1,,70543.0,,0.0,,2021-12-13,market_data_file:70543,"db_market_data_file,manifest",True,2021-12-31,2021-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,26.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2201/SP2201_1d_20211108_20211213.parquet,2021-11-08,covered_passed,,SP2201,actual_contract_discovered,,2021.0,2021.0
sp,SP2201,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2201_1m_20211108_20211213_v1,,102159.0,,0.0,,2021-12-13,market_data_file:102159,db_market_data_file,True,2021-12-31,2021-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,8970.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2201/SP2201_1m_20211108_20211213.parquet,2021-11-05,covered_passed,,SP2201,actual_contract_discovered,,2021.0,2021.0
sp,SP2201,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2201_1w_20211108_20211213_v1,,70545.0,,0.0,,2021-12-10,market_data_file:70545,"db_market_data_file,manifest",True,2021-12-31,2021-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,5.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2201/SP2201_1w_20211108_20211213.parquet,2021-11-12,covered_passed,,SP2201,actual_contract_discovered,,2021.0,2021.0
sp,SP2205,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2205_1d_20211214_20220407_v1,,70547.0,,0.0,,2022-04-07,market_data_file:70547,"db_market_data_file,manifest",True,2021-12-31,2021-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,75.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2205/SP2205_1d_20211214_20220407.parquet,2021-12-14,covered_passed,,SP2205,actual_contract_discovered,,2021.0,2021.0
sp,SP2205,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2205_1d_20211214_20220407_v1,,70547.0,,0.0,,2022-04-07,market_data_file:70547,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,75.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2205/SP2205_1d_20211214_20220407.parquet,2021-12-14,covered_passed,,SP2205,actual_contract_discovered,,2022.0,2022.0
sp,SP2205,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2205_1m_20211214_20220407_v1,,102161.0,,0.0,,2022-04-07,market_data_file:102161,db_market_data_file,True,2021-12-31,2021-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,25515.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2205/SP2205_1m_20211214_20220407.parquet,2021-12-13,covered_passed,,SP2205,actual_contract_discovered,,2021.0,2021.0
sp,SP2205,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2205_1m_20211214_20220407_v1,,102161.0,,0.0,,2022-04-07,market_data_file:102161,db_market_data_file,True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,25515.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2205/SP2205_1m_20211214_20220407.parquet,2021-12-13,covered_passed,,SP2205,actual_contract_discovered,,2022.0,2022.0
sp,SP2205,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2205_1w_20211214_20220407_v1,,70549.0,,0.0,,2022-04-01,market_data_file:70549,"db_market_data_file,manifest",True,2021-12-31,2021-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,14.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2205/SP2205_1w_20211214_20220407.parquet,2021-12-24,covered_passed,,SP2205,actual_contract_discovered,,2021.0,2021.0
sp,SP2205,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2205_1w_20211214_20220407_v1,,70549.0,,0.0,,2022-04-01,market_data_file:70549,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,14.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2205/SP2205_1w_20211214_20220407.parquet,2021-12-24,covered_passed,,SP2205,actual_contract_discovered,,2022.0,2022.0
sp,SP2209,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2209_1d_20220408_20220811_v1,,70551.0,,0.0,,2022-08-11,market_data_file:70551,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,86.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2209/SP2209_1d_20220408_20220811.parquet,2022-04-08,covered_passed,,SP2209,actual_contract_discovered,,2022.0,2022.0
sp,SP2209,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2209_1m_20220408_20220811_v1,,102163.0,,0.0,,2022-08-11,market_data_file:102163,db_market_data_file,True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,29430.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2209/SP2209_1m_20220408_20220811.parquet,2022-04-07,covered_passed,,SP2209,actual_contract_discovered,,2022.0,2022.0
sp,SP2209,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2209_1w_20220408_20220811_v1,,70553.0,,0.0,,2022-08-05,market_data_file:70553,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,17.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2209/SP2209_1w_20220408_20220811.parquet,2022-04-15,covered_passed,,SP2209,actual_contract_discovered,,2022.0,2022.0
sp,SP2301,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2301_1d_20220812_20221214_v1,,70555.0,,0.0,,2022-12-14,market_data_file:70555,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,83.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2301/SP2301_1d_20220812_20221214.parquet,2022-08-12,covered_passed,,SP2301,actual_contract_discovered,,2022.0,2022.0
sp,SP2301,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2301_1m_20220812_20221214_v1,,102165.0,,0.0,,2022-12-14,market_data_file:102165,db_market_data_file,True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,28395.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2301/SP2301_1m_20220812_20221214.parquet,2022-08-11,covered_passed,,SP2301,actual_contract_discovered,,2022.0,2022.0
sp,SP2301,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2301_1w_20220812_20221214_v1,,70557.0,,0.0,,2022-12-09,market_data_file:70557,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,16.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2301/SP2301_1w_20220812_20221214.parquet,2022-08-19,covered_passed,,SP2301,actual_contract_discovered,,2022.0,2022.0
sp,SP2305,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2305_15m_20230103_20230414_v1,,47564.0,,0.0,,2023-04-14,market_data_file:47564,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1540.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_15m_20230103_20230414.parquet,2023-01-03,covered_passed,,SP2305,actual_contract_discovered,,2023.0,2023.0
sp,SP2305,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,duplicate_active,actual_contract,primary,rq_acb_sp_SP2305_1d_20221215_20230414_v1,,89226.0,,2.0,,2023-04-14,market_data_file:89226,db_market_data_file,True,2022-12-31,2022-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,80.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_1d_20221215_20230414.parquet,2022-12-15,covered_passed,,SP2305,actual_contract_discovered,,2022.0,2022.0
sp,SP2305,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,duplicate_active,actual_contract,primary,rq_acb_sp_SP2305_1d_20221215_20230414_v1,,89226.0,,2.0,,2023-04-14,market_data_file:89226,db_market_data_file,True,2023-12-31,2023-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,80.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_1d_20221215_20230414.parquet,2022-12-15,covered_passed,,SP2305,actual_contract_discovered,,2023.0,2023.0
sp,SP2305,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,duplicate_active,actual_contract,primary,rq_acb_sp_SP2305_1m_20221215_20230414_v1,,102167.0,,2.0,,2023-04-14,market_data_file:102167,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,27240.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_1m_20221215_20230414.parquet,2022-12-14,covered_passed,,SP2305,actual_contract_discovered,,2022.0,2022.0
sp,SP2305,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,duplicate_active,actual_contract,primary,rq_acb_sp_SP2305_1m_20221215_20230414_v1,,102167.0,,2.0,,2023-04-14,market_data_file:102167,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,27240.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_1m_20221215_20230414.parquet,2022-12-14,covered_passed,,SP2305,actual_contract_discovered,,2023.0,2023.0
sp,SP2305,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,duplicate_active,actual_contract,primary,rq_acb_sp_SP2305_1w_20221215_20221230_v1,,70561.0,,2.0,,2022-12-30,market_data_file:70561,"db_market_data_file,manifest",True,2022-12-31,2022-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,2.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_1w_20221215_20221230.parquet,2022-12-23,covered_passed,,SP2305,actual_contract_discovered,,2022.0,2022.0
sp,SP2305,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,duplicate_active,actual_contract,primary,rq_acb_sp_SP2305_1w_20221215_20230414_v1,,89228.0,,2.0,,2023-04-14,market_data_file:89228,db_market_data_file,True,2023-12-31,2023-01-01,duplicate_active,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,16.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_1w_20221215_20230414.parquet,2022-12-23,covered_passed,,SP2305,actual_contract_discovered,,2023.0,2023.0
sp,SP2305,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2305_30m_20230103_20230414_v1,,47565.0,,0.0,,2023-04-14,market_data_file:47565,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,804.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_30m_20230103_20230414.parquet,2023-01-03,covered_passed,,SP2305,actual_contract_discovered,,2023.0,2023.0
sp,SP2305,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2305_5m_20230103_20230414_v1,,47563.0,,0.0,,2023-04-14,market_data_file:47563,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,4620.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_5m_20230103_20230414.parquet,2023-01-03,covered_passed,,SP2305,actual_contract_discovered,,2023.0,2023.0
sp,SP2305,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2305_60m_20230103_20230414_v1,,47566.0,,0.0,,2023-04-14,market_data_file:47566,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,470.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sp/contract=SP2305/SP2305_60m_20230103_20230414.parquet,2023-01-03,covered_passed,,SP2305,actual_contract_discovered,,2023.0,2023.0
sp,SP2309,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2309_15m_20230417_20230814_v1,,47570.0,,0.0,,2023-08-14,market_data_file:47570,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1847.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sp/contract=SP2309/SP2309_15m_20230417_20230814.parquet,2023-04-14,covered_passed,,SP2309,actual_contract_discovered,,2023.0,2023.0
sp,SP2309,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2309_1d_20230417_20230814_v1,,43516.0,,0.0,,2023-08-14,market_data_file:43516,db_market_data_file,True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,81.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2309/SP2309_1d_20230417_20230814.parquet,2023-04-17,covered_passed,,SP2309,actual_contract_discovered,,2023.0,2023.0
sp,SP2309,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2309_1m_20230417_20230814_v1,,47568.0,,0.0,,2023-08-14,market_data_file:47568,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,27705.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2309/SP2309_1m_20230417_20230814.parquet,2023-04-14,covered_passed,,SP2309,actual_contract_discovered,,2023.0,2023.0
sp,SP2309,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2309_1w_20230417_20230814_v1,,89230.0,,0.0,,2023-08-11,market_data_file:89230,db_market_data_file,True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,17.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2309/SP2309_1w_20230417_20230814.parquet,2023-04-21,covered_passed,,SP2309,actual_contract_discovered,,2023.0,2023.0
sp,SP2309,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2309_30m_20230417_20230814_v1,,47571.0,,0.0,,2023-08-14,market_data_file:47571,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,964.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sp/contract=SP2309/SP2309_30m_20230417_20230814.parquet,2023-04-14,covered_passed,,SP2309,actual_contract_discovered,,2023.0,2023.0
sp,SP2309,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2309_5m_20230417_20230814_v1,,47569.0,,0.0,,2023-08-14,market_data_file:47569,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,5541.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sp/contract=SP2309/SP2309_5m_20230417_20230814.parquet,2023-04-14,covered_passed,,SP2309,actual_contract_discovered,,2023.0,2023.0
sp,SP2309,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2309_60m_20230417_20230814_v1,,47572.0,,0.0,,2023-08-14,market_data_file:47572,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,563.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sp/contract=SP2309/SP2309_60m_20230417_20230814.parquet,2023-04-14,covered_passed,,SP2309,actual_contract_discovered,,2023.0,2023.0
sp,SP2401,15m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2401_15m_20230815_20231212_v1,,47576.0,,0.0,,2023-12-12,market_data_file:47576,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,1832.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sp/contract=SP2401/SP2401_15m_20230815_20231212.parquet,2023-08-14,covered_passed,,SP2401,actual_contract_discovered,,2023.0,2023.0
sp,SP2401,1d,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,active_valid,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2401_1d_20230815_20231212_v1,,43518.0,,0.0,,2023-12-12,market_data_file:43518,db_market_data_file,True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,80.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=SP2401/SP2401_1d_20230815_20231212.parquet,2023-08-15,covered_passed,,SP2401,actual_contract_discovered,,2023.0,2023.0
sp,SP2401,1m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2401_1m_20230815_20231212_v1,,47574.0,,0.0,,2023-12-12,market_data_file:47574,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,27480.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=SP2401/SP2401_1m_20230815_20231212.parquet,2023-08-14,covered_passed,,SP2401,actual_contract_discovered,,2023.0,2023.0
sp,SP2401,1w,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,binding_missing,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2401_1w_20230815_20231212_v1,,89232.0,,0.0,,2023-12-08,market_data_file:89232,db_market_data_file,True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,long_horizon_daily_v1,rqdata,passed,,15.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=sp/contract=SP2401/SP2401_1w_20230815_20231212.parquet,2023-08-25,covered_passed,,SP2401,actual_contract_discovered,,2023.0,2023.0
sp,SP2401,30m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2401_30m_20230815_20231212_v1,,47577.0,,0.0,,2023-12-12,market_data_file:47577,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,956.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sp/contract=SP2401/SP2401_30m_20230815_20231212.parquet,2023-08-14,covered_passed,,SP2401,actual_contract_discovered,,2023.0,2023.0
sp,SP2401,5m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2401_5m_20230815_20231212_v1,,47575.0,,0.0,,2023-12-12,market_data_file:47575,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,5496.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sp/contract=SP2401/SP2401_5m_20230815_20231212.parquet,2023-08-14,covered_passed,,SP2401,actual_contract_discovered,,2023.0,2023.0
sp,SP2401,60m,actual_contract_coverage,blocked_with_reason,B-04,covered_passed,2026-07-10,,not_profile_scoped,physical_status:schema_invalid,actual_contract,primary,rq_acb_sp_SP2401_60m_20230815_20231212_v1,,47578.0,,0.0,,2023-12-12,market_data_file:47578,"db_market_data_file,manifest",True,2023-12-31,2023-01-01,physical_status:schema_invalid,,,,,,,registered,,0.0,,schema_invalid,,rqdata,passed,,558.0,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sp/contract=SP2401/SP2401_60m_20230815_20231212.parquet,2023-08-14,covered_passed,,SP2401,actual_contract_discovered,,2023.0,2023.0
