profile_id,product,period,quality_policy,active_binding_count,profile_eligibility,reason
intraday_research_v1,pm,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pm,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pm,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp_f,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp_f,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp_f,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp_f,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp_f,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pp_f,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pr,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pr,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pr,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pr,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pr,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pr,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ps,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ps,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ps,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ps,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ps,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ps,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pt,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pt,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pt,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pt,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pt,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,pt,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,px,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,px,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,px,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,px,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,px,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,px,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rb,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rb,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rb,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rb,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rb,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rb,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ri,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ri,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ri,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ri,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ri,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ri,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rm,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rm,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rm,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rm,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rm,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rm,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rr,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rr,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rr,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rr,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rr,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rr,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rs,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rs,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rs,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rs,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rs,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,rs,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ru,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ru,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ru,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ru,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ru,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ru,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sa,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sa,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sa,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sa,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sa,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sa,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sc,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sc,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sc,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sc,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sc,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sc,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sf,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sf,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sf,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sf,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sf,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sf,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sh,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sh,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sh,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sh,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sh,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sh,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,si,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,si,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,si,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,si,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,si,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,si,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sm,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sm,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sm,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sm,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sm,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sm,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sn,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sn,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sn,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sn,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sn,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sn,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sp,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sp,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sp,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sp,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sp,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sp,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sr,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sr,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sr,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sr,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sr,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,sr,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ss,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ss,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ss,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ss,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ss,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ss,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,t,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,t,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,t,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,t,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,t,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,t,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ta,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ta,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ta,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ta,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ta,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ta,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tf,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tf,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tf,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tf,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tf,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tf,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tl,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tl,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tl,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tl,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tl,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,tl,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ts,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ts,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ts,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ts,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ts,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ts,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ur,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ur,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ur,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ur,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ur,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,ur,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v_f,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v_f,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v_f,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v_f,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v_f,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,v_f,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wh,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wh,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wh,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wh,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wh,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wh,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wr,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wr,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wr,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wr,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wr,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,wr,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,y,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,y,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,y,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,y,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,y,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,y,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zc,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zc,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zc,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zc,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zc,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zc,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zn,1m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zn,5m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zn,15m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zn,30m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zn,60m,passed_only,535,blocked,one_or_more_required_layers_not_passed
intraday_research_v1,zn,1d,passed_only,535,blocked,one_or_more_required_layers_not_passed
live_observation_v1,a,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,a,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,a,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,a,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,a,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,a,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,a,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ad,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ad,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ad,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ad,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ad,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ad,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ad,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ag,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ag,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ag,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ag,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ag,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ag,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ag,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,al,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,al,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,al,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,al,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,al,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,al,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,al,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ao,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ao,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ao,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ao,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ao,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ao,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ao,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ap,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ap,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ap,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ap,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ap,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ap,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,ap,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,au,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,au,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,au,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,au,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,au,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,au,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,au,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,b,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,b,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,b,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,b,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,b,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,b,1d,active_entry,7,eligible_warning,warning_visible_under_active_entry_policy
live_observation_v1,b,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bb,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bb,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bb,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bb,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bb,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bb,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bb,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bc,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bc,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bc,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bc,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bc,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bc,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bc,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,br,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,br,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,br,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,br,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,br,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,br,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,br,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bu,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bu,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bu,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bu,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bu,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bu,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bu,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bz,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bz,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bz,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bz,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bz,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bz,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,bz,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,c,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,c,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,c,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,c,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,c,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,c,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,c,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cf,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cf,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cf,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cf,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cf,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cf,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cf,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cj,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cj,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cj,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cj,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cj,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cj,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cj,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cs,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cs,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cs,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cs,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cs,60m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cs,1d,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cs,1w,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cu,1m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cu,5m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cu,15m,active_entry,7,blocked,one_or_more_required_layers_not_passed
live_observation_v1,cu,30m,active_entry,7,blocked,one_or_more_required_layers_not_passed
