product,contract,plan_status,reason,through,dataset,year,month,expected_start,expected_end,expected_bar_count,missing_start,missing_end,missing_bar_count
SF,SF2511,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-10-15,"[""contract"", ""sf"", ""SF2511"", ""1w""]",2025,3,2025-03-07T07:00:00+00:00,2025-03-28T07:00:00+00:00,4,2025-03-07T07:00:00+00:00,2025-03-28T07:00:00+00:00,4
SF,SF2511,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-10-15,"[""contract"", ""sf"", ""SF2511"", ""1w""]",2025,4,2025-04-03T07:00:00+00:00,2025-04-30T07:00:00+00:00,5,2025-04-03T07:00:00+00:00,2025-04-30T07:00:00+00:00,5
SF,SF2511,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-10-15,"[""contract"", ""sf"", ""SF2511"", ""1w""]",2025,5,2025-05-09T07:00:00+00:00,2025-05-30T07:00:00+00:00,4,2025-05-09T07:00:00+00:00,2025-05-30T07:00:00+00:00,4
SF,SF2511,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-10-15,"[""contract"", ""sf"", ""SF2511"", ""1w""]",2025,6,2025-06-06T07:00:00+00:00,2025-06-27T07:00:00+00:00,4,2025-06-06T07:00:00+00:00,2025-06-27T07:00:00+00:00,4
SF,SF2511,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-10-15,"[""contract"", ""sf"", ""SF2511"", ""1w""]",2025,7,2025-07-04T07:00:00+00:00,2025-07-25T07:00:00+00:00,4,2025-07-04T07:00:00+00:00,2025-07-25T07:00:00+00:00,4
SF,SF2511,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-10-15,"[""contract"", ""sf"", ""SF2511"", ""1w""]",2025,8,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,5,2025-08-01T07:00:00+00:00,2025-08-15T07:00:00+00:00,3
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,1,2025-01-16T07:00:00+00:00,2025-01-27T07:00:00+00:00,8,2025-01-16T07:00:00+00:00,2025-01-27T07:00:00+00:00,8
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,2,2025-02-05T07:00:00+00:00,2025-02-28T07:00:00+00:00,18,2025-02-05T07:00:00+00:00,2025-02-28T07:00:00+00:00,18
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,3,2025-03-03T07:00:00+00:00,2025-03-31T07:00:00+00:00,21,2025-03-03T07:00:00+00:00,2025-03-31T07:00:00+00:00,21
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,4,2025-04-01T07:00:00+00:00,2025-04-30T07:00:00+00:00,21,2025-04-01T07:00:00+00:00,2025-04-30T07:00:00+00:00,21
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,5,2025-05-06T07:00:00+00:00,2025-05-30T07:00:00+00:00,19,2025-05-06T07:00:00+00:00,2025-05-30T07:00:00+00:00,19
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,6,2025-06-03T07:00:00+00:00,2025-06-30T07:00:00+00:00,20,2025-06-03T07:00:00+00:00,2025-06-30T07:00:00+00:00,20
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,7,2025-07-01T07:00:00+00:00,2025-07-31T07:00:00+00:00,23,2025-07-01T07:00:00+00:00,2025-07-31T07:00:00+00:00,23
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,8,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,21,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,21
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,9,2025-09-01T07:00:00+00:00,2025-09-30T07:00:00+00:00,22,2025-09-01T07:00:00+00:00,2025-09-30T07:00:00+00:00,22
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1d""]",2025,10,2025-10-09T07:00:00+00:00,2025-10-31T07:00:00+00:00,17,2025-10-09T07:00:00+00:00,2025-10-17T07:00:00+00:00,7
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,1,2025-01-17T07:00:00+00:00,2025-01-27T07:00:00+00:00,3,2025-01-17T07:00:00+00:00,2025-01-27T07:00:00+00:00,3
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,2,2025-02-07T07:00:00+00:00,2025-02-28T07:00:00+00:00,4,2025-02-07T07:00:00+00:00,2025-02-28T07:00:00+00:00,4
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,3,2025-03-07T07:00:00+00:00,2025-03-28T07:00:00+00:00,4,2025-03-07T07:00:00+00:00,2025-03-28T07:00:00+00:00,4
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,4,2025-04-03T07:00:00+00:00,2025-04-30T07:00:00+00:00,5,2025-04-03T07:00:00+00:00,2025-04-30T07:00:00+00:00,5
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,5,2025-05-09T07:00:00+00:00,2025-05-30T07:00:00+00:00,4,2025-05-09T07:00:00+00:00,2025-05-30T07:00:00+00:00,4
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,6,2025-06-06T07:00:00+00:00,2025-06-27T07:00:00+00:00,4,2025-06-06T07:00:00+00:00,2025-06-27T07:00:00+00:00,4
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,7,2025-07-04T07:00:00+00:00,2025-07-25T07:00:00+00:00,4,2025-07-04T07:00:00+00:00,2025-07-25T07:00:00+00:00,4
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,8,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,5,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,5
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,9,2025-09-05T07:00:00+00:00,2025-09-30T07:00:00+00:00,5,2025-09-05T07:00:00+00:00,2025-09-30T07:00:00+00:00,5
SF,SF2601,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-11-19,"[""contract"", ""sf"", ""SF2601"", ""1w""]",2025,10,2025-10-10T07:00:00+00:00,2025-10-31T07:00:00+00:00,4,2025-10-10T07:00:00+00:00,2025-10-17T07:00:00+00:00,2
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1d""]",2025,3,2025-03-17T07:00:00+00:00,2025-03-31T07:00:00+00:00,11,2025-03-17T07:00:00+00:00,2025-03-31T07:00:00+00:00,11
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1d""]",2025,4,2025-04-01T07:00:00+00:00,2025-04-30T07:00:00+00:00,21,2025-04-01T07:00:00+00:00,2025-04-30T07:00:00+00:00,21
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1d""]",2025,5,2025-05-06T07:00:00+00:00,2025-05-30T07:00:00+00:00,19,2025-05-06T07:00:00+00:00,2025-05-30T07:00:00+00:00,19
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1d""]",2025,6,2025-06-03T07:00:00+00:00,2025-06-30T07:00:00+00:00,20,2025-06-03T07:00:00+00:00,2025-06-30T07:00:00+00:00,20
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1d""]",2025,7,2025-07-01T07:00:00+00:00,2025-07-31T07:00:00+00:00,23,2025-07-01T07:00:00+00:00,2025-07-31T07:00:00+00:00,23
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1d""]",2025,8,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,21,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,21
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1d""]",2025,9,2025-09-01T07:00:00+00:00,2025-09-30T07:00:00+00:00,22,2025-09-01T07:00:00+00:00,2025-09-30T07:00:00+00:00,22
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1d""]",2025,10,2025-10-09T07:00:00+00:00,2025-10-31T07:00:00+00:00,17,2025-10-09T07:00:00+00:00,2025-10-31T07:00:00+00:00,17
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1d""]",2025,11,2025-11-03T07:00:00+00:00,2025-11-28T07:00:00+00:00,20,2025-11-03T07:00:00+00:00,2025-11-21T07:00:00+00:00,15
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1w""]",2025,3,2025-03-21T07:00:00+00:00,2025-03-28T07:00:00+00:00,2,2025-03-21T07:00:00+00:00,2025-03-28T07:00:00+00:00,2
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1w""]",2025,4,2025-04-03T07:00:00+00:00,2025-04-30T07:00:00+00:00,5,2025-04-03T07:00:00+00:00,2025-04-30T07:00:00+00:00,5
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1w""]",2025,5,2025-05-09T07:00:00+00:00,2025-05-30T07:00:00+00:00,4,2025-05-09T07:00:00+00:00,2025-05-30T07:00:00+00:00,4
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1w""]",2025,6,2025-06-06T07:00:00+00:00,2025-06-27T07:00:00+00:00,4,2025-06-06T07:00:00+00:00,2025-06-27T07:00:00+00:00,4
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1w""]",2025,7,2025-07-04T07:00:00+00:00,2025-07-25T07:00:00+00:00,4,2025-07-04T07:00:00+00:00,2025-07-25T07:00:00+00:00,4
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1w""]",2025,8,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,5,2025-08-01T07:00:00+00:00,2025-08-29T07:00:00+00:00,5
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1w""]",2025,9,2025-09-05T07:00:00+00:00,2025-09-30T07:00:00+00:00,5,2025-09-05T07:00:00+00:00,2025-09-30T07:00:00+00:00,5
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1w""]",2025,10,2025-10-10T07:00:00+00:00,2025-10-31T07:00:00+00:00,4,2025-10-10T07:00:00+00:00,2025-10-31T07:00:00+00:00,4
SF,SF2603,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2026-02-05,"[""contract"", ""sf"", ""SF2603"", ""1w""]",2025,11,2025-11-07T07:00:00+00:00,2025-11-28T07:00:00+00:00,4,2025-11-07T07:00:00+00:00,2025-11-21T07:00:00+00:00,3
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1d""]",2024,1,2024-01-16T07:00:00+00:00,2024-01-31T07:00:00+00:00,12,2024-01-16T07:00:00+00:00,2024-01-31T07:00:00+00:00,12
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1d""]",2024,2,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15,2024-02-01T07:00:00+00:00,2024-02-29T07:00:00+00:00,15
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1d""]",2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,21
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1d""]",2024,4,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20,2024-04-01T07:00:00+00:00,2024-04-30T07:00:00+00:00,20
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1d""]",2024,5,2024-05-06T07:00:00+00:00,2024-05-31T07:00:00+00:00,20,2024-05-06T07:00:00+00:00,2024-05-31T07:00:00+00:00,20
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1d""]",2024,6,2024-06-03T07:00:00+00:00,2024-06-28T07:00:00+00:00,19,2024-06-03T07:00:00+00:00,2024-06-28T07:00:00+00:00,19
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1d""]",2024,7,2024-07-01T07:00:00+00:00,2024-07-31T07:00:00+00:00,23,2024-07-01T07:00:00+00:00,2024-07-31T07:00:00+00:00,23
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1d""]",2024,8,2024-08-01T07:00:00+00:00,2024-08-30T07:00:00+00:00,22,2024-08-01T07:00:00+00:00,2024-08-30T07:00:00+00:00,22
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1w""]",2024,1,2024-01-19T07:00:00+00:00,2024-01-26T07:00:00+00:00,2,2024-01-19T07:00:00+00:00,2024-01-26T07:00:00+00:00,2
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1w""]",2024,2,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3,2024-02-02T07:00:00+00:00,2024-02-23T07:00:00+00:00,3
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1w""]",2024,3,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5,2024-03-01T07:00:00+00:00,2024-03-29T07:00:00+00:00,5
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1w""]",2024,4,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5,2024-04-03T07:00:00+00:00,2024-04-30T07:00:00+00:00,5
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1w""]",2024,5,2024-05-10T07:00:00+00:00,2024-05-31T07:00:00+00:00,4,2024-05-10T07:00:00+00:00,2024-05-31T07:00:00+00:00,4
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1w""]",2024,6,2024-06-07T07:00:00+00:00,2024-06-28T07:00:00+00:00,4,2024-06-07T07:00:00+00:00,2024-06-28T07:00:00+00:00,4
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1w""]",2024,7,2024-07-05T07:00:00+00:00,2024-07-26T07:00:00+00:00,4,2024-07-05T07:00:00+00:00,2024-07-26T07:00:00+00:00,4
SH,SH2501,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2024-12-17,"[""contract"", ""sh"", ""SH2501"", ""1w""]",2024,8,2024-08-02T07:00:00+00:00,2024-08-30T07:00:00+00:00,5,2024-08-02T07:00:00+00:00,2024-08-30T07:00:00+00:00,5
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1d""]",2024,5,2024-05-20T07:00:00+00:00,2024-05-31T07:00:00+00:00,10,2024-05-20T07:00:00+00:00,2024-05-31T07:00:00+00:00,10
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1d""]",2024,6,2024-06-03T07:00:00+00:00,2024-06-28T07:00:00+00:00,19,2024-06-03T07:00:00+00:00,2024-06-28T07:00:00+00:00,19
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1d""]",2024,7,2024-07-01T07:00:00+00:00,2024-07-31T07:00:00+00:00,23,2024-07-01T07:00:00+00:00,2024-07-31T07:00:00+00:00,23
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1d""]",2024,8,2024-08-01T07:00:00+00:00,2024-08-30T07:00:00+00:00,22,2024-08-01T07:00:00+00:00,2024-08-30T07:00:00+00:00,22
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1d""]",2024,9,2024-09-02T07:00:00+00:00,2024-09-30T07:00:00+00:00,19,2024-09-02T07:00:00+00:00,2024-09-30T07:00:00+00:00,19
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1d""]",2024,10,2024-10-08T07:00:00+00:00,2024-10-31T07:00:00+00:00,18,2024-10-08T07:00:00+00:00,2024-10-31T07:00:00+00:00,18
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1d""]",2024,11,2024-11-01T07:00:00+00:00,2024-11-29T07:00:00+00:00,21,2024-11-01T07:00:00+00:00,2024-11-29T07:00:00+00:00,21
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1d""]",2024,12,2024-12-02T07:00:00+00:00,2024-12-31T07:00:00+00:00,22,2024-12-02T07:00:00+00:00,2024-12-20T07:00:00+00:00,15
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1w""]",2024,5,2024-05-24T07:00:00+00:00,2024-05-31T07:00:00+00:00,2,2024-05-24T07:00:00+00:00,2024-05-31T07:00:00+00:00,2
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1w""]",2024,6,2024-06-07T07:00:00+00:00,2024-06-28T07:00:00+00:00,4,2024-06-07T07:00:00+00:00,2024-06-28T07:00:00+00:00,4
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1w""]",2024,7,2024-07-05T07:00:00+00:00,2024-07-26T07:00:00+00:00,4,2024-07-05T07:00:00+00:00,2024-07-26T07:00:00+00:00,4
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1w""]",2024,8,2024-08-02T07:00:00+00:00,2024-08-30T07:00:00+00:00,5,2024-08-02T07:00:00+00:00,2024-08-30T07:00:00+00:00,5
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1w""]",2024,9,2024-09-06T07:00:00+00:00,2024-09-30T07:00:00+00:00,5,2024-09-06T07:00:00+00:00,2024-09-30T07:00:00+00:00,5
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1w""]",2024,10,2024-10-11T07:00:00+00:00,2024-10-25T07:00:00+00:00,3,2024-10-11T07:00:00+00:00,2024-10-25T07:00:00+00:00,3
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1w""]",2024,11,2024-11-01T07:00:00+00:00,2024-11-29T07:00:00+00:00,5,2024-11-01T07:00:00+00:00,2024-11-29T07:00:00+00:00,5
SH,SH2505,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-04-22,"[""contract"", ""sh"", ""SH2505"", ""1w""]",2024,12,2024-12-06T07:00:00+00:00,2024-12-27T07:00:00+00:00,4,2024-12-06T07:00:00+00:00,2024-12-20T07:00:00+00:00,3
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1d""]",2024,9,2024-09-18T07:00:00+00:00,2024-09-30T07:00:00+00:00,9,2024-09-18T07:00:00+00:00,2024-09-30T07:00:00+00:00,9
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1d""]",2024,10,2024-10-08T07:00:00+00:00,2024-10-31T07:00:00+00:00,18,2024-10-08T07:00:00+00:00,2024-10-31T07:00:00+00:00,18
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1d""]",2024,11,2024-11-01T07:00:00+00:00,2024-11-29T07:00:00+00:00,21,2024-11-01T07:00:00+00:00,2024-11-29T07:00:00+00:00,21
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1d""]",2024,12,2024-12-02T07:00:00+00:00,2024-12-31T07:00:00+00:00,22,2024-12-02T07:00:00+00:00,2024-12-31T07:00:00+00:00,22
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1d""]",2025,1,2025-01-02T07:00:00+00:00,2025-01-27T07:00:00+00:00,18,2025-01-02T07:00:00+00:00,2025-01-27T07:00:00+00:00,18
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1d""]",2025,2,2025-02-05T07:00:00+00:00,2025-02-28T07:00:00+00:00,18,2025-02-05T07:00:00+00:00,2025-02-28T07:00:00+00:00,18
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1d""]",2025,3,2025-03-03T07:00:00+00:00,2025-03-31T07:00:00+00:00,21,2025-03-03T07:00:00+00:00,2025-03-31T07:00:00+00:00,21
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1d""]",2025,4,2025-04-01T07:00:00+00:00,2025-04-30T07:00:00+00:00,21,2025-04-01T07:00:00+00:00,2025-04-25T07:00:00+00:00,18
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1w""]",2024,9,2024-09-20T07:00:00+00:00,2024-09-30T07:00:00+00:00,3,2024-09-20T07:00:00+00:00,2024-09-30T07:00:00+00:00,3
SH,SH2509,REVIEW_REQUIRED,REPAIR_SCOPE_SOURCE_OR_INTEGRITY,2025-08-18,"[""contract"", ""sh"", ""SH2509"", ""1w""]",2024,10,2024-10-11T07:00:00+00:00,2024-10-25T07:00:00+00:00,3,2024-10-11T07:00:00+00:00,2024-10-25T07:00:00+00:00,3
