product,contract_role,symbol_or_contract,period,year,status,issue_type,expected_start,expected_end,target_reason,evidence_source,provider,data_role,quality_status,start_date,end_date,row_count,db_market_data_file_id,standard_path,recommended_next_task
lc,dominant_main,lc.MAIN,1d,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,716,41102,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1d_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,1d,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,716,41102,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1d_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,1w,2020,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-10,153,55701,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1w_20230103_20260710_v2.parquet,
lc,dominant_main,lc.MAIN,1w,2021,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-10,153,55701,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1w_20230103_20260710_v2.parquet,
lc,dominant_main,lc.MAIN,1w,2022,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-10,153,55701,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1w_20230103_20260710_v2.parquet,
lc,dominant_main,lc.MAIN,1w,2023,covered_passed,,2023-07-21,2023-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-10,153,55701,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1w_20230103_20260710_v2.parquet,
lc,dominant_main,lc.MAIN,1w,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-10,153,55701,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1w_20230103_20260710_v2.parquet,
lc,dominant_main,lc.MAIN,1w,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-10,153,55701,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1w_20230103_20260710_v2.parquet,
lc,dominant_main,lc.MAIN,1w,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-10,153,55701,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1w_20230103_20260710_v2.parquet,
lc,dominant_main,lc.MAIN,1m,2023,covered_passed,,2023-07-21,2023-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,161100,41097,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,1m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,161100,41097,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,1m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,161100,41097,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,1m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,161100,41097,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_1m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,5m,2023,covered_passed,,2023-07-21,2023-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,32220,41098,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_5m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,5m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,32220,41098,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_5m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,5m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,32220,41098,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_5m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,5m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,32220,41098,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_5m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,15m,2023,covered_passed,,2023-07-21,2023-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,10740,41099,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_15m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,15m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,10740,41099,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_15m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,15m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,10740,41099,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_15m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,15m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,10740,41099,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_15m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,30m,2023,covered_passed,,2023-07-21,2023-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,5728,41100,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_30m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,30m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,5728,41100,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_30m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,30m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,5728,41100,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_30m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,30m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,5728,41100,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_30m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,60m,2023,covered_passed,,2023-07-21,2023-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,3580,41101,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_60m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,60m,2024,covered_passed,,2024-01-01,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,3580,41101,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_60m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,60m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,3580,41101,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_60m_20230103_20260707_v2.parquet,
lc,dominant_main,lc.MAIN,60m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2023-07-21,2026-07-07,3580,41101,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=GFEX/symbol=lc/contract=lc.MAIN/lc_MAIN_60m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1d,2020,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,396,41108,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1d_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1d,2021,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,396,41108,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1d_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1d,2022,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,396,41108,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1d_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1d,2023,not_applicable,not_applicable,,,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,396,41108,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1d_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1d,2024,covered_passed,,2024-11-18,2024-12-31,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,396,41108,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1d_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1d,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,396,41108,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1d_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1d,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2020_plus;dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,396,41108,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1d_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1w,2020,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-22,2026-07-03,77,44151,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1w_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1w,2021,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-22,2026-07-03,77,44151,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1w_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1w,2022,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-22,2026-07-03,77,44151,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1w_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1w,2023,not_applicable,not_applicable,,,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-22,2026-07-03,77,44151,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1w_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1w,2024,covered_passed,,2024-11-18,2024-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-22,2026-07-03,77,44151,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1w_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1w,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-22,2026-07-03,77,44151,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1w_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1w,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2020_plus,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-22,2026-07-03,77,44151,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1w_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1m,2023,not_applicable,not_applicable,,,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,89100,41103,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1m,2024,covered_passed,,2024-11-18,2024-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,89100,41103,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,89100,41103,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,1m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,89100,41103,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_1m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,5m,2023,not_applicable,not_applicable,,,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,17820,41104,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_5m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,5m,2024,covered_passed,,2024-11-18,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,17820,41104,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_5m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,5m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,17820,41104,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_5m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,5m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,17820,41104,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_5m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,15m,2023,not_applicable,not_applicable,,,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,5940,41105,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_15m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,15m,2024,covered_passed,,2024-11-18,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,5940,41105,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_15m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,15m,2025,covered_passed,,2025-01-01,2025-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,5940,41105,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_15m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,15m,2026,covered_passed,,2026-01-01,2026-07-10,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,5940,41105,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_15m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,30m,2023,not_applicable,not_applicable,,,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,3168,41106,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_30m_20230103_20260707_v2.parquet,
lg,dominant_main,lg.MAIN,30m,2024,covered_passed,,2024-11-18,2024-12-31,dominant_2023_plus_derived_from_1m,"db_market_data_file,manifest",rqdata,primary,passed,2024-11-18,2026-07-07,3168,41106,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lg/contract=lg.MAIN/lg_MAIN_30m_20230103_20260707_v2.parquet,
