product,previous_contract,contract,previous_mapping_date,roll_date,classification,boundary_status,calendar_contiguous,previous_close,current_open,price_difference,price_difference_status
pb,PB1606,PB1607,2016-05-09,2016-05-10,normal_roll,passed,True,,,,unavailable_informational
pb,PB1607,PB1608,2016-06-14,2016-06-15,normal_roll,passed,True,,,,unavailable_informational
pb,PB1608,PB1609,2016-07-07,2016-07-08,normal_roll,passed,True,,,,unavailable_informational
pb,PB1609,PB1610,2016-08-19,2016-08-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB1610,PB1611,2016-09-20,2016-09-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB1611,PB1612,2016-10-19,2016-10-20,normal_roll,passed,True,,,,unavailable_informational
pb,PB1612,PB1701,2016-11-07,2016-11-08,normal_roll,passed,True,,,,unavailable_informational
pb,PB1701,PB1702,2016-12-08,2016-12-09,normal_roll,passed,True,,,,unavailable_informational
pb,PB1702,PB1703,2017-01-16,2017-01-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB1703,PB1704,2017-02-21,2017-02-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB1704,PB1705,2017-03-16,2017-03-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB1705,PB1706,2017-04-17,2017-04-18,normal_roll,passed,True,,,,unavailable_informational
pb,PB1706,PB1707,2017-05-23,2017-05-24,normal_roll,passed,True,,,,unavailable_informational
pb,PB1707,PB1708,2017-06-22,2017-06-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB1708,PB1709,2017-07-21,2017-07-24,normal_roll,passed,True,,,,unavailable_informational
pb,PB1709,PB1710,2017-08-15,2017-08-16,normal_roll,passed,True,,,,unavailable_informational
pb,PB1710,PB1711,2017-09-15,2017-09-18,normal_roll,passed,True,,,,unavailable_informational
pb,PB1711,PB1712,2017-10-20,2017-10-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB1712,PB1801,2017-11-16,2017-11-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB1801,PB1802,2017-12-19,2017-12-20,normal_roll,passed,True,,,,unavailable_informational
pb,PB1802,PB1803,2018-01-16,2018-01-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB1803,PB1804,2018-02-13,2018-02-14,normal_roll,passed,True,,,,unavailable_informational
pb,PB1804,PB1805,2018-03-13,2018-03-14,normal_roll,passed,True,,,,unavailable_informational
pb,PB1805,PB1806,2018-04-16,2018-04-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB1806,PB1807,2018-05-22,2018-05-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB1807,PB1808,2018-06-25,2018-06-26,normal_roll,passed,True,,,,unavailable_informational
pb,PB1808,PB1809,2018-07-20,2018-07-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB1809,PB1810,2018-08-20,2018-08-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB1810,PB1811,2018-09-18,2018-09-19,normal_roll,passed,True,,,,unavailable_informational
pb,PB1811,PB1812,2018-10-22,2018-10-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB1812,PB1901,2018-11-14,2018-11-15,normal_roll,passed,True,,,,unavailable_informational
pb,PB1901,PB1902,2018-12-19,2018-12-20,normal_roll,passed,True,,,,unavailable_informational
pb,PB1902,PB1903,2019-01-22,2019-01-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB1903,PB1904,2019-02-21,2019-02-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB1904,PB1905,2019-03-18,2019-03-19,normal_roll,passed,True,,,,unavailable_informational
pb,PB1905,PB1906,2019-04-16,2019-04-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB1906,PB1907,2019-05-22,2019-05-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB1907,PB1908,2019-06-20,2019-06-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB1908,PB1909,2019-07-16,2019-07-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB1909,PB1910,2019-08-20,2019-08-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB1910,PB1911,2019-09-18,2019-09-19,normal_roll,passed,True,,,,unavailable_informational
pb,PB1911,PB1912,2019-10-23,2019-10-24,normal_roll,passed,True,,,,unavailable_informational
pb,PB1912,PB2001,2019-11-14,2019-11-15,normal_roll,passed,True,,,,unavailable_informational
pb,PB2001,PB2002,2019-12-17,2019-12-18,normal_roll,passed,True,,,,unavailable_informational
pb,PB2002,PB2003,2020-01-13,2020-01-14,normal_roll,passed,True,,,,unavailable_informational
pb,PB2003,PB2004,2020-02-13,2020-02-14,normal_roll,passed,True,,,,unavailable_informational
pb,PB2004,PB2005,2020-03-09,2020-03-10,normal_roll,passed,True,,,,unavailable_informational
pb,PB2005,PB2006,2020-04-15,2020-04-16,normal_roll,passed,True,,,,unavailable_informational
pb,PB2006,PB2007,2020-05-19,2020-05-20,normal_roll,passed,True,,,,unavailable_informational
pb,PB2007,PB2008,2020-06-22,2020-06-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB2008,PB2009,2020-07-21,2020-07-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2009,PB2010,2020-08-19,2020-08-20,normal_roll,passed,True,,,,unavailable_informational
pb,PB2010,PB2011,2020-09-21,2020-09-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2011,PB2012,2020-10-22,2020-10-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB2012,PB2101,2020-11-18,2020-11-19,normal_roll,passed,True,,,,unavailable_informational
pb,PB2101,PB2102,2020-12-22,2020-12-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB2102,PB2103,2021-01-13,2021-01-14,normal_roll,passed,True,,,,unavailable_informational
pb,PB2103,PB2104,2021-02-23,2021-02-24,normal_roll,passed,True,,,,unavailable_informational
pb,PB2104,PB2105,2021-03-22,2021-03-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB2105,PB2106,2021-04-21,2021-04-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2106,PB2107,2021-05-24,2021-05-25,normal_roll,passed,True,,,,unavailable_informational
pb,PB2107,PB2108,2021-06-22,2021-06-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB2108,PB2109,2021-07-21,2021-07-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2109,PB2110,2021-08-25,2021-08-26,normal_roll,passed,True,,,,unavailable_informational
pb,PB2110,PB2111,2021-09-27,2021-09-28,normal_roll,passed,True,,,,unavailable_informational
pb,PB2111,PB2112,2021-10-22,2021-10-25,normal_roll,passed,True,,,,unavailable_informational
pb,PB2112,PB2201,2021-11-25,2021-11-26,normal_roll,passed,True,,,,unavailable_informational
pb,PB2201,PB2202,2021-12-20,2021-12-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB2202,PB2203,2022-01-14,2022-01-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB2203,PB2204,2022-02-17,2022-02-18,normal_roll,passed,True,,,,unavailable_informational
pb,PB2204,PB2205,2022-03-11,2022-03-14,normal_roll,passed,True,,,,unavailable_informational
pb,PB2205,PB2206,2022-04-20,2022-04-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB2206,PB2207,2022-05-19,2022-05-20,normal_roll,passed,True,,,,unavailable_informational
pb,PB2207,PB2208,2022-06-21,2022-06-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2208,PB2209,2022-07-20,2022-07-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB2209,PB2210,2022-08-26,2022-08-29,normal_roll,passed,True,,,,unavailable_informational
pb,PB2210,PB2211,2022-09-26,2022-09-27,normal_roll,passed,True,,,,unavailable_informational
pb,PB2211,PB2212,2022-10-25,2022-10-26,normal_roll,passed,True,,,,unavailable_informational
pb,PB2212,PB2301,2022-11-17,2022-11-18,normal_roll,passed,True,,,,unavailable_informational
pb,PB2301,PB2302,2022-12-21,2022-12-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2302,PB2303,2023-01-06,2023-01-09,normal_roll,passed,True,,,,unavailable_informational
pb,PB2303,PB2304,2023-02-21,2023-02-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2304,PB2305,2023-03-21,2023-03-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2305,PB2306,2023-04-18,2023-04-19,normal_roll,passed,True,,,,unavailable_informational
pb,PB2306,PB2307,2023-05-23,2023-05-24,normal_roll,passed,True,,,,unavailable_informational
pb,PB2307,PB2308,2023-06-16,2023-06-19,normal_roll,passed,True,,,,unavailable_informational
pb,PB2308,PB2309,2023-07-24,2023-07-25,normal_roll,passed,True,,,,unavailable_informational
pb,PB2309,PB2310,2023-08-22,2023-08-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB2310,PB2311,2023-09-21,2023-09-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2311,PB2312,2023-10-26,2023-10-27,normal_roll,passed,True,,,,unavailable_informational
pb,PB2312,PB2401,2023-11-20,2023-11-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB2401,PB2402,2023-12-14,2023-12-15,normal_roll,passed,True,,,,unavailable_informational
pb,PB2402,PB2403,2024-01-10,2024-01-11,normal_roll,passed,True,,,,unavailable_informational
pb,PB2403,PB2404,2024-02-20,2024-02-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB2404,PB2405,2024-03-14,2024-03-15,normal_roll,passed,True,,,,unavailable_informational
pb,PB2405,PB2406,2024-04-10,2024-04-11,normal_roll,passed,True,,,,unavailable_informational
pb,PB2406,PB2407,2024-05-10,2024-05-13,normal_roll,passed,True,,,,unavailable_informational
pb,PB2407,PB2408,2024-06-05,2024-06-06,normal_roll,passed,True,,,,unavailable_informational
pb,PB2408,PB2409,2024-07-19,2024-07-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2409,PB2410,2024-08-26,2024-08-27,normal_roll,passed,True,,,,unavailable_informational
pb,PB2410,PB2411,2024-09-23,2024-09-24,normal_roll,passed,True,,,,unavailable_informational
pb,PB2411,PB2412,2024-10-23,2024-10-24,normal_roll,passed,True,,,,unavailable_informational
pb,PB2412,PB2501,2024-11-19,2024-11-20,normal_roll,passed,True,,,,unavailable_informational
pb,PB2501,PB2502,2024-12-16,2024-12-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB2502,PB2503,2025-01-15,2025-01-16,normal_roll,passed,True,,,,unavailable_informational
pb,PB2503,PB2504,2025-02-17,2025-02-18,normal_roll,passed,True,,,,unavailable_informational
pb,PB2504,PB2505,2025-03-14,2025-03-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB2505,PB2506,2025-04-17,2025-04-18,normal_roll,passed,True,,,,unavailable_informational
pb,PB2506,PB2507,2025-05-20,2025-05-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB2507,PB2508,2025-06-23,2025-06-24,normal_roll,passed,True,,,,unavailable_informational
pb,PB2508,PB2509,2025-07-22,2025-07-23,normal_roll,passed,True,,,,unavailable_informational
pb,PB2509,PB2510,2025-08-25,2025-08-26,normal_roll,passed,True,,,,unavailable_informational
pb,PB2510,PB2511,2025-09-18,2025-09-19,normal_roll,passed,True,,,,unavailable_informational
pb,PB2511,PB2512,2025-10-21,2025-10-22,normal_roll,passed,True,,,,unavailable_informational
pb,PB2512,PB2601,2025-11-12,2025-11-13,normal_roll,passed,True,,,,unavailable_informational
pb,PB2601,PB2602,2025-12-15,2025-12-16,normal_roll,passed,True,,,,unavailable_informational
pb,PB2602,PB2603,2026-01-08,2026-01-09,normal_roll,passed,True,,,,unavailable_informational
pb,PB2603,PB2604,2026-02-09,2026-02-10,normal_roll,passed,True,,,,unavailable_informational
pb,PB2604,PB2605,2026-03-16,2026-03-17,normal_roll,passed,True,,,,unavailable_informational
pb,PB2605,PB2606,2026-04-20,2026-04-21,normal_roll,passed,True,,,,unavailable_informational
pb,PB2606,PB2607,2026-05-19,2026-05-20,normal_roll,passed,True,,,,unavailable_informational
pb,PB2607,PB2608,2026-06-17,2026-06-18,normal_roll,passed,True,,,,unavailable_informational
pd,PD2606,PD2608,2026-05-26,2026-05-27,normal_roll,passed,True,,,,unavailable_informational
pf,PF2105,PF2107,2021-04-15,2021-04-16,normal_roll,passed,True,,,,unavailable_informational
pf,PF2107,PF2109,2021-04-27,2021-04-28,normal_roll,passed,True,,,,unavailable_informational
pf,PF2109,PF2201,2021-08-19,2021-08-20,normal_roll,passed,True,,,,unavailable_informational
pf,PF2201,PF2205,2021-12-10,2021-12-13,normal_roll,passed,True,,,,unavailable_informational
pf,PF2205,PF2206,2022-04-11,2022-04-12,normal_roll,passed,True,,,,unavailable_informational
pf,PF2206,PF2207,2022-04-27,2022-04-28,normal_roll,passed,True,,,,unavailable_informational
pf,PF2207,PF2208,2022-05-27,2022-05-30,normal_roll,passed,True,,,,unavailable_informational
pf,PF2208,PF2209,2022-06-06,2022-06-07,normal_roll,passed,True,,,,unavailable_informational
pf,PF2209,PF2210,2022-07-05,2022-07-06,normal_roll,passed,True,,,,unavailable_informational
pf,PF2210,PF2211,2022-08-31,2022-09-01,normal_roll,passed,True,,,,unavailable_informational
pf,PF2211,PF2212,2022-09-30,2022-10-10,normal_roll,passed,True,,,,unavailable_informational
pf,PF2212,PF2302,2022-11-02,2022-11-03,normal_roll,passed,True,,,,unavailable_informational
pf,PF2302,PF2303,2022-12-30,2023-01-03,normal_roll,passed,True,,,,unavailable_informational
pf,PF2303,PF2304,2023-01-31,2023-02-01,normal_roll,passed,True,,,,unavailable_informational
pf,PF2304,PF2306,2023-03-02,2023-03-03,normal_roll,passed,True,,,,unavailable_informational
pf,PF2306,PF2307,2023-04-26,2023-04-27,normal_roll,passed,True,,,,unavailable_informational
pf,PF2307,PF2308,2023-05-26,2023-05-29,normal_roll,passed,True,,,,unavailable_informational
pf,PF2308,PF2310,2023-06-30,2023-07-03,normal_roll,passed,True,,,,unavailable_informational
pf,PF2310,PF2311,2023-08-22,2023-08-23,normal_roll,passed,True,,,,unavailable_informational
pf,PF2311,PF2312,2023-09-25,2023-09-26,normal_roll,passed,True,,,,unavailable_informational
pf,PF2312,PF2402,2023-11-01,2023-11-02,normal_roll,passed,True,,,,unavailable_informational
pf,PF2402,PF2403,2023-12-26,2023-12-27,normal_roll,passed,True,,,,unavailable_informational
pf,PF2403,PF2405,2024-02-06,2024-02-07,normal_roll,passed,True,,,,unavailable_informational
pf,PF2405,PF2406,2024-04-03,2024-04-08,normal_roll,passed,True,,,,unavailable_informational
pf,PF2406,PF2407,2024-05-07,2024-05-08,normal_roll,passed,True,,,,unavailable_informational
pf,PF2407,PF2408,2024-06-03,2024-06-04,normal_roll,passed,True,,,,unavailable_informational
pf,PF2408,PF2409,2024-07-04,2024-07-05,normal_roll,passed,True,,,,unavailable_informational
pf,PF2409,PF2410,2024-07-17,2024-07-18,normal_roll,passed,True,,,,unavailable_informational
pf,PF2410,PF2411,2024-08-30,2024-09-02,normal_roll,passed,True,,,,unavailable_informational
pf,PF2411,PF2412,2024-09-30,2024-10-08,normal_roll,passed,True,,,,unavailable_informational
pf,PF2412,PF2502,2024-11-01,2024-11-04,normal_roll,passed,True,,,,unavailable_informational
pf,PF2502,PF2503,2025-01-02,2025-01-03,normal_roll,passed,True,,,,unavailable_informational
pf,PF2503,PF2504,2025-02-06,2025-02-07,normal_roll,passed,True,,,,unavailable_informational
pf,PF2504,PF2505,2025-03-05,2025-03-06,normal_roll,passed,True,,,,unavailable_informational
pf,PF2505,PF2506,2025-04-02,2025-04-03,normal_roll,passed,True,,,,unavailable_informational
pf,PF2506,PF2507,2025-04-30,2025-05-06,normal_roll,passed,True,,,,unavailable_informational
pf,PF2507,PF2508,2025-06-09,2025-06-10,normal_roll,passed,True,,,,unavailable_informational
pf,PF2508,PF2509,2025-07-09,2025-07-10,normal_roll,passed,True,,,,unavailable_informational
pf,PF2509,PF2510,2025-07-31,2025-08-01,normal_roll,passed,True,,,,unavailable_informational
pf,PF2510,PF2511,2025-09-02,2025-09-03,normal_roll,passed,True,,,,unavailable_informational
pf,PF2511,PF2512,2025-10-10,2025-10-13,normal_roll,passed,True,,,,unavailable_informational
pf,PF2512,PF2602,2025-11-07,2025-11-10,normal_roll,passed,True,,,,unavailable_informational
pf,PF2602,PF2603,2026-01-07,2026-01-08,normal_roll,passed,True,,,,unavailable_informational
pf,PF2603,PF2604,2026-02-03,2026-02-04,normal_roll,passed,True,,,,unavailable_informational
pf,PF2604,PF2606,2026-03-06,2026-03-09,normal_roll,passed,True,,,,unavailable_informational
pf,PF2606,PF2607,2026-04-29,2026-04-30,normal_roll,passed,True,,,,unavailable_informational
pf,PF2607,PF2608,2026-06-01,2026-06-02,normal_roll,passed,True,,,,unavailable_informational
pf,PF2608,PF2609,2026-06-24,2026-07-07,mapping_gap,mapping_gap,False,,,,unavailable_informational
pg,PG2011,PG2012,2020-10-19,2020-10-20,normal_roll,passed,True,,,,unavailable_informational
pg,PG2012,PG2101,2020-11-18,2020-11-19,normal_roll,passed,True,,,,unavailable_informational
pg,PG2101,PG2102,2020-12-17,2020-12-18,normal_roll,passed,True,,,,unavailable_informational
pg,PG2102,PG2103,2021-01-20,2021-01-21,normal_roll,passed,True,,,,unavailable_informational
pg,PG2103,PG2104,2021-02-22,2021-02-23,normal_roll,passed,True,,,,unavailable_informational
pg,PG2104,PG2105,2021-03-17,2021-03-18,normal_roll,passed,True,,,,unavailable_informational
pg,PG2105,PG2106,2021-04-08,2021-04-09,normal_roll,passed,True,,,,unavailable_informational
pg,PG2106,PG2107,2021-05-17,2021-05-18,normal_roll,passed,True,,,,unavailable_informational
pg,PG2107,PG2108,2021-06-07,2021-06-08,normal_roll,passed,True,,,,unavailable_informational
pg,PG2108,PG2109,2021-07-08,2021-07-09,normal_roll,passed,True,,,,unavailable_informational
pg,PG2109,PG2110,2021-08-06,2021-08-09,normal_roll,passed,True,,,,unavailable_informational
pg,PG2110,PG2111,2021-09-08,2021-09-09,normal_roll,passed,True,,,,unavailable_informational
pg,PG2111,PG2112,2021-10-12,2021-10-13,normal_roll,passed,True,,,,unavailable_informational
pg,PG2112,PG2201,2021-11-17,2021-11-18,normal_roll,passed,True,,,,unavailable_informational
pg,PG2201,PG2202,2021-12-14,2021-12-15,normal_roll,passed,True,,,,unavailable_informational
pg,PG2202,PG2203,2022-01-13,2022-01-14,normal_roll,passed,True,,,,unavailable_informational
pg,PG2203,PG2204,2022-02-17,2022-02-18,normal_roll,passed,True,,,,unavailable_informational
pg,PG2204,PG2205,2022-03-11,2022-03-14,normal_roll,passed,True,,,,unavailable_informational
pg,PG2205,PG2206,2022-04-19,2022-04-20,normal_roll,passed,True,,,,unavailable_informational
pg,PG2206,PG2207,2022-05-18,2022-05-19,normal_roll,passed,True,,,,unavailable_informational
pg,PG2207,PG2208,2022-06-20,2022-06-21,normal_roll,passed,True,,,,unavailable_informational
pg,PG2208,PG2209,2022-07-18,2022-07-19,normal_roll,passed,True,,,,unavailable_informational
pg,PG2209,PG2210,2022-08-15,2022-08-16,normal_roll,passed,True,,,,unavailable_informational
pg,PG2210,PG2211,2022-09-19,2022-09-20,normal_roll,passed,True,,,,unavailable_informational
pg,PG2211,PG2212,2022-10-20,2022-10-21,normal_roll,passed,True,,,,unavailable_informational
pg,PG2212,PG2301,2022-11-17,2022-11-18,normal_roll,passed,True,,,,unavailable_informational
pg,PG2301,PG2302,2022-12-20,2022-12-21,normal_roll,passed,True,,,,unavailable_informational
pg,PG2302,PG2303,2023-01-12,2023-01-13,normal_roll,passed,True,,,,unavailable_informational
