product,instrument,contract,contract_role,period,provider,source_interval,data_version,start_datetime,end_datetime,row_count,file_count,schema_version,manifest_status,checksum_status,quality_status,db_registration_status,active_status,file_path,physical_exists,duckdb_row_count,row_count_status
a,a,A1001,actual_contract,1w,rqdata,,,2009-04-24,2009-07-03,11,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1001/A1001_1w_20090415_20090709.parquet,True,11.0,matched
a,a,A1005,actual_contract,1w,rqdata,,,2009-07-17,2009-10-23,15,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1005/A1005_1w_20090710_20091026.parquet,True,15.0,matched
a,a,A1009,actual_contract,1w,rqdata,,,2009-11-06,2010-04-16,23,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1009/A1009_1w_20091027_20100422.parquet,True,23.0,matched
a,a,A1101,actual_contract,1w,rqdata,,,2010-04-30,2010-07-16,12,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1101/A1101_1w_20100423_20100721.parquet,True,12.0,matched
a,a,A1105,actual_contract,1w,rqdata,,,2010-07-30,2010-10-22,13,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1105/A1105_1w_20100722_20101022.parquet,True,13.0,matched
a,a,A1109,actual_contract,1w,rqdata,,,2010-10-29,2010-12-31,10,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1109/A1109_1w_20101025_20110105.parquet,True,10.0,matched
a,a,A1201,actual_contract,1w,rqdata,,,2011-01-14,2011-07-08,26,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1201/A1201_1w_20110106_20110713.parquet,True,26.0,matched
a,a,A1205,actual_contract,1w,rqdata,,,2011-07-22,2011-10-21,13,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1205/A1205_1w_20110714_20111027.parquet,True,13.0,matched
a,a,A1209,actual_contract,1w,rqdata,,,2011-11-04,2012-03-16,19,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1209/A1209_1w_20111028_20120320.parquet,True,19.0,matched
a,a,A1301,actual_contract,1w,rqdata,,,2012-03-30,2012-08-31,23,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1301/A1301_1w_20120321_20120903.parquet,True,23.0,matched
a,a,A1305,actual_contract,1w,rqdata,,,2012-09-14,2013-02-01,20,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1305/A1305_1w_20120904_20130201.parquet,True,20.0,matched
a,a,A1309,actual_contract,1w,rqdata,,,2013-02-08,2013-06-07,17,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1309/A1309_1w_20130204_20130607.parquet,True,17.0,matched
a,a,A1401,actual_contract,1w,rqdata,,,2013-06-14,2013-10-11,18,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1401/A1401_1w_20130613_20131016.parquet,True,18.0,matched
a,a,A1405,actual_contract,1w,rqdata,,,2013-10-25,2013-12-27,10,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1405/A1405_1w_20131017_20131230.parquet,True,10.0,matched
a,a,A1409,actual_contract,1w,rqdata,,,2014-01-10,2014-03-28,12,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1409/A1409_1w_20131231_20140328.parquet,True,12.0,matched
a,a,A1501,actual_contract,1w,rqdata,,,2014-04-04,2014-11-21,34,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1501/A1501_1w_20140331_20141126.parquet,True,34.0,matched
a,a,A1505,actual_contract,1w,rqdata,,,2014-12-05,2015-04-10,19,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1505/A1505_1w_20141127_20150414.parquet,True,19.0,matched
a,a,A1509,actual_contract,1w,rqdata,,,2015-04-24,2015-06-12,8,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1509/A1509_1w_20150415_20150615.parquet,True,8.0,matched
a,a,A1601,actual_contract,1w,rqdata,,,2015-06-26,2015-11-06,20,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1601/A1601_1w_20150616_20151111.parquet,True,20.0,matched
a,a,A1605,actual_contract,1w,rqdata,,,2015-11-20,2016-03-04,15,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1605/A1605_1w_20151112_20160309.parquet,True,15.0,matched
a,a,A1609,actual_contract,1w,rqdata,,,2016-03-18,2016-07-08,17,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1609/A1609_1w_20160310_20160713.parquet,True,17.0,matched
a,a,A1701,actual_contract,1w,rqdata,,,2016-07-22,2016-11-25,18,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1701/A1701_1w_20160714_20161128.parquet,True,18.0,matched
a,a,A1705,actual_contract,1w,rqdata,,,2016-12-09,2017-03-17,15,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1705/A1705_1w_20161129_20170323.parquet,True,15.0,matched
a,a,A1709,actual_contract,1w,rqdata,,,2017-03-31,2017-08-04,19,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1709/A1709_1w_20170324_20170804.parquet,True,19.0,matched
a,a,A1801,actual_contract,1w,rqdata,,,2017-08-11,2017-12-08,17,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1801/A1801_1w_20170807_20171211.parquet,True,17.0,matched
a,a,A1805,actual_contract,1w,rqdata,,,2017-12-22,2018-04-04,16,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1805/A1805_1w_20171212_20180404.parquet,True,16.0,matched
a,a,A1809,actual_contract,1w,rqdata,,,2018-04-13,2018-07-27,16,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1809/A1809_1w_20180409_20180730.parquet,True,16.0,matched
a,a,A1901,actual_contract,1w,rqdata,,,2018-08-10,2018-12-21,19,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1901/A1901_1w_20180731_20181221.parquet,True,19.0,matched
a,a,A1905,actual_contract,1w,rqdata,,,2018-12-28,2019-04-19,16,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1905/A1905_1w_20181224_20190419.parquet,True,16.0,matched
a,a,A1909,actual_contract,1w,rqdata,,,2019-04-26,2019-08-09,16,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A1909/A1909_1w_20190422_20190809.parquet,True,16.0,matched
a,a,A2001,actual_contract,1w,rqdata,,,2019-08-16,2019-11-29,16,1,,,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2001/A2001_1w_20190812_20191204.parquet,True,16.0,matched
a,a,A2005,actual_contract,1w,rqdata,,,2019-12-13,2019-12-27,3,1,,,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2005/A2005_1w_20191205_20200102.parquet,True,3.0,matched
a,a,A2005,actual_contract,1w,rqdata,,,2020-01-10,2020-04-03,12,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2005/A2005_1w_20200102_20200407.parquet,True,12.0,matched
a,a,A2009,actual_contract,1w,rqdata,,,2020-04-17,2020-08-14,18,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2009/A2009_1w_20200408_20200818.parquet,True,18.0,matched
a,a,A2101,actual_contract,1w,rqdata,,,2020-08-28,2020-12-11,16,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2101/A2101_1w_20200819_20201214.parquet,True,16.0,matched
a,a,A2105,actual_contract,1w,rqdata,,,2020-12-25,2021-04-16,17,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2105/A2105_1w_20201215_20210420.parquet,True,17.0,matched
a,a,A2109,actual_contract,1w,rqdata,,,2021-04-30,2021-07-23,13,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2109/A2109_1w_20210421_20210728.parquet,True,13.0,matched
a,a,A2111,actual_contract,1w,rqdata,,,2021-08-06,2021-10-08,10,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2111/A2111_1w_20210729_20211014.parquet,True,10.0,matched
a,a,A2201,actual_contract,1w,rqdata,,,2021-10-22,2021-11-26,6,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2201/A2201_1w_20211015_20211201.parquet,True,6.0,matched
a,a,A2203,actual_contract,1w,rqdata,,,2021-12-10,2022-02-11,9,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2203/A2203_1w_20211202_20220217.parquet,True,9.0,matched
a,a,A2207,actual_contract,1w,rqdata,,,2022-02-25,2022-06-10,16,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2207/A2207_1w_20220218_20220615.parquet,True,16.0,matched
a,a,A2209,actual_contract,1w,rqdata,,,2022-06-24,2022-08-19,9,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2209/A2209_1w_20220616_20220823.parquet,True,9.0,matched
a,a,A2211,actual_contract,1w,rqdata,,,2022-09-02,2022-09-30,5,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2211/A2211_1w_20220824_20221012.parquet,True,5.0,matched
a,a,A2301,actual_contract,1w,rqdata,,,2022-10-21,2022-12-09,8,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2301/A2301_1w_20221013_20221212.parquet,True,8.0,matched
a,a,A2305,actual_contract,1w,rqdata,,,2022-12-23,2022-12-30,2,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=A2305/A2305_1w_20221213_20221230.parquet,True,2.0,matched
a,a,a.MAIN,dominant_main,1w,rqdata,,,2002-03-15,2026-07-10,1238,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=a.MAIN/a_MAIN_1w_20020315_20260711_v2.parquet,True,1238.0,matched
a,a,a.MAIN,dominant_main,1w,rqdata,,,2020-01-03,2026-07-10,334,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=a.MAIN/a_MAIN_1w_20200102_20260711_v2.parquet,True,334.0,matched
a,a,a.MAIN,dominant_main,1w,rqdata,,,2023-01-06,2026-07-03,165,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=a.MAIN/a_MAIN_1w_20230103_20260707_v2.parquet,True,165.0,matched
a,a,a.MAIN,dominant_main,1w,rqdata,,,2023-01-06,2026-07-10,180,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=a.MAIN/a_MAIN_1w_20230103_20260710_v2.parquet,True,180.0,matched
a,a,a.MAIN,dominant_main,1w,rqdata,,,2023-01-06,2026-07-10,180,1,,success,checksum_unverified,passed,registered,excluded_with_reason,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=a/contract=a.MAIN/a_MAIN_1w_20230103_20260711_v2.parquet,True,180.0,matched
a,a,A2305,actual_contract,30m,rqdata,,,2023-01-03,2023-04-06,732,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2305/A2305_30m_20230103_20230406.parquet,True,732.0,matched
a,a,A2307,actual_contract,30m,rqdata,,,2023-04-06,2023-06-12,524,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2307/A2307_30m_20230407_20230612.parquet,True,524.0,matched
a,a,A2309,actual_contract,30m,rqdata,,,2023-06-12,2023-08-16,536,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2309/A2309_30m_20230613_20230816.parquet,True,536.0,matched
a,a,A2311,actual_contract,30m,rqdata,,,2023-08-16,2023-10-17,452,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2311/A2311_30m_20230817_20231017.parquet,True,452.0,matched
a,a,A2401,actual_contract,30m,rqdata,,,2023-10-17,2023-12-13,492,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2401/A2401_30m_20231018_20231213.parquet,True,492.0,matched
a,a,A2403,actual_contract,30m,rqdata,,,2023-12-13,2024-02-22,520,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2403/A2403_30m_20231214_20240222.parquet,True,520.0,matched
a,a,A2405,actual_contract,30m,rqdata,,,2024-02-22,2024-04-19,464,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2405/A2405_30m_20240223_20240419.parquet,True,464.0,matched
a,a,A2407,actual_contract,30m,rqdata,,,2024-04-19,2024-06-13,412,1,,success,checksum_unverified,passed,registered,verified_complete,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=a/contract=A2407/A2407_30m_20240422_20240613.parquet,True,412.0,matched
