path,title,last_updated,purpose,current_status,canonical_source,action,reason,referenced_by
workstation/STATION_CONFIG.md,归一量化产品与交付工作站配置说明,,workstation_ops,DELIVERY_READY,README.md,keep,no cleanup action selected,.workbuddy/memory/2026-07-10.md;README.md;docs/tasks/TASK-2026-07-11-004-work-levels-home-direct.md;tasks/TASK-2026-07-09-001-workstation-scaffold.md;tasks/TASK-2026-07-09-002-readme-workstation-sync.md
workstation/team/COLLAB_PROTOCOL.md,归一量化 WorkBuddy-CodeBuddy-Codex CLI 协作协议,,workstation_ops,DELIVERY_READY,README.md,keep,no cleanup action selected,tasks/TASK-2026-07-09-001-workstation-scaffold.md;tasks/TASK-2026-07-09-002-readme-workstation-sync.md;tasks/TASK-2026-07-10-001-workstation-v1.2.1-closeout.md;tasks/TASK-2026-07-10-002-workstation-v1.3-codebuddy-daemon.md;workstation/BASELINE_FREEZE.md
workstation/team/DAILY_COMMANDS.md,归一量化 WorkBuddy 日常命令手册,,workstation_ops,DELIVERY_READY,README.md,keep,no cleanup action selected,workstation/BASELINE_FREEZE.md;workstation/STATION_CONFIG.md;workstation/team/COLLAB_PROTOCOL.md;workstation/team/SECURITY_HANDBOOK.md;workstation/team/TEST_EXPERT_HANDBOOK.md
workstation/team/MACMINI_OPS_MANUAL.md,归一量化 Mac mini 本地运维手册,,workstation_ops,failed,README.md,keep,no cleanup action selected,tasks/TASK-2026-07-09-001-workstation-scaffold.md;tasks/TASK-2026-07-09-002-readme-workstation-sync.md;tasks/TASK-2026-07-10-002-workstation-v1.3-codebuddy-daemon.md;workstation/BASELINE_FREEZE.md;workstation/STATION_CONFIG.md
workstation/team/ROLE_SPEC.md,归一量化产品与交付团队角色说明书,,workstation_ops,passed,README.md,keep,no cleanup action selected,docs/tasks/TASK_TEMPLATE.md;workstation/BASELINE_FREEZE.md;workstation/team/COLLAB_PROTOCOL.md;workstation/team/DAILY_COMMANDS.md;workstation/team/MACMINI_OPS_MANUAL.md
workstation/team/SECURITY_HANDBOOK.md,归一量化安全与权限专家工作手册,,workstation_ops,failed,README.md,keep,no cleanup action selected,tasks/TASK-2026-07-09-001-workstation-scaffold.md;tasks/TASK-2026-07-09-002-readme-workstation-sync.md;tasks/TASK-2026-07-10-001-workstation-v1.2.1-closeout.md;tasks/TASK-2026-07-10-002-workstation-v1.3-codebuddy-daemon.md;workstation/BASELINE_FREEZE.md
workstation/team/STATE_MACHINE_TICKET.md,归一量化任务状态机与任务单模板,,workstation_ops,DELIVERY_READY,README.md,keep,no cleanup action selected,docs/tasks/TASK_TEMPLATE.md;docs/workflows/status_machine.md;tasks/TASK-2026-07-09-001-workstation-scaffold.md;tasks/TASK-2026-07-09-002-readme-workstation-sync.md;tasks/TASK-2026-07-10-001-workstation-v1.2.1-closeout.md
workstation/team/TASK_MATRIX.md,归一量化任务类型与角色出场规则矩阵,,workstation_ops,passed,README.md,keep,no cleanup action selected,docs/tasks/TASK-2026-07-10-003-workstation-lean-v1-closeout.md;docs/tasks/TASK-2026-07-11-001-workstation-lean-v1-closeout.md;docs/tasks/TASK-2026-07-11-002-lean-v1-demo.md;docs/tasks/TASK_TEMPLATE.md;docs/workflows/status_machine.md
workstation/team/TEST_EXPERT_HANDBOOK.md,归一量化测试专家工作手册,,workstation_ops,DELIVERY_READY,README.md,keep,no cleanup action selected,workstation/BASELINE_FREEZE.md;workstation/STATION_CONFIG.md;workstation/team/COLLAB_PROTOCOL.md;workstation/team/MACMINI_OPS_MANUAL.md;workstation/team/SECURITY_HANDBOOK.md
workstation/team/UX_VISUAL_SPEC.md,归一量化交互视觉规范,,workstation_ops,passed,README.md,keep,no cleanup action selected,docs/tasks/TASK-2026-07-10-004-web-visual-refactor-v1b.md;tasks/TASK-2026-07-09-001-workstation-scaffold.md;tasks/TASK-2026-07-09-002-readme-workstation-sync.md;workstation/BASELINE_FREEZE.md;workstation/STATION_CONFIG.md
