candidate_id,product,contract_role,symbol_or_contract,period,year,status,issue_type,expected_start,expected_end,quality_status,row_count,db_market_data_file_id,standard_path,root_cause_bucket,candidate_apply_eligible,candidate_blocked_reason
source_interval_0219,au,dominant_main,au.MAIN,5m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,92544,40919,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0219,au,dominant_main,au.MAIN,5m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,92544,40919,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0219,au,dominant_main,au.MAIN,5m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,92544,40919,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=au/contract=au.MAIN/au_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0220,br,dominant_main,br.MAIN,5m,2023,covered_warning,source_interval_unverified,2023-07-28,2023-12-31,passed,48579,40942,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=br/contract=br.MAIN/br_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0220,br,dominant_main,br.MAIN,5m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,48579,40942,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=br/contract=br.MAIN/br_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0220,br,dominant_main,br.MAIN,5m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,48579,40942,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=br/contract=br.MAIN/br_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0220,br,dominant_main,br.MAIN,5m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,48579,40942,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=br/contract=br.MAIN/br_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0221,bu,dominant_main,bu.MAIN,5m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,57936,40948,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0221,bu,dominant_main,bu.MAIN,5m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,57936,40948,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0221,bu,dominant_main,bu.MAIN,5m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,57936,40948,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0221,bu,dominant_main,bu.MAIN,5m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,57936,40948,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0222,cu,dominant_main,cu.MAIN,5m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,77712,40984,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0222,cu,dominant_main,cu.MAIN,5m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,77712,40984,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0222,cu,dominant_main,cu.MAIN,5m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,77712,40984,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0222,cu,dominant_main,cu.MAIN,5m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,77712,40984,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0223,fu,dominant_main,fu.MAIN,5m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,57936,41026,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=fu/contract=fu.MAIN/fu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0223,fu,dominant_main,fu.MAIN,5m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,57936,41026,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=fu/contract=fu.MAIN/fu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0223,fu,dominant_main,fu.MAIN,5m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,57936,41026,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=fu/contract=fu.MAIN/fu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0223,fu,dominant_main,fu.MAIN,5m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,57936,41026,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=fu/contract=fu.MAIN/fu_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0224,hc,dominant_main,hc.MAIN,5m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,57936,41032,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0224,hc,dominant_main,hc.MAIN,5m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,57936,41032,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0224,hc,dominant_main,hc.MAIN,5m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,57936,41032,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0224,hc,dominant_main,hc.MAIN,5m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,57936,41032,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=hc/contract=hc.MAIN/hc_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0225,ni,dominant_main,ni.MAIN,5m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,77712,41134,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0225,ni,dominant_main,ni.MAIN,5m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,77712,41134,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0225,ni,dominant_main,ni.MAIN,5m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,77712,41134,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0225,ni,dominant_main,ni.MAIN,5m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,77712,41134,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ni/contract=ni.MAIN/ni_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0226,op,dominant_main,op.MAIN,5m,2025,covered_warning,source_interval_unverified,2025-09-10,2025-12-31,passed,13356,41152,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=op/contract=op.MAIN/op_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0226,op,dominant_main,op.MAIN,5m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,13356,41152,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=op/contract=op.MAIN/op_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0227,pb,dominant_main,pb.MAIN,5m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,77712,41164,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0227,pb,dominant_main,pb.MAIN,5m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,77712,41164,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0227,pb,dominant_main,pb.MAIN,5m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,77712,41164,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0227,pb,dominant_main,pb.MAIN,5m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,77712,41164,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_5m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0228,ic,dominant_main,ic.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,3392,41047,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0228,ic,dominant_main,ic.MAIN,60m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,3392,41047,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0228,ic,dominant_main,ic.MAIN,60m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,3392,41047,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0228,ic,dominant_main,ic.MAIN,60m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,3392,41047,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ic/contract=ic.MAIN/ic_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0229,if,dominant_main,if.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,3392,41053,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0229,if,dominant_main,if.MAIN,60m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,3392,41053,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0229,if,dominant_main,if.MAIN,60m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,3392,41053,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0229,if,dominant_main,if.MAIN,60m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,3392,41053,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=if/contract=if.MAIN/if_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0230,ih,dominant_main,ih.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,3392,41059,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0230,ih,dominant_main,ih.MAIN,60m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,3392,41059,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0230,ih,dominant_main,ih.MAIN,60m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,3392,41059,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0230,ih,dominant_main,ih.MAIN,60m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,3392,41059,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=ih/contract=ih.MAIN/ih_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0231,im,dominant_main,im.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,3392,41065,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0231,im,dominant_main,im.MAIN,60m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,3392,41065,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0231,im,dominant_main,im.MAIN,60m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,3392,41065,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0231,im,dominant_main,im.MAIN,60m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,3392,41065,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CFFEX/symbol=im/contract=im.MAIN/im_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0232,ap,dominant_main,ap.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,4240,40916,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0232,ap,dominant_main,ap.MAIN,60m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,4240,40916,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0232,ap,dominant_main,ap.MAIN,60m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,4240,40916,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0232,ap,dominant_main,ap.MAIN,60m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,4240,40916,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0233,cf,dominant_main,cf.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,5888,40969,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0233,cf,dominant_main,cf.MAIN,60m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,5888,40969,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0233,cf,dominant_main,cf.MAIN,60m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,5888,40969,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0233,cf,dominant_main,cf.MAIN,60m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,5888,40969,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0234,cj,dominant_main,cj.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,4240,40975,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0234,cj,dominant_main,cj.MAIN,60m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,4240,40975,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0234,cj,dominant_main,cj.MAIN,60m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,4240,40975,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0234,cj,dominant_main,cj.MAIN,60m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,4240,40975,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0235,cy,dominant_main,cy.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,5888,40993,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0235,cy,dominant_main,cy.MAIN,60m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,5888,40993,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0235,cy,dominant_main,cy.MAIN,60m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,5888,40993,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0235,cy,dominant_main,cy.MAIN,60m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,5888,40993,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0236,fg,dominant_main,fg.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,5888,41023,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0236,fg,dominant_main,fg.MAIN,60m,2024,covered_warning,source_interval_unverified,2024-01-01,2024-12-31,passed,5888,41023,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0236,fg,dominant_main,fg.MAIN,60m,2025,covered_warning,source_interval_unverified,2025-01-01,2025-12-31,passed,5888,41023,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0236,fg,dominant_main,fg.MAIN,60m,2026,covered_warning,source_interval_unverified,2026-01-01,2026-07-10,passed,5888,41023,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=fg/contract=fg.MAIN/fg_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
source_interval_0237,jr,dominant_main,jr.MAIN,60m,2023,covered_warning,source_interval_unverified,2023-01-03,2023-12-31,passed,4240,41083,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=jr/contract=jr.MAIN/jr_MAIN_60m_20230103_20260707_v2.parquet,derived_asset_metadata_column_missing,False,already_source_interval_1m
