action,table,identity,before,after
calendar_update,trading_calendars,"{'id': 27748, 'trade_date': '2026-02-03'}","{'id': 27748, 'exchange_code': 'DCE', 'trade_date': '2026-02-03', 'has_night_session': False}","{'id': 27748, 'exchange_code': 'DCE', 'trade_date': '2026-02-03', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27749, 'trade_date': '2026-02-04'}","{'id': 27749, 'exchange_code': 'DCE', 'trade_date': '2026-02-04', 'has_night_session': False}","{'id': 27749, 'exchange_code': 'DCE', 'trade_date': '2026-02-04', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27750, 'trade_date': '2026-02-05'}","{'id': 27750, 'exchange_code': 'DCE', 'trade_date': '2026-02-05', 'has_night_session': False}","{'id': 27750, 'exchange_code': 'DCE', 'trade_date': '2026-02-05', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27751, 'trade_date': '2026-02-06'}","{'id': 27751, 'exchange_code': 'DCE', 'trade_date': '2026-02-06', 'has_night_session': False}","{'id': 27751, 'exchange_code': 'DCE', 'trade_date': '2026-02-06', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27752, 'trade_date': '2026-02-09'}","{'id': 27752, 'exchange_code': 'DCE', 'trade_date': '2026-02-09', 'has_night_session': False}","{'id': 27752, 'exchange_code': 'DCE', 'trade_date': '2026-02-09', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27753, 'trade_date': '2026-02-10'}","{'id': 27753, 'exchange_code': 'DCE', 'trade_date': '2026-02-10', 'has_night_session': False}","{'id': 27753, 'exchange_code': 'DCE', 'trade_date': '2026-02-10', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27754, 'trade_date': '2026-02-11'}","{'id': 27754, 'exchange_code': 'DCE', 'trade_date': '2026-02-11', 'has_night_session': False}","{'id': 27754, 'exchange_code': 'DCE', 'trade_date': '2026-02-11', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27755, 'trade_date': '2026-02-12'}","{'id': 27755, 'exchange_code': 'DCE', 'trade_date': '2026-02-12', 'has_night_session': False}","{'id': 27755, 'exchange_code': 'DCE', 'trade_date': '2026-02-12', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27756, 'trade_date': '2026-02-13'}","{'id': 27756, 'exchange_code': 'DCE', 'trade_date': '2026-02-13', 'has_night_session': False}","{'id': 27756, 'exchange_code': 'DCE', 'trade_date': '2026-02-13', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27758, 'trade_date': '2026-02-25'}","{'id': 27758, 'exchange_code': 'DCE', 'trade_date': '2026-02-25', 'has_night_session': False}","{'id': 27758, 'exchange_code': 'DCE', 'trade_date': '2026-02-25', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27759, 'trade_date': '2026-02-26'}","{'id': 27759, 'exchange_code': 'DCE', 'trade_date': '2026-02-26', 'has_night_session': False}","{'id': 27759, 'exchange_code': 'DCE', 'trade_date': '2026-02-26', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27760, 'trade_date': '2026-02-27'}","{'id': 27760, 'exchange_code': 'DCE', 'trade_date': '2026-02-27', 'has_night_session': False}","{'id': 27760, 'exchange_code': 'DCE', 'trade_date': '2026-02-27', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27761, 'trade_date': '2026-03-02'}","{'id': 27761, 'exchange_code': 'DCE', 'trade_date': '2026-03-02', 'has_night_session': False}","{'id': 27761, 'exchange_code': 'DCE', 'trade_date': '2026-03-02', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27762, 'trade_date': '2026-03-03'}","{'id': 27762, 'exchange_code': 'DCE', 'trade_date': '2026-03-03', 'has_night_session': False}","{'id': 27762, 'exchange_code': 'DCE', 'trade_date': '2026-03-03', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27763, 'trade_date': '2026-03-04'}","{'id': 27763, 'exchange_code': 'DCE', 'trade_date': '2026-03-04', 'has_night_session': False}","{'id': 27763, 'exchange_code': 'DCE', 'trade_date': '2026-03-04', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27764, 'trade_date': '2026-03-05'}","{'id': 27764, 'exchange_code': 'DCE', 'trade_date': '2026-03-05', 'has_night_session': False}","{'id': 27764, 'exchange_code': 'DCE', 'trade_date': '2026-03-05', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27765, 'trade_date': '2026-03-06'}","{'id': 27765, 'exchange_code': 'DCE', 'trade_date': '2026-03-06', 'has_night_session': False}","{'id': 27765, 'exchange_code': 'DCE', 'trade_date': '2026-03-06', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27766, 'trade_date': '2026-03-09'}","{'id': 27766, 'exchange_code': 'DCE', 'trade_date': '2026-03-09', 'has_night_session': False}","{'id': 27766, 'exchange_code': 'DCE', 'trade_date': '2026-03-09', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27767, 'trade_date': '2026-03-10'}","{'id': 27767, 'exchange_code': 'DCE', 'trade_date': '2026-03-10', 'has_night_session': False}","{'id': 27767, 'exchange_code': 'DCE', 'trade_date': '2026-03-10', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27768, 'trade_date': '2026-03-11'}","{'id': 27768, 'exchange_code': 'DCE', 'trade_date': '2026-03-11', 'has_night_session': False}","{'id': 27768, 'exchange_code': 'DCE', 'trade_date': '2026-03-11', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27769, 'trade_date': '2026-03-12'}","{'id': 27769, 'exchange_code': 'DCE', 'trade_date': '2026-03-12', 'has_night_session': False}","{'id': 27769, 'exchange_code': 'DCE', 'trade_date': '2026-03-12', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27770, 'trade_date': '2026-03-13'}","{'id': 27770, 'exchange_code': 'DCE', 'trade_date': '2026-03-13', 'has_night_session': False}","{'id': 27770, 'exchange_code': 'DCE', 'trade_date': '2026-03-13', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27771, 'trade_date': '2026-03-16'}","{'id': 27771, 'exchange_code': 'DCE', 'trade_date': '2026-03-16', 'has_night_session': False}","{'id': 27771, 'exchange_code': 'DCE', 'trade_date': '2026-03-16', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27772, 'trade_date': '2026-03-17'}","{'id': 27772, 'exchange_code': 'DCE', 'trade_date': '2026-03-17', 'has_night_session': False}","{'id': 27772, 'exchange_code': 'DCE', 'trade_date': '2026-03-17', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27773, 'trade_date': '2026-03-18'}","{'id': 27773, 'exchange_code': 'DCE', 'trade_date': '2026-03-18', 'has_night_session': False}","{'id': 27773, 'exchange_code': 'DCE', 'trade_date': '2026-03-18', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27774, 'trade_date': '2026-03-19'}","{'id': 27774, 'exchange_code': 'DCE', 'trade_date': '2026-03-19', 'has_night_session': False}","{'id': 27774, 'exchange_code': 'DCE', 'trade_date': '2026-03-19', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27775, 'trade_date': '2026-03-20'}","{'id': 27775, 'exchange_code': 'DCE', 'trade_date': '2026-03-20', 'has_night_session': False}","{'id': 27775, 'exchange_code': 'DCE', 'trade_date': '2026-03-20', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27776, 'trade_date': '2026-03-23'}","{'id': 27776, 'exchange_code': 'DCE', 'trade_date': '2026-03-23', 'has_night_session': False}","{'id': 27776, 'exchange_code': 'DCE', 'trade_date': '2026-03-23', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27777, 'trade_date': '2026-03-24'}","{'id': 27777, 'exchange_code': 'DCE', 'trade_date': '2026-03-24', 'has_night_session': False}","{'id': 27777, 'exchange_code': 'DCE', 'trade_date': '2026-03-24', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27778, 'trade_date': '2026-03-25'}","{'id': 27778, 'exchange_code': 'DCE', 'trade_date': '2026-03-25', 'has_night_session': False}","{'id': 27778, 'exchange_code': 'DCE', 'trade_date': '2026-03-25', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27779, 'trade_date': '2026-03-26'}","{'id': 27779, 'exchange_code': 'DCE', 'trade_date': '2026-03-26', 'has_night_session': False}","{'id': 27779, 'exchange_code': 'DCE', 'trade_date': '2026-03-26', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27780, 'trade_date': '2026-03-27'}","{'id': 27780, 'exchange_code': 'DCE', 'trade_date': '2026-03-27', 'has_night_session': False}","{'id': 27780, 'exchange_code': 'DCE', 'trade_date': '2026-03-27', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27781, 'trade_date': '2026-03-30'}","{'id': 27781, 'exchange_code': 'DCE', 'trade_date': '2026-03-30', 'has_night_session': False}","{'id': 27781, 'exchange_code': 'DCE', 'trade_date': '2026-03-30', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27782, 'trade_date': '2026-03-31'}","{'id': 27782, 'exchange_code': 'DCE', 'trade_date': '2026-03-31', 'has_night_session': False}","{'id': 27782, 'exchange_code': 'DCE', 'trade_date': '2026-03-31', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27783, 'trade_date': '2026-04-01'}","{'id': 27783, 'exchange_code': 'DCE', 'trade_date': '2026-04-01', 'has_night_session': False}","{'id': 27783, 'exchange_code': 'DCE', 'trade_date': '2026-04-01', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27784, 'trade_date': '2026-04-02'}","{'id': 27784, 'exchange_code': 'DCE', 'trade_date': '2026-04-02', 'has_night_session': False}","{'id': 27784, 'exchange_code': 'DCE', 'trade_date': '2026-04-02', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27785, 'trade_date': '2026-04-03'}","{'id': 27785, 'exchange_code': 'DCE', 'trade_date': '2026-04-03', 'has_night_session': False}","{'id': 27785, 'exchange_code': 'DCE', 'trade_date': '2026-04-03', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27787, 'trade_date': '2026-04-08'}","{'id': 27787, 'exchange_code': 'DCE', 'trade_date': '2026-04-08', 'has_night_session': False}","{'id': 27787, 'exchange_code': 'DCE', 'trade_date': '2026-04-08', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27788, 'trade_date': '2026-04-09'}","{'id': 27788, 'exchange_code': 'DCE', 'trade_date': '2026-04-09', 'has_night_session': False}","{'id': 27788, 'exchange_code': 'DCE', 'trade_date': '2026-04-09', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27789, 'trade_date': '2026-04-10'}","{'id': 27789, 'exchange_code': 'DCE', 'trade_date': '2026-04-10', 'has_night_session': False}","{'id': 27789, 'exchange_code': 'DCE', 'trade_date': '2026-04-10', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27790, 'trade_date': '2026-04-13'}","{'id': 27790, 'exchange_code': 'DCE', 'trade_date': '2026-04-13', 'has_night_session': False}","{'id': 27790, 'exchange_code': 'DCE', 'trade_date': '2026-04-13', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27791, 'trade_date': '2026-04-14'}","{'id': 27791, 'exchange_code': 'DCE', 'trade_date': '2026-04-14', 'has_night_session': False}","{'id': 27791, 'exchange_code': 'DCE', 'trade_date': '2026-04-14', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27792, 'trade_date': '2026-04-15'}","{'id': 27792, 'exchange_code': 'DCE', 'trade_date': '2026-04-15', 'has_night_session': False}","{'id': 27792, 'exchange_code': 'DCE', 'trade_date': '2026-04-15', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27793, 'trade_date': '2026-04-16'}","{'id': 27793, 'exchange_code': 'DCE', 'trade_date': '2026-04-16', 'has_night_session': False}","{'id': 27793, 'exchange_code': 'DCE', 'trade_date': '2026-04-16', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27794, 'trade_date': '2026-04-17'}","{'id': 27794, 'exchange_code': 'DCE', 'trade_date': '2026-04-17', 'has_night_session': False}","{'id': 27794, 'exchange_code': 'DCE', 'trade_date': '2026-04-17', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27795, 'trade_date': '2026-04-20'}","{'id': 27795, 'exchange_code': 'DCE', 'trade_date': '2026-04-20', 'has_night_session': False}","{'id': 27795, 'exchange_code': 'DCE', 'trade_date': '2026-04-20', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27796, 'trade_date': '2026-04-21'}","{'id': 27796, 'exchange_code': 'DCE', 'trade_date': '2026-04-21', 'has_night_session': False}","{'id': 27796, 'exchange_code': 'DCE', 'trade_date': '2026-04-21', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27797, 'trade_date': '2026-04-22'}","{'id': 27797, 'exchange_code': 'DCE', 'trade_date': '2026-04-22', 'has_night_session': False}","{'id': 27797, 'exchange_code': 'DCE', 'trade_date': '2026-04-22', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27798, 'trade_date': '2026-04-23'}","{'id': 27798, 'exchange_code': 'DCE', 'trade_date': '2026-04-23', 'has_night_session': False}","{'id': 27798, 'exchange_code': 'DCE', 'trade_date': '2026-04-23', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27799, 'trade_date': '2026-04-24'}","{'id': 27799, 'exchange_code': 'DCE', 'trade_date': '2026-04-24', 'has_night_session': False}","{'id': 27799, 'exchange_code': 'DCE', 'trade_date': '2026-04-24', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27800, 'trade_date': '2026-04-27'}","{'id': 27800, 'exchange_code': 'DCE', 'trade_date': '2026-04-27', 'has_night_session': False}","{'id': 27800, 'exchange_code': 'DCE', 'trade_date': '2026-04-27', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27801, 'trade_date': '2026-04-28'}","{'id': 27801, 'exchange_code': 'DCE', 'trade_date': '2026-04-28', 'has_night_session': False}","{'id': 27801, 'exchange_code': 'DCE', 'trade_date': '2026-04-28', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27802, 'trade_date': '2026-04-29'}","{'id': 27802, 'exchange_code': 'DCE', 'trade_date': '2026-04-29', 'has_night_session': False}","{'id': 27802, 'exchange_code': 'DCE', 'trade_date': '2026-04-29', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27803, 'trade_date': '2026-04-30'}","{'id': 27803, 'exchange_code': 'DCE', 'trade_date': '2026-04-30', 'has_night_session': False}","{'id': 27803, 'exchange_code': 'DCE', 'trade_date': '2026-04-30', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27805, 'trade_date': '2026-05-07'}","{'id': 27805, 'exchange_code': 'DCE', 'trade_date': '2026-05-07', 'has_night_session': False}","{'id': 27805, 'exchange_code': 'DCE', 'trade_date': '2026-05-07', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27806, 'trade_date': '2026-05-08'}","{'id': 27806, 'exchange_code': 'DCE', 'trade_date': '2026-05-08', 'has_night_session': False}","{'id': 27806, 'exchange_code': 'DCE', 'trade_date': '2026-05-08', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27807, 'trade_date': '2026-05-11'}","{'id': 27807, 'exchange_code': 'DCE', 'trade_date': '2026-05-11', 'has_night_session': False}","{'id': 27807, 'exchange_code': 'DCE', 'trade_date': '2026-05-11', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27808, 'trade_date': '2026-05-12'}","{'id': 27808, 'exchange_code': 'DCE', 'trade_date': '2026-05-12', 'has_night_session': False}","{'id': 27808, 'exchange_code': 'DCE', 'trade_date': '2026-05-12', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27809, 'trade_date': '2026-05-13'}","{'id': 27809, 'exchange_code': 'DCE', 'trade_date': '2026-05-13', 'has_night_session': False}","{'id': 27809, 'exchange_code': 'DCE', 'trade_date': '2026-05-13', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27810, 'trade_date': '2026-05-14'}","{'id': 27810, 'exchange_code': 'DCE', 'trade_date': '2026-05-14', 'has_night_session': False}","{'id': 27810, 'exchange_code': 'DCE', 'trade_date': '2026-05-14', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27811, 'trade_date': '2026-05-15'}","{'id': 27811, 'exchange_code': 'DCE', 'trade_date': '2026-05-15', 'has_night_session': False}","{'id': 27811, 'exchange_code': 'DCE', 'trade_date': '2026-05-15', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27812, 'trade_date': '2026-05-18'}","{'id': 27812, 'exchange_code': 'DCE', 'trade_date': '2026-05-18', 'has_night_session': False}","{'id': 27812, 'exchange_code': 'DCE', 'trade_date': '2026-05-18', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27813, 'trade_date': '2026-05-19'}","{'id': 27813, 'exchange_code': 'DCE', 'trade_date': '2026-05-19', 'has_night_session': False}","{'id': 27813, 'exchange_code': 'DCE', 'trade_date': '2026-05-19', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27814, 'trade_date': '2026-05-20'}","{'id': 27814, 'exchange_code': 'DCE', 'trade_date': '2026-05-20', 'has_night_session': False}","{'id': 27814, 'exchange_code': 'DCE', 'trade_date': '2026-05-20', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27815, 'trade_date': '2026-05-21'}","{'id': 27815, 'exchange_code': 'DCE', 'trade_date': '2026-05-21', 'has_night_session': False}","{'id': 27815, 'exchange_code': 'DCE', 'trade_date': '2026-05-21', 'has_night_session': True}"
calendar_update,trading_calendars,"{'id': 27816, 'trade_date': '2026-05-22'}","{'id': 27816, 'exchange_code': 'DCE', 'trade_date': '2026-05-22', 'has_night_session': False}","{'id': 27816, 'exchange_code': 'DCE', 'trade_date': '2026-05-22', 'has_night_session': True}"
