profile_id,instrument_symbol,contract_code,period,contract_role,target_start,target_end,target_ranges,lineage_required,evidence_source
intraday_research_v1,wr,wr.MAIN,5m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,wr,wr.MAIN,60m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,y,y.MAIN,15m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,y,y.MAIN,1d,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,y,y.MAIN,1m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,y,y.MAIN,30m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,y,y.MAIN,5m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,y,y.MAIN,60m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zc,zc.MAIN,15m,dominant_main,2015-05-18,2026-07-10,"[[""2015-05-18"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zc,zc.MAIN,1d,dominant_main,2015-05-18,2026-07-10,"[[""2015-05-18"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zc,zc.MAIN,1m,dominant_main,2015-05-18,2026-07-10,"[[""2015-05-18"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,zc,zc.MAIN,30m,dominant_main,2015-05-18,2026-07-10,"[[""2015-05-18"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zc,zc.MAIN,5m,dominant_main,2015-05-18,2026-07-10,"[[""2015-05-18"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zc,zc.MAIN,60m,dominant_main,2015-05-18,2026-07-10,"[[""2015-05-18"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zn,zn.MAIN,15m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zn,zn.MAIN,1d,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zn,zn.MAIN,1m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",False,audit_v2_expected_windows
intraday_research_v1,zn,zn.MAIN,30m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zn,zn.MAIN,5m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
intraday_research_v1,zn,zn.MAIN,60m,dominant_main,2010-01-04,2026-07-10,"[[""2010-01-04"",""2026-07-10""]]",True,audit_v2_expected_windows
long_horizon_daily_v1,a,a.MAIN,1d,dominant_main,2002-03-15,2026-07-10,"[[""2002-03-15"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,a,a.MAIN,1w,dominant_main,2002-03-15,2026-07-10,"[[""2002-03-15"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ad,ad.MAIN,1d,dominant_main,2025-06-10,2026-07-10,"[[""2025-06-10"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ad,ad.MAIN,1w,dominant_main,2025-06-13,2026-07-10,"[[""2025-06-13"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ag,ag.MAIN,1d,dominant_main,2012-05-10,2026-07-10,"[[""2012-05-10"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ag,ag.MAIN,1w,dominant_main,2012-05-11,2026-07-10,"[[""2012-05-11"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,al,al.MAIN,1d,dominant_main,2000-01-05,2026-07-10,"[[""2000-01-05"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,al,al.MAIN,1w,dominant_main,2000-01-07,2026-07-10,"[[""2000-01-07"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ao,ao.MAIN,1d,dominant_main,2023-06-19,2026-07-10,"[[""2023-06-19"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ao,ao.MAIN,1w,dominant_main,2023-06-21,2026-07-10,"[[""2023-06-21"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ap,ap.MAIN,1d,dominant_main,2017-12-22,2026-07-10,"[[""2017-12-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ap,ap.MAIN,1w,dominant_main,2017-12-22,2026-07-10,"[[""2017-12-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,au,au.MAIN,1d,dominant_main,2008-01-09,2026-07-10,"[[""2008-01-09"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,au,au.MAIN,1w,dominant_main,2008-01-11,2026-07-10,"[[""2008-01-11"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,b,b.MAIN,1d,dominant_main,2004-12-22,2026-07-10,"[[""2004-12-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,b,b.MAIN,1w,dominant_main,2004-12-24,2026-07-10,"[[""2004-12-24"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,bb,bb.MAIN,1d,dominant_main,2013-12-06,2026-07-10,"[[""2013-12-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,bb,bb.MAIN,1w,dominant_main,2013-12-06,2026-07-10,"[[""2013-12-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,bc,bc.MAIN,1d,dominant_main,2020-11-19,2026-07-10,"[[""2020-11-19"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,bc,bc.MAIN,1w,dominant_main,2020-11-20,2026-07-10,"[[""2020-11-20"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,br,br.MAIN,1d,dominant_main,2023-07-28,2026-07-10,"[[""2023-07-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,br,br.MAIN,1w,dominant_main,2023-07-28,2026-07-10,"[[""2023-07-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,bu,bu.MAIN,1d,dominant_main,2013-10-09,2026-07-10,"[[""2013-10-09"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,bu,bu.MAIN,1w,dominant_main,2013-10-11,2026-07-10,"[[""2013-10-11"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,bz,bz.MAIN,1d,dominant_main,2025-07-08,2026-07-10,"[[""2025-07-08"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,bz,bz.MAIN,1w,dominant_main,2025-07-11,2026-07-10,"[[""2025-07-11"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,c,c.MAIN,1d,dominant_main,2004-09-22,2026-07-10,"[[""2004-09-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,c,c.MAIN,1w,dominant_main,2004-09-24,2026-07-10,"[[""2004-09-24"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cf,cf.MAIN,1d,dominant_main,2004-06-01,2026-07-10,"[[""2004-06-01"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cf,cf.MAIN,1w,dominant_main,2004-06-04,2026-07-10,"[[""2004-06-04"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cj,cj.MAIN,1d,dominant_main,2019-04-30,2026-07-10,"[[""2019-04-30"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cj,cj.MAIN,1w,dominant_main,2019-04-30,2026-07-10,"[[""2019-04-30"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cs,cs.MAIN,1d,dominant_main,2014-12-19,2026-07-10,"[[""2014-12-19"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cs,cs.MAIN,1w,dominant_main,2014-12-19,2026-07-10,"[[""2014-12-19"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cu,cu.MAIN,1d,dominant_main,2000-01-05,2026-07-10,"[[""2000-01-05"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cu,cu.MAIN,1w,dominant_main,2000-01-07,2026-07-10,"[[""2000-01-07"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cy,cy.MAIN,1d,dominant_main,2017-08-18,2026-07-10,"[[""2017-08-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,cy,cy.MAIN,1w,dominant_main,2017-08-18,2026-07-10,"[[""2017-08-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,eb,eb.MAIN,1d,dominant_main,2019-09-26,2026-07-10,"[[""2019-09-26"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,eb,eb.MAIN,1w,dominant_main,2019-09-27,2026-07-10,"[[""2019-09-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ec,ec.MAIN,1d,dominant_main,2023-08-18,2026-07-10,"[[""2023-08-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ec,ec.MAIN,1w,dominant_main,2023-08-18,2026-07-10,"[[""2023-08-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,eg,eg.MAIN,1d,dominant_main,2018-12-10,2026-07-10,"[[""2018-12-10"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,eg,eg.MAIN,1w,dominant_main,2018-12-14,2026-07-10,"[[""2018-12-14"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,fb,fb.MAIN,1d,dominant_main,2013-12-06,2026-07-10,"[[""2013-12-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,fb,fb.MAIN,1w,dominant_main,2013-12-06,2026-07-10,"[[""2013-12-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,fg,fg.MAIN,1d,dominant_main,2012-12-03,2026-07-10,"[[""2012-12-03"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,fg,fg.MAIN,1w,dominant_main,2012-12-07,2026-07-10,"[[""2012-12-07"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,fu,fu.MAIN,1d,dominant_main,2004-08-25,2026-07-10,"[[""2004-08-25"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,fu,fu.MAIN,1w,dominant_main,2004-08-27,2026-07-10,"[[""2004-08-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,hc,hc.MAIN,1d,dominant_main,2014-03-21,2026-07-10,"[[""2014-03-21"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,hc,hc.MAIN,1w,dominant_main,2014-03-21,2026-07-10,"[[""2014-03-21"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,i,i.MAIN,1d,dominant_main,2013-10-18,2026-07-10,"[[""2013-10-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,i,i.MAIN,1w,dominant_main,2013-10-18,2026-07-10,"[[""2013-10-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ic,ic.MAIN,1d,dominant_main,2015-04-16,2026-07-10,"[[""2015-04-16"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ic,ic.MAIN,1w,dominant_main,2015-04-17,2026-07-10,"[[""2015-04-17"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,if,if.MAIN,1d,dominant_main,2010-04-16,2026-07-10,"[[""2010-04-16"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,if,if.MAIN,1w,dominant_main,2010-04-16,2026-07-10,"[[""2010-04-16"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ih,ih.MAIN,1d,dominant_main,2015-04-16,2026-07-10,"[[""2015-04-16"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ih,ih.MAIN,1w,dominant_main,2015-04-17,2026-07-10,"[[""2015-04-17"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,im,im.MAIN,1d,dominant_main,2022-07-22,2026-07-10,"[[""2022-07-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,im,im.MAIN,1w,dominant_main,2022-07-22,2026-07-10,"[[""2022-07-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,j,j.MAIN,1d,dominant_main,2011-04-15,2026-07-10,"[[""2011-04-15"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,j,j.MAIN,1w,dominant_main,2011-04-15,2026-07-10,"[[""2011-04-15"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,jd,jd.MAIN,1d,dominant_main,2013-11-08,2026-07-10,"[[""2013-11-08"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,jd,jd.MAIN,1w,dominant_main,2013-11-08,2026-07-10,"[[""2013-11-08"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,jm,JM2305,1d,actual_contract,2023-01-03,2023-04-12,"[[""2023-01-03"",""2023-04-12""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2309,1d,actual_contract,2023-04-13,2023-08-10,"[[""2023-04-13"",""2023-08-10""],[""2023-06-28"",""2023-08-10""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2401,1d,actual_contract,2023-08-11,2023-12-06,"[[""2023-08-11"",""2023-12-06""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2405,1d,actual_contract,2023-12-07,2024-04-09,"[[""2023-12-07"",""2024-04-09""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2409,1d,actual_contract,2024-04-10,2024-08-15,"[[""2024-04-10"",""2024-08-15""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2501,1d,actual_contract,2024-08-16,2024-12-17,"[[""2024-08-16"",""2024-12-17""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2505,1d,actual_contract,2024-12-18,2025-04-14,"[[""2024-12-18"",""2025-04-14""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2509,1d,actual_contract,2025-04-15,2025-07-30,"[[""2025-04-15"",""2025-07-30""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2601,1d,actual_contract,2025-07-31,2025-12-04,"[[""2025-07-31"",""2025-12-04""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2605,1d,actual_contract,2025-12-05,2026-04-15,"[[""2025-12-05"",""2026-04-15""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,JM2609,1d,actual_contract,2026-04-16,2026-07-10,"[[""2026-04-16"",""2026-06-26""],[""2026-04-16"",""2026-07-10""]]",False,actual_target_coverage
long_horizon_daily_v1,jm,jm.MAIN,1d,dominant_main,2013-03-22,2026-07-10,"[[""2013-03-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,jm,jm.MAIN,1w,dominant_main,2013-03-22,2026-07-10,"[[""2013-03-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,jr,jr.MAIN,1d,dominant_main,2013-11-18,2026-07-10,"[[""2013-11-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,jr,jr.MAIN,1w,dominant_main,2013-11-22,2026-07-10,"[[""2013-11-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,l,l.MAIN,1d,dominant_main,2007-07-31,2026-07-10,"[[""2007-07-31"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,l,l.MAIN,1w,dominant_main,2007-08-03,2026-07-10,"[[""2007-08-03"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,l_f,l_f.MAIN,1d,dominant_main,2025-10-29,2026-07-10,"[[""2025-10-29"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,l_f,l_f.MAIN,1w,dominant_main,2025-10-31,2026-07-10,"[[""2025-10-31"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,lc,lc.MAIN,1d,dominant_main,2023-07-21,2026-07-10,"[[""2023-07-21"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,lc,lc.MAIN,1w,dominant_main,2023-07-21,2026-07-10,"[[""2023-07-21"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,lg,lg.MAIN,1d,dominant_main,2024-11-18,2026-07-10,"[[""2024-11-18"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,lg,lg.MAIN,1w,dominant_main,2024-11-22,2026-07-10,"[[""2024-11-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,lh,lh.MAIN,1d,dominant_main,2021-01-08,2026-07-10,"[[""2021-01-08"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,lh,lh.MAIN,1w,dominant_main,2021-01-08,2026-07-10,"[[""2021-01-08"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,lu,lu.MAIN,1d,dominant_main,2020-06-22,2026-07-10,"[[""2020-06-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,lu,lu.MAIN,1w,dominant_main,2020-06-24,2026-07-10,"[[""2020-06-24"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,m,m.MAIN,1d,dominant_main,2000-07-17,2026-07-10,"[[""2000-07-17"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,m,m.MAIN,1w,dominant_main,2000-07-21,2026-07-10,"[[""2000-07-21"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ma,ma.MAIN,1d,dominant_main,2014-06-17,2026-07-10,"[[""2014-06-17"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ma,ma.MAIN,1w,dominant_main,2014-06-20,2026-07-10,"[[""2014-06-20"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ni,ni.MAIN,1d,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ni,ni.MAIN,1w,dominant_main,2015-03-27,2026-07-10,"[[""2015-03-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,nr,nr.MAIN,1d,dominant_main,2019-08-12,2026-07-10,"[[""2019-08-12"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,nr,nr.MAIN,1w,dominant_main,2019-08-16,2026-07-10,"[[""2019-08-16"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,oi,oi.MAIN,1d,dominant_main,2012-07-16,2026-07-10,"[[""2012-07-16"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,oi,oi.MAIN,1w,dominant_main,2012-07-20,2026-07-10,"[[""2012-07-20"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,op,op.MAIN,1d,dominant_main,2025-09-10,2026-07-10,"[[""2025-09-10"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,op,op.MAIN,1w,dominant_main,2025-09-12,2026-07-10,"[[""2025-09-12"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,p,p.MAIN,1d,dominant_main,2007-10-29,2026-07-10,"[[""2007-10-29"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,p,p.MAIN,1w,dominant_main,2007-11-02,2026-07-10,"[[""2007-11-02"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pb,pb.MAIN,1d,dominant_main,2011-03-24,2026-07-10,"[[""2011-03-24"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pb,pb.MAIN,1w,dominant_main,2011-03-25,2026-07-10,"[[""2011-03-25"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pd,pd.MAIN,1d,dominant_main,2025-11-27,2026-07-10,"[[""2025-11-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pd,pd.MAIN,1w,dominant_main,2025-11-28,2026-07-10,"[[""2025-11-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pf,pf.MAIN,1d,dominant_main,2020-10-12,2026-07-10,"[[""2020-10-12"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pf,pf.MAIN,1w,dominant_main,2020-10-16,2026-07-10,"[[""2020-10-16"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pg,pg.MAIN,1d,dominant_main,2020-03-30,2026-07-10,"[[""2020-03-30"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pg,pg.MAIN,1w,dominant_main,2020-04-03,2026-07-10,"[[""2020-04-03"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pk,pk.MAIN,1d,dominant_main,2021-02-01,2026-07-10,"[[""2021-02-01"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pk,pk.MAIN,1w,dominant_main,2021-02-05,2026-07-10,"[[""2021-02-05"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pl,pl.MAIN,1d,dominant_main,2025-07-22,2026-07-10,"[[""2025-07-22"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pl,pl.MAIN,1w,dominant_main,2025-07-25,2026-07-10,"[[""2025-07-25"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pm,pm.MAIN,1d,dominant_main,2012-01-17,2026-07-10,"[[""2012-01-17"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pm,pm.MAIN,1w,dominant_main,2012-01-20,2026-07-10,"[[""2012-01-20"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pp,pp.MAIN,1d,dominant_main,2014-02-28,2026-07-10,"[[""2014-02-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pp,pp.MAIN,1w,dominant_main,2014-02-28,2026-07-10,"[[""2014-02-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pp_f,pp_f.MAIN,1d,dominant_main,2025-10-29,2026-07-10,"[[""2025-10-29"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pp_f,pp_f.MAIN,1w,dominant_main,2025-10-31,2026-07-10,"[[""2025-10-31"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pr,pr.MAIN,1d,dominant_main,2024-08-30,2026-07-10,"[[""2024-08-30"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pr,pr.MAIN,1w,dominant_main,2024-08-30,2026-07-10,"[[""2024-08-30"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ps,ps.MAIN,1d,dominant_main,2024-12-26,2026-07-10,"[[""2024-12-26"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ps,ps.MAIN,1w,dominant_main,2024-12-27,2026-07-10,"[[""2024-12-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pt,pt.MAIN,1d,dominant_main,2025-11-27,2026-07-10,"[[""2025-11-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,pt,pt.MAIN,1w,dominant_main,2025-11-28,2026-07-10,"[[""2025-11-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,px,px.MAIN,1d,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,px,px.MAIN,1w,dominant_main,2023-09-15,2026-07-10,"[[""2023-09-15"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,rb,rb.MAIN,1d,dominant_main,2009-03-27,2026-07-10,"[[""2009-03-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,rb,rb.MAIN,1w,dominant_main,2009-03-27,2026-07-10,"[[""2009-03-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ri,ri.MAIN,1d,dominant_main,2012-07-24,2026-07-10,"[[""2012-07-24"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ri,ri.MAIN,1w,dominant_main,2012-07-27,2026-07-10,"[[""2012-07-27"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,rm,rm.MAIN,1d,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,rm,rm.MAIN,1w,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,rr,rr.MAIN,1d,dominant_main,2019-08-16,2026-07-10,"[[""2019-08-16"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,rr,rr.MAIN,1w,dominant_main,2019-08-16,2026-07-10,"[[""2019-08-16"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,rs,rs.MAIN,1d,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,rs,rs.MAIN,1w,dominant_main,2012-12-28,2026-07-10,"[[""2012-12-28"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ru,ru.MAIN,1d,dominant_main,2000-01-05,2026-07-10,"[[""2000-01-05"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,ru,ru.MAIN,1w,dominant_main,2000-01-07,2026-07-10,"[[""2000-01-07"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sa,sa.MAIN,1d,dominant_main,2019-12-06,2026-07-10,"[[""2019-12-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sa,sa.MAIN,1w,dominant_main,2019-12-06,2026-07-10,"[[""2019-12-06"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sc,sc.MAIN,1d,dominant_main,2018-03-26,2026-07-10,"[[""2018-03-26"",""2026-07-10""]]",False,audit_v2_expected_windows
long_horizon_daily_v1,sc,sc.MAIN,1w,dominant_main,2018-03-30,2026-07-10,"[[""2018-03-30"",""2026-07-10""]]",False,audit_v2_expected_windows
