execution_stage,batch_id,profile_id,instrument_symbol,contract_code,period,binding_id,previous_binding_id,previous_market_data_file_id,next_market_data_file_id,previous_data_version,next_data_version,applied_at,operator,committed,candidate_sha256,expected_before_sha256,candidate_count
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ru,ru.MAIN,1w,4762,3586,56527,82668,rqdata_ru_standard_1w_20200102_20260711_v2,rqdata_ru_standard_1w_20000104_20260711_v2,2026-07-18T03:43:53.827375+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sa,sa.MAIN,1d,4763,3608,56528,82731,rqdata_sa_standard_1d_20200102_20260711_v2,rqdata_sa_standard_1d_20191206_20260711_v2,2026-07-18T03:43:53.830370+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sa,sa.MAIN,1w,4764,3609,56529,79809,rqdata_sa_standard_1w_20200102_20260711_v2,rqdata_sa_standard_1w_20191206_20260711_v2,2026-07-18T03:43:53.833592+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sc,sc.MAIN,1d,4765,3681,56530,82721,rqdata_sc_standard_1d_20200102_20260711_v2,rqdata_sc_standard_1d_20180326_20260711_v2,2026-07-18T03:43:53.837538+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sc,sc.MAIN,1w,4766,3682,56531,79810,rqdata_sc_standard_1w_20200102_20260711_v2,rqdata_sc_standard_1w_20180326_20260711_v2,2026-07-18T03:43:53.840392+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sf,sf.MAIN,1d,4767,3740,56532,82710,rqdata_sf_standard_1d_20200102_20260711_v2,rqdata_sf_standard_1d_20140808_20260711_v2,2026-07-18T03:43:53.843606+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sf,sf.MAIN,1w,4768,3741,56533,79811,rqdata_sf_standard_1w_20200102_20260711_v2,rqdata_sf_standard_1w_20140808_20260711_v2,2026-07-18T03:43:53.846814+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sh,sh.MAIN,1d,4769,3754,41216,71694,rqdata_sh_standard_1d_20230103_20260707_v2,rqdata_sh_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.849882+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sh,sh.MAIN,1w,4770,3755,55734,71695,rqdata_sh_standard_1w_20230103_20260710_v2,rqdata_sh_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.853259+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sm,sm.MAIN,1d,4771,3823,56536,82711,rqdata_sm_standard_1d_20200102_20260711_v2,rqdata_sm_standard_1d_20140808_20260711_v2,2026-07-18T03:43:53.856572+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sm,sm.MAIN,1w,4772,3824,56537,79812,rqdata_sm_standard_1w_20200102_20260711_v2,rqdata_sm_standard_1w_20140808_20260711_v2,2026-07-18T03:43:53.860204+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sn,sn.MAIN,1d,4773,3890,56538,82715,rqdata_sn_standard_1d_20200102_20260711_v2,rqdata_sn_standard_1d_20150327_20260711_v2,2026-07-18T03:43:53.863207+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sn,sn.MAIN,1w,4774,3891,56539,79813,rqdata_sn_standard_1w_20200102_20260711_v2,rqdata_sn_standard_1w_20150327_20260711_v2,2026-07-18T03:43:53.866457+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sp,sp.MAIN,1d,4775,3940,56540,82723,rqdata_sp_standard_1d_20200102_20260711_v2,rqdata_sp_standard_1d_20181127_20260711_v2,2026-07-18T03:43:53.870224+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sp,sp.MAIN,1w,4776,3941,56541,79814,rqdata_sp_standard_1w_20200102_20260711_v2,rqdata_sp_standard_1w_20181127_20260711_v2,2026-07-18T03:43:53.873087+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sr,sr.MAIN,1d,4777,3974,56542,82677,rqdata_sr_standard_1d_20200102_20260711_v2,rqdata_sr_standard_1d_20060106_20260711_v2,2026-07-18T03:43:53.876447+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,sr,sr.MAIN,1w,4778,3975,56543,79815,rqdata_sr_standard_1w_20200102_20260711_v2,rqdata_sr_standard_1w_20060106_20260711_v2,2026-07-18T03:43:53.879919+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ss,ss.MAIN,1d,4779,4079,56544,82729,rqdata_ss_standard_1d_20200102_20260711_v2,rqdata_ss_standard_1d_20190925_20260711_v2,2026-07-18T03:43:53.883639+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ss,ss.MAIN,1w,4780,4080,56545,79816,rqdata_ss_standard_1w_20200102_20260711_v2,rqdata_ss_standard_1w_20190925_20260711_v2,2026-07-18T03:43:53.886484+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,t,t.MAIN,1d,4781,4121,56546,82713,rqdata_t_standard_1d_20200102_20260711_v2,rqdata_t_standard_1d_20150320_20260711_v2,2026-07-18T03:43:53.889396+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,t,t.MAIN,1w,4782,4122,56547,79817,rqdata_t_standard_1w_20200102_20260711_v2,rqdata_t_standard_1w_20150320_20260711_v2,2026-07-18T03:43:53.892409+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ta,ta.MAIN,1d,4783,4144,56548,82679,rqdata_ta_standard_1d_20200102_20260711_v2,rqdata_ta_standard_1d_20061218_20260711_v2,2026-07-18T03:43:53.895522+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ta,ta.MAIN,1w,4784,4145,56549,79818,rqdata_ta_standard_1w_20200102_20260711_v2,rqdata_ta_standard_1w_20061218_20260711_v2,2026-07-18T03:43:53.898795+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,tf,tf.MAIN,1d,4785,4186,56550,82700,rqdata_tf_standard_1d_20200102_20260711_v2,rqdata_tf_standard_1d_20130906_20260711_v2,2026-07-18T03:43:53.902294+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,tf,tf.MAIN,1w,4786,4187,56551,79819,rqdata_tf_standard_1w_20200102_20260711_v2,rqdata_tf_standard_1w_20130906_20260711_v2,2026-07-18T03:43:53.905405+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,tl,tl.MAIN,1d,4787,4202,41241,71697,rqdata_tl_standard_1d_20230103_20260707_v2,rqdata_tl_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.908341+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,tl,tl.MAIN,1w,4788,4203,55744,71698,rqdata_tl_standard_1w_20230103_20260710_v2,rqdata_tl_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.911230+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ts,ts.MAIN,1d,4789,4244,56552,82722,rqdata_ts_standard_1d_20200102_20260711_v2,rqdata_ts_standard_1d_20180817_20260711_v2,2026-07-18T03:43:53.914924+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ts,ts.MAIN,1w,4790,4245,56553,79820,rqdata_ts_standard_1w_20200102_20260711_v2,rqdata_ts_standard_1w_20180817_20260711_v2,2026-07-18T03:43:53.918097+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ur,ur.MAIN,1d,4791,4278,56554,82726,rqdata_ur_standard_1d_20200102_20260711_v2,rqdata_ur_standard_1d_20190809_20260711_v2,2026-07-18T03:43:53.921097+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,ur,ur.MAIN,1w,4792,4279,56555,79821,rqdata_ur_standard_1w_20200102_20260711_v2,rqdata_ur_standard_1w_20190809_20260711_v2,2026-07-18T03:43:53.924210+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,v,v.MAIN,1d,4793,4301,56556,82686,rqdata_v_standard_1d_20200102_20260711_v2,rqdata_v_standard_1d_20090525_20260711_v2,2026-07-18T03:43:53.927362+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,v,v.MAIN,1w,4794,4302,56557,79822,rqdata_v_standard_1w_20200102_20260711_v2,rqdata_v_standard_1w_20090525_20260711_v2,2026-07-18T03:43:53.930408+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,v_f,v_f.MAIN,1d,4795,4308,41248,71700,rqdata_v_f_standard_1d_20230103_20260707_v2,rqdata_v_f_standard_1d_20230103_20260712_v2,2026-07-18T03:43:53.933544+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,v_f,v_f.MAIN,1w,4796,4309,55748,71701,rqdata_v_f_standard_1w_20230103_20260710_v2,rqdata_v_f_standard_1w_20230103_20260712_v2,2026-07-18T03:43:53.936295+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,wr,wr.MAIN,1w,4797,4372,56561,79824,rqdata_wr_standard_1w_20200102_20260711_v2,rqdata_wr_standard_1w_20090327_20260711_v2,2026-07-18T03:43:53.940788+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,y,y.MAIN,1d,4798,4403,56562,82678,rqdata_y_standard_1d_20200102_20260711_v2,rqdata_y_standard_1d_20060109_20260711_v2,2026-07-18T03:43:53.943804+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,y,y.MAIN,1w,4799,4404,56563,79825,rqdata_y_standard_1w_20200102_20260711_v2,rqdata_y_standard_1w_20060109_20260711_v2,2026-07-18T03:43:53.946578+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,zc,zc.MAIN,1w,4800,4463,56565,79826,rqdata_zc_standard_1w_20200102_20260711_v2,rqdata_zc_standard_1w_20150518_20260711_v2,2026-07-18T03:43:53.949578+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,zn,zn.MAIN,1d,4801,4537,56566,82680,rqdata_zn_standard_1d_20200102_20260711_v2,rqdata_zn_standard_1d_20070326_20260711_v2,2026-07-18T03:43:53.952745+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
long_horizon,profile-rollout-long-horizon-008b-004,long_horizon_daily_v1,zn,zn.MAIN,1w,4802,4538,56567,79827,rqdata_zn_standard_1w_20200102_20260711_v2,rqdata_zn_standard_1w_20070326_20260711_v2,2026-07-18T03:43:53.955806+00:00,profile_binding_rollout,True,fc9d201c506e4e516a22826955161ca6f1c182143cf6ead18d60846f8363c77f,29ae308fefd2ce073c0226c0a0ab91d18dc70026af41b34640679aba09636675,140
new_identity_final,profile-rollout-pilot-new-identity-008b-002,long_horizon_daily_v1,jm,JM2605,1d,4577,,,86666,,rq_acb_jm_JM2605_1d_20251205_20260415_v1,2026-07-18T03:42:25.599093+00:00,profile_binding_rollout,True,6793e585059d481d645a1e5135871f097bf046aaad0a1293efccca65d471aa64,8da9026e90e70bd5de864a107d64a9ff06aa53669bd1e853b9e55225d33b1366,1
new_identity_initial,profile-rollout-pilot-new-identity-008b-002,long_horizon_daily_v1,jm,JM2605,1d,4576,,,86666,,rq_acb_jm_JM2605_1d_20251205_20260415_v1,2026-07-18T03:41:41.126735+00:00,profile_binding_rollout,True,6793e585059d481d645a1e5135871f097bf046aaad0a1293efccca65d471aa64,8da9026e90e70bd5de864a107d64a9ff06aa53669bd1e853b9e55225d33b1366,1
pilot_final,profile-rollout-pilot-008b-001,intraday_research_v1,a,a.MAIN,1m,4561,263,55976,82765,rqdata_a_standard_1m_20230103_20260711_v2,rqdata_a_standard_1m_20020315_20260711_v2,2026-07-18T03:41:13.971433+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,intraday_research_v1,ag,ag.MAIN,1m,4562,275,55978,82784,rqdata_ag_standard_1m_20230103_20260711_v2,rqdata_ag_standard_1m_20120510_20260711_v2,2026-07-18T03:41:14.002146+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,intraday_research_v1,al,al.MAIN,1m,4563,281,55979,82761,rqdata_al_standard_1m_20230103_20260711_v2,rqdata_al_standard_1m_20000104_20260711_v2,2026-07-18T03:41:14.033633+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,intraday_research_v1,jm,jm.MAIN,1m,4564,460,56009,82791,rqdata_jm_standard_1m_20230103_20260711_v2,rqdata_jm_standard_1m_20130322_20260711_v2,2026-07-18T03:41:14.063594+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,live_observation_v1,jm,jm.MAIN,15m,4565,4539,33207,71338,rqdata_jm_standard_15m_20230103_20260707_v2,rqdata_jm_standard_15m_20200102_20260711_v2,2026-07-18T03:41:14.074827+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,live_observation_v1,jm,jm.MAIN,5m,4566,4544,33206,71337,rqdata_jm_standard_5m_20230103_20260707_v2,rqdata_jm_standard_5m_20200102_20260711_v2,2026-07-18T03:41:14.084594+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,long_horizon_daily_v1,a,a.MAIN,1d,4567,839,56426,82673,rqdata_a_standard_1d_20200102_20260711_v2,rqdata_a_standard_1d_20020315_20260711_v2,2026-07-18T03:41:14.089048+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,long_horizon_daily_v1,a,a.MAIN,1w,4568,840,56427,79765,rqdata_a_standard_1w_20200102_20260711_v2,rqdata_a_standard_1w_20020315_20260711_v2,2026-07-18T03:41:14.092583+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,long_horizon_daily_v1,ag,ag.MAIN,1d,4569,873,56428,82692,rqdata_ag_standard_1d_20200102_20260711_v2,rqdata_ag_standard_1d_20120510_20260711_v2,2026-07-18T03:41:14.095870+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,long_horizon_daily_v1,ag,ag.MAIN,1w,4570,874,56429,79766,rqdata_ag_standard_1w_20200102_20260711_v2,rqdata_ag_standard_1w_20120510_20260711_v2,2026-07-18T03:41:14.099139+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,long_horizon_daily_v1,al,al.MAIN,1d,4571,950,56430,82669,rqdata_al_standard_1d_20200102_20260711_v2,rqdata_al_standard_1d_20000104_20260711_v2,2026-07-18T03:41:14.102501+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,long_horizon_daily_v1,al,al.MAIN,1w,4572,951,56431,82666,rqdata_al_standard_1w_20200102_20260711_v2,rqdata_al_standard_1w_20000104_20260711_v2,2026-07-18T03:41:14.105638+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,long_horizon_daily_v1,jm,JM2305,1d,4573,2436,42428,86646,rq_acb_jm_JM2305_1d_20230103_20230412_v1,rq_acb_jm_JM2305_1d_20221206_20230412_v1,2026-07-18T03:41:14.109085+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,long_horizon_daily_v1,jm,jm.MAIN,1d,4574,2447,56482,82699,rqdata_jm_standard_1d_20200102_20260711_v2,rqdata_jm_standard_1d_20130322_20260711_v2,2026-07-18T03:41:14.112358+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_final,profile-rollout-pilot-008b-001,long_horizon_daily_v1,jm,jm.MAIN,1w,4575,2448,56483,79791,rqdata_jm_standard_1w_20200102_20260711_v2,rqdata_jm_standard_1w_20130322_20260711_v2,2026-07-18T03:41:14.117216+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_initial,profile-rollout-pilot-008b-001,intraday_research_v1,a,a.MAIN,1m,4546,263,55976,82765,rqdata_a_standard_1m_20230103_20260711_v2,rqdata_a_standard_1m_20020315_20260711_v2,2026-07-18T03:35:51.522837+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_initial,profile-rollout-pilot-008b-001,intraday_research_v1,ag,ag.MAIN,1m,4547,275,55978,82784,rqdata_ag_standard_1m_20230103_20260711_v2,rqdata_ag_standard_1m_20120510_20260711_v2,2026-07-18T03:35:51.550940+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
pilot_initial,profile-rollout-pilot-008b-001,intraday_research_v1,al,al.MAIN,1m,4548,281,55979,82761,rqdata_al_standard_1m_20230103_20260711_v2,rqdata_al_standard_1m_20000104_20260711_v2,2026-07-18T03:35:51.576905+00:00,profile_binding_rollout,True,da708361fdf80d84877c15dc54b6187de7186cbfa09bb5aafda9e11cc1074897,0ca0d487a7e50a6d877f81b0d95895d0ecbb756f3912fd37b3f48f25edc0e19c,15
