product,asset_scope,contract,period,gate_status,blocked_reasons,manifest_status,manifest_quality_status,manifest_data_role,manifest_row_count,db_market_data_file_id,db_quality_status,db_row_count,data_quality_report_status,duckdb_row_count,duckdb_min_datetime,duckdb_max_datetime,standard_path
ao,actual_contract,AO2609,1d,active_passed,,success,passed,primary,76,33901.0,passed,76.0,passed,76,2026-04-01T15:00:00,2026-07-07T15:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_1d_20260401_20260707.parquet
ap,dominant_main,ap.MAIN,1d,active_passed,,success,passed,primary,851,55806.0,passed,851.0,passed,851,2023-01-03T00:00:00,2026-07-10T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=ap.MAIN/ap_MAIN_1d_20230103_20260711_v2.parquet
ap,actual_contract,AP2005,1d,active_passed,,success,passed,primary,71,66967.0,passed,71.0,passed,71,2020-01-02T00:00:00,2020-04-20T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=AP2005/AP2005_1d_20200102_20200420.parquet
ap,actual_contract,AP2010,1d,active_passed,,success,passed,primary,101,66971.0,passed,101.0,passed,101,2020-04-21T00:00:00,2020-09-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=AP2010/AP2010_1d_20200421_20200915.parquet
ap,actual_contract,AP2101,1d,active_passed,,success,passed,primary,59,66975.0,passed,59.0,passed,59,2020-09-16T00:00:00,2020-12-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=AP2101/AP2101_1d_20200916_20201215.parquet
ap,actual_contract,AP2105,1d,active_passed,,success,passed,primary,67,66979.0,passed,67.0,passed,67,2020-12-16T00:00:00,2021-03-26T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=AP2105/AP2105_1d_20201216_20210326.parquet
ap,actual_contract,AP2110,1d,active_passed,,success,passed,primary,105,66983.0,passed,105.0,passed,105,2021-03-29T00:00:00,2021-08-27T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=AP2110/AP2110_1d_20210329_20210827.parquet
ap,actual_contract,AP2201,1d,active_passed,,success,passed,primary,71,66987.0,passed,71.0,passed,71,2021-08-30T00:00:00,2021-12-15T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=AP2201/AP2201_1d_20210830_20211215.parquet
ap,actual_contract,AP2205,1d,active_passed,,success,passed,primary,68,66991.0,passed,68.0,passed,68,2021-12-16T00:00:00,2022-03-29T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=AP2205/AP2205_1d_20211216_20220329.parquet
ap,actual_contract,AP2210,1d,active_passed,,success,passed,primary,108,66995.0,passed,108.0,passed,108,2022-03-30T00:00:00,2022-09-05T00:00:00,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ap/contract=AP2210/AP2210_1d_20220330_20220905.parquet
