profile_id,instrument_symbol,contract_code,period,group_key,block_reason,market_data_file_id,evidence_source
*,,BU1803,1d,|BU1803|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1803,,|BU1803|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1804,1d,|BU1804|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1804,,|BU1804|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1805,1d,|BU1805|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1805,,|BU1805|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1806,1d,|BU1806|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1806,,|BU1806|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1807,1d,|BU1807|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1807,,|BU1807|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1808,1d,|BU1808|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1808,,|BU1808|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1809,1d,|BU1809|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1809,,|BU1809|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1810,1d,|BU1810|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1810,,|BU1810|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1811,1d,|BU1811|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1811,,|BU1811|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1812,1d,|BU1812|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1812,,|BU1812|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1901,1d,|BU1901|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1901,,|BU1901|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1902,1d,|BU1902|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1902,,|BU1902|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1903,1d,|BU1903|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1903,,|BU1903|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1904,1d,|BU1904|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1904,,|BU1904|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1905,1d,|BU1905|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1905,,|BU1905|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1906,1d,|BU1906|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1906,,|BU1906|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1907,1d,|BU1907|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1907,,|BU1907|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1908,1d,|BU1908|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1908,,|BU1908|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1909,1d,|BU1909|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1909,,|BU1909|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1910,1d,|BU1910|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1910,,|BU1910|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1911,1d,|BU1911|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1911,,|BU1911|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1912,1d,|BU1912|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU1912,,|BU1912|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2001,1d,|BU2001|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2001,,|BU2001|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2002,1d,|BU2002|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2002,,|BU2002|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2003,1d,|BU2003|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2003,,|BU2003|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2004,1d,|BU2004|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2004,,|BU2004|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2005,1d,|BU2005|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2005,,|BU2005|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2006,1d,|BU2006|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2006,,|BU2006|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2007,1d,|BU2007|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2007,,|BU2007|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2008,1d,|BU2008|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2008,,|BU2008|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2009,1d,|BU2009|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2009,,|BU2009|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2010,1d,|BU2010|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2010,,|BU2010|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2011,1d,|BU2011|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2011,,|BU2011|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2012,1d,|BU2012|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2012,,|BU2012|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2101,1d,|BU2101|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2101,,|BU2101|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2102,1d,|BU2102|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2102,,|BU2102|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2103,1d,|BU2103|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2103,,|BU2103|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2104,1d,|BU2104|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2104,,|BU2104|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2105,1d,|BU2105|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2105,,|BU2105|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2106,1d,|BU2106|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2106,,|BU2106|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2107,1d,|BU2107|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2107,,|BU2107|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2108,1d,|BU2108|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2108,,|BU2108|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2109,1d,|BU2109|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2109,,|BU2109|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2110,1d,|BU2110|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2110,,|BU2110|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2111,1d,|BU2111|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2111,,|BU2111|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2112,1d,|BU2112|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2112,,|BU2112|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2201,1d,|BU2201|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2201,,|BU2201|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2202,1d,|BU2202|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2202,,|BU2202|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2203,1d,|BU2203|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2203,,|BU2203|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2204,1d,|BU2204|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2204,,|BU2204|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2205,1d,|BU2205|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2205,,|BU2205|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2206,1d,|BU2206|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2206,,|BU2206|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2207,1d,|BU2207|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2207,,|BU2207|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2208,1d,|BU2208|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2208,,|BU2208|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2209,1d,|BU2209|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2209,,|BU2209|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2210,1d,|BU2210|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2210,,|BU2210|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2211,1d,|BU2211|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2211,,|BU2211|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2212,1d,|BU2212|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2212,,|BU2212|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2301,1d,|BU2301|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2301,,|BU2301|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2302,1d,|BU2302|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2302,,|BU2302|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2303,1d,|BU2303|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2303,,|BU2303|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2304,1d,|BU2304|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2304,,|BU2304|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2305,1d,|BU2305|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2305,,|BU2305|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2306,1d,|BU2306|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2306,,|BU2306|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2307,1d,|BU2307|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2307,,|BU2307|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2308,1d,|BU2308|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2308,,|BU2308|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2309,1d,|BU2309|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2309,,|BU2309|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2310,1d,|BU2310|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2310,,|BU2310|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2311,1d,|BU2311|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2311,,|BU2311|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2312,1d,|BU2312|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2312,,|BU2312|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2401,1d,|BU2401|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2401,,|BU2401|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2402,1d,|BU2402|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2402,,|BU2402|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2403,1d,|BU2403|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2403,,|BU2403|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2404,1d,|BU2404|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2404,,|BU2404|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2405,1d,|BU2405|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2405,,|BU2405|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2406,1d,|BU2406|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2406,,|BU2406|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2407,1d,|BU2407|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2407,,|BU2407|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2408,1d,|BU2408|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2408,,|BU2408|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2409,1d,|BU2409|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2409,,|BU2409|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2410,1d,|BU2410|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2410,,|BU2410|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2411,1d,|BU2411|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2411,,|BU2411|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2412,1d,|BU2412|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2412,,|BU2412|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2501,1d,|BU2501|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2501,,|BU2501|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2502,1d,|BU2502|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2502,,|BU2502|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2503,1d,|BU2503|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2503,,|BU2503|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2504,1d,|BU2504|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2504,,|BU2504|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2505,1d,|BU2505|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2505,,|BU2505|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2506,1d,|BU2506|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2506,,|BU2506|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2507,1d,|BU2507|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2507,,|BU2507|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2508,1d,|BU2508|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2508,,|BU2508|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2509,1d,|BU2509|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2509,,|BU2509|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2510,1d,|BU2510|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2510,,|BU2510|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2511,1d,|BU2511|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2511,,|BU2511|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2512,1d,|BU2512|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2512,,|BU2512|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2601,1d,|BU2601|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2601,,|BU2601|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2602,1d,|BU2602|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2602,,|BU2602|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2603,1d,|BU2603|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2603,,|BU2603|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2604,1d,|BU2604|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2604,,|BU2604|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2605,1d,|BU2605|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2605,,|BU2605|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2606,1d,|BU2606|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2606,,|BU2606|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2607,1d,|BU2607|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2607,,|BU2607|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2608,1d,|BU2608|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2608,,|BU2608|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2609,1d,|BU2609|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2609,,|BU2609|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2610,1d,|BU2610|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2610,,|BU2610|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2611,1d,|BU2611|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2611,,|BU2611|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2612,1d,|BU2612|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2612,,|BU2612|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2701,1d,|BU2701|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2701,,|BU2701|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2702,1d,|BU2702|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2702,,|BU2702|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2703,1d,|BU2703|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2703,,|BU2703|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2704,1d,|BU2704|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2704,,|BU2704|,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
*,,BU2705,1d,|BU2705|1d,invalid_multi_primary_identity,,data/reports/multi_primary_inventory_latest/multi_primary_inventory.csv
