profile_id,instrument_symbol,contract_code,period,market_data_file_id,checksum,checksum_ok
intraday_research_v1,i,i.MAIN,5m,56174,f18fc96cd158f8434a14c8826985ef268ab343f7d336076e37f4f1c8ffd90371,True
intraday_research_v1,i,i.MAIN,60m,56177,066e461111196a4ed9a216f3d357149bd72b97c6cce19c6a9a94922811d8a701,True
intraday_research_v1,ic,ic.MAIN,15m,56179,23bec2133bdcc6c0ab4761fa5609f6771a16995689681787894f56f25756042c,True
intraday_research_v1,ic,ic.MAIN,1d,56470,c47842f441f1820e11972e72333f15f67a1c0f8437a702116af02b7083fca556,True
intraday_research_v1,ic,ic.MAIN,1m,56003,3e05a9ed5c5fb79c30acee382670bcc9d02b538a69a1a86bc76b408e8c3f34df,True
intraday_research_v1,ic,ic.MAIN,30m,56180,1f25b2cf8121d9a142687db99375b3d6933b17e4e1d8a025b5ff3c0acaa72976,True
intraday_research_v1,ic,ic.MAIN,5m,56178,9944e1846484a894039242f02947d993ed9761c771a417740c8468e85186b525,True
intraday_research_v1,ic,ic.MAIN,60m,56181,180548d7ef043ad95172fbfb1e212823b9dbc26e8ebd30f03fea534cc53c58b8,True
intraday_research_v1,if,if.MAIN,15m,56183,8363e84f8de7b96bbc64f1d8ada7112e6a31ee41e14e9d7374f19e592e81cd23,True
intraday_research_v1,if,if.MAIN,1d,56472,b155e3028143d1f64b9062a2e91cc69c751609aaab44825bd1d30dbca93b6e3b,True
intraday_research_v1,if,if.MAIN,1m,56004,cab8ad5c03facfee4d21bb58ca2d8c841348c3924e64da7be943fa34e8a46e9f,True
intraday_research_v1,if,if.MAIN,30m,56184,939371500af704802b3b9ffc16cc8c33814d75b8ad783fb4f623d6a1779feb53,True
intraday_research_v1,if,if.MAIN,5m,56182,b342e1eb0c9a3fffc1aed03cf69ba8017a3227dc8cc73fb4c8da902054004c99,True
intraday_research_v1,if,if.MAIN,60m,56185,8561856f12e811c8fd378b205cbf1dd299270b910152bf4f860eb908318714dd,True
intraday_research_v1,ih,ih.MAIN,15m,56187,68a583d788fd871b9538c24720b7ca9a68a6edc59dbe02262e2a481ddb385689,True
intraday_research_v1,ih,ih.MAIN,1d,56474,9185972529274ef038e173efdf5a520a128ecd51f758acd08ad1b2a0801de6cd,True
intraday_research_v1,ih,ih.MAIN,1m,56005,7389227e22c3de3478c05917eb6830363c10103227a552a8fded96ca2d69f22a,True
intraday_research_v1,ih,ih.MAIN,30m,56188,52a2d81a20c27352daf7c5aa6dd7b68ccaf8c8432c88e32f95957f1b758f2873,True
intraday_research_v1,ih,ih.MAIN,5m,56186,fb59b23d66de1cb8e8c11499232102986ace7ef508f502621e33cdb5b8ec8f8b,True
intraday_research_v1,ih,ih.MAIN,60m,56189,5c97c89c4a4a10257d602ca0bd715b0a9f320b41302f70da181c38f6f3c7fe81,True
intraday_research_v1,im,im.MAIN,15m,56191,3940602163ac9477f19919203e3f5fc8a36eda80f4be93444cd985953a718f1a,True
intraday_research_v1,im,im.MAIN,1d,56476,73d09754e1956ca7fa0406d169ff177897685aea2c4cab72439e0974f31f64bc,True
intraday_research_v1,im,im.MAIN,1m,56006,b97988439043fc916def9054fd3e780b44091703fe4a05a3be164d95c511e5bf,True
intraday_research_v1,im,im.MAIN,30m,56192,04cee763b53125cf830a852c525417f24c08918546fad2206d2959174773ce19,True
intraday_research_v1,im,im.MAIN,5m,56190,f4cb4b7344779c5ae51f47e45fe9bd10831759ff44cff8ffba6fd4c70b70768f,True
