product,trade_date,contract,field,value,source,source_row_id,data_version,effective_start,effective_end,complete
jm,2023-02-10,JM2305,contract_multiplier,60,futures_trading_parameters,424841,rqdata_structured_v1,2023-02-10,2023-02-10,True
jm,2023-02-10,JM2305,long_margin_ratio,0.200000,futures_trading_parameters,424841,rqdata_structured_v1,2023-02-10,2023-02-10,True
jm,2023-02-10,JM2305,short_margin_ratio,0.200000,futures_trading_parameters,424841,rqdata_structured_v1,2023-02-10,2023-02-10,True
jm,2023-02-10,JM2305,open_commission,0.00010000,futures_trading_parameters,424841,rqdata_structured_v1,2023-02-10,2023-02-10,True
jm,2023-02-10,JM2305,close_commission,0.00010000,futures_trading_parameters,424841,rqdata_structured_v1,2023-02-10,2023-02-10,True
jm,2023-02-10,JM2305,close_today_commission,0.00014000,futures_trading_parameters,424841,rqdata_structured_v1,2023-02-10,2023-02-10,True
jm,2023-02-13,JM2305,price_tick,0.500000,futures_trading_parameters,424842,rqdata_structured_v1,2023-02-13,2023-02-13,True
jm,2023-02-13,JM2305,contract_multiplier,60,futures_trading_parameters,424842,rqdata_structured_v1,2023-02-13,2023-02-13,True
jm,2023-02-13,JM2305,long_margin_ratio,0.200000,futures_trading_parameters,424842,rqdata_structured_v1,2023-02-13,2023-02-13,True
jm,2023-02-13,JM2305,short_margin_ratio,0.200000,futures_trading_parameters,424842,rqdata_structured_v1,2023-02-13,2023-02-13,True
jm,2023-02-13,JM2305,open_commission,0.00010000,futures_trading_parameters,424842,rqdata_structured_v1,2023-02-13,2023-02-13,True
jm,2023-02-13,JM2305,close_commission,0.00010000,futures_trading_parameters,424842,rqdata_structured_v1,2023-02-13,2023-02-13,True
jm,2023-02-13,JM2305,close_today_commission,0.00014000,futures_trading_parameters,424842,rqdata_structured_v1,2023-02-13,2023-02-13,True
jm,2023-02-14,JM2305,price_tick,0.500000,futures_trading_parameters,424843,rqdata_structured_v1,2023-02-14,2023-02-14,True
jm,2023-02-14,JM2305,contract_multiplier,60,futures_trading_parameters,424843,rqdata_structured_v1,2023-02-14,2023-02-14,True
jm,2023-02-14,JM2305,long_margin_ratio,0.200000,futures_trading_parameters,424843,rqdata_structured_v1,2023-02-14,2023-02-14,True
jm,2023-02-14,JM2305,short_margin_ratio,0.200000,futures_trading_parameters,424843,rqdata_structured_v1,2023-02-14,2023-02-14,True
jm,2023-02-14,JM2305,open_commission,0.00010000,futures_trading_parameters,424843,rqdata_structured_v1,2023-02-14,2023-02-14,True
jm,2023-02-14,JM2305,close_commission,0.00010000,futures_trading_parameters,424843,rqdata_structured_v1,2023-02-14,2023-02-14,True
jm,2023-02-14,JM2305,close_today_commission,0.00014000,futures_trading_parameters,424843,rqdata_structured_v1,2023-02-14,2023-02-14,True
jm,2023-02-15,JM2305,price_tick,0.500000,futures_trading_parameters,424844,rqdata_structured_v1,2023-02-15,2023-02-15,True
jm,2023-02-15,JM2305,contract_multiplier,60,futures_trading_parameters,424844,rqdata_structured_v1,2023-02-15,2023-02-15,True
jm,2023-02-15,JM2305,long_margin_ratio,0.200000,futures_trading_parameters,424844,rqdata_structured_v1,2023-02-15,2023-02-15,True
jm,2023-02-15,JM2305,short_margin_ratio,0.200000,futures_trading_parameters,424844,rqdata_structured_v1,2023-02-15,2023-02-15,True
jm,2023-02-15,JM2305,open_commission,0.00010000,futures_trading_parameters,424844,rqdata_structured_v1,2023-02-15,2023-02-15,True
jm,2023-02-15,JM2305,close_commission,0.00010000,futures_trading_parameters,424844,rqdata_structured_v1,2023-02-15,2023-02-15,True
jm,2023-02-15,JM2305,close_today_commission,0.00014000,futures_trading_parameters,424844,rqdata_structured_v1,2023-02-15,2023-02-15,True
jm,2023-02-16,JM2305,price_tick,0.500000,futures_trading_parameters,424845,rqdata_structured_v1,2023-02-16,2023-02-16,True
jm,2023-02-16,JM2305,contract_multiplier,60,futures_trading_parameters,424845,rqdata_structured_v1,2023-02-16,2023-02-16,True
jm,2023-02-16,JM2305,long_margin_ratio,0.200000,futures_trading_parameters,424845,rqdata_structured_v1,2023-02-16,2023-02-16,True
jm,2023-02-16,JM2305,short_margin_ratio,0.200000,futures_trading_parameters,424845,rqdata_structured_v1,2023-02-16,2023-02-16,True
jm,2023-02-16,JM2305,open_commission,0.00010000,futures_trading_parameters,424845,rqdata_structured_v1,2023-02-16,2023-02-16,True
jm,2023-02-16,JM2305,close_commission,0.00010000,futures_trading_parameters,424845,rqdata_structured_v1,2023-02-16,2023-02-16,True
jm,2023-02-16,JM2305,close_today_commission,0.00014000,futures_trading_parameters,424845,rqdata_structured_v1,2023-02-16,2023-02-16,True
jm,2023-02-17,JM2305,price_tick,0.500000,futures_trading_parameters,424846,rqdata_structured_v1,2023-02-17,2023-02-17,True
jm,2023-02-17,JM2305,contract_multiplier,60,futures_trading_parameters,424846,rqdata_structured_v1,2023-02-17,2023-02-17,True
jm,2023-02-17,JM2305,long_margin_ratio,0.200000,futures_trading_parameters,424846,rqdata_structured_v1,2023-02-17,2023-02-17,True
jm,2023-02-17,JM2305,short_margin_ratio,0.200000,futures_trading_parameters,424846,rqdata_structured_v1,2023-02-17,2023-02-17,True
jm,2023-02-17,JM2305,open_commission,0.00010000,futures_trading_parameters,424846,rqdata_structured_v1,2023-02-17,2023-02-17,True
jm,2023-02-17,JM2305,close_commission,0.00010000,futures_trading_parameters,424846,rqdata_structured_v1,2023-02-17,2023-02-17,True
jm,2023-02-17,JM2305,close_today_commission,0.00014000,futures_trading_parameters,424846,rqdata_structured_v1,2023-02-17,2023-02-17,True
jm,2023-02-20,JM2305,price_tick,0.500000,futures_trading_parameters,424847,rqdata_structured_v1,2023-02-20,2023-02-20,True
jm,2023-02-20,JM2305,contract_multiplier,60,futures_trading_parameters,424847,rqdata_structured_v1,2023-02-20,2023-02-20,True
