issue_type,physical_path,data_versions,db_file_ids,record_count,disposition
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eb/contract=EB2608/EB2608_30m_20260401_20260707.parquet,rq_acb_eb_EB2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_eb_EB2608_30m_20260401_20260707_v1,33699;34004,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eg/contract=EG2609/EG2609_30m_20260401_20260707.parquet,rq_acb_eg_EG2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_eg_EG2609_30m_20260401_20260707_v1,33410;34018,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=fb/contract=FB2609/FB2609_30m_20260401_20260707.parquet,rq_acb_fb_FB2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_fb_FB2609_30m_20260401_20260707_v1,33713;34025,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=i/contract=I2609/I2609_30m_20260401_20260707.parquet,rq_acb_i_I2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_i_I2609_30m_20260401_20260707_v1,33375;34053,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=j/contract=J2609/J2609_30m_20260401_20260707.parquet,rq_acb_j_J2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_j_J2609_30m_20260401_20260707_v1,33382;34088,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jd/contract=JD2609/JD2609_30m_20260401_20260707.parquet,rq_acb_jd_JD2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_jd_JD2609_30m_20260401_20260707_v1,33748;34095,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=jm/contract=JM2609/JM2609_30m_20260401_20260707.parquet,rq_acb_jm_JM2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_jm_JM2609_30m_20260401_20260707_v1,33389;34102,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l/contract=L2609/L2609_30m_20260401_20260707.parquet,rq_acb_l_L2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_l_L2609_30m_20260401_20260707_v1,33417;34116,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_30m_20260401_20260707.parquet,rq_acb_l_f_L2609F_30m_20260401_20260707_v1;rqdata_actual_contract_bars_l_f_L2609F_30m_20260401_20260707_v1,33769;34130,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lg/contract=LG2609/LG2609_30m_20260401_20260707.parquet,rq_acb_lg_LG2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_lg_LG2609_30m_20260401_20260707_v1,33776;34137,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_30m_20260401_20260707.parquet,rq_acb_lh_LH2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_lh_LH2609_30m_20260401_20260707_v1,33783;34144,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=m/contract=M2609/M2609_30m_20260401_20260707.parquet,rq_acb_m_M2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_m_M2609_30m_20260401_20260707_v1,33797;34158,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=p/contract=P2609/P2609_30m_20260401_20260707.parquet,rq_acb_p_P2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_p_P2609_30m_20260401_20260707_v1,33825;34200,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pg/contract=PG2608/PG2608_30m_20260401_20260707.parquet,rq_acb_pg_PG2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_pg_PG2608_30m_20260401_20260707_v1,33473;34228,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pp/contract=PP2609/PP2609_30m_20260401_20260707.parquet,rq_acb_pp_PP2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_pp_PP2609_30m_20260401_20260707_v1,33424;34256,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v/contract=V2609/V2609_30m_20260401_20260707.parquet,rq_acb_v_V2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_v_V2609_30m_20260401_20260707_v1,33431;34452,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=lc/contract=LC2609/LC2609_30m_20260401_20260707.parquet,rq_acb_lc_LC2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_lc_LC2609_30m_20260401_20260707_v1,33762;34123,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=pd/contract=PD2608/PD2608_30m_20260401_20260707.parquet,rq_acb_pd_PD2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_pd_PD2608_30m_20260401_20260707_v1,33832;34214,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=bc/contract=BC2608/BC2608_30m_20260401_20260707.parquet,rq_acb_bc_BC2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_bc_BC2608_30m_20260401_20260707_v1,33643;33934,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=ec/contract=EC2608/EC2608_30m_20260401_20260707.parquet,rq_acb_ec_EC2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_ec_EC2608_30m_20260401_20260707_v1,33706;34011,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=lu/contract=LU2609/LU2609_30m_20260401_20260707.parquet,rq_acb_lu_LU2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_lu_LU2609_30m_20260401_20260707_v1,33790;34151,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=nr/contract=NR2609/NR2609_30m_20260401_20260707.parquet,rq_acb_nr_NR2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_nr_NR2609_30m_20260401_20260707_v1,33804;34179,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=INE/symbol=sc/contract=SC2608/SC2608_30m_20260401_20260707.parquet,rq_acb_sc_SC2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_sc_SC2608_30m_20260401_20260707_v1,33452;34347,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ad/contract=AD2609/AD2609_30m_20260401_20260707.parquet,rq_acb_ad_AD2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_ad_AD2609_30m_20260401_20260707_v1,33608;33878,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ag/contract=AG2608/AG2608_30m_20260401_20260707.parquet,rq_acb_ag_AG2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_ag_AG2608_30m_20260401_20260707_v1,33529;33885,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=al/contract=AL2608/AL2608_30m_20260401_20260707.parquet,rq_acb_al_AL2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_al_AL2608_30m_20260401_20260707_v1,33487;33892,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ao/contract=AO2609/AO2609_30m_20260401_20260707.parquet,rq_acb_ao_AO2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_ao_AO2609_30m_20260401_20260707_v1,33615;33899,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=au/contract=AU2608/AU2608_30m_20260401_20260707.parquet,rq_acb_au_AU2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_au_AU2608_30m_20260401_20260707_v1,33522;33913,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=br/contract=BR2609/BR2609_30m_20260401_20260707.parquet,rq_acb_br_BR2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_br_BR2609_30m_20260401_20260707_v1,33650;33941,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=bu/contract=BU2609/BU2609_30m_20260401_20260707.parquet,rq_acb_bu_BU2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_bu_BU2609_30m_20260401_20260707_v1,33466;33948,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=cu/contract=CU2608/CU2608_30m_20260401_20260707.parquet,rq_acb_cu_CU2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_cu_CU2608_30m_20260401_20260707_v1,33480;33990,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=fu/contract=FU2609/FU2609_30m_20260401_20260707.parquet,rq_acb_fu_FU2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_fu_FU2609_30m_20260401_20260707_v1,33459;34039,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=hc/contract=HC2610/HC2610_30m_20260401_20260707.parquet,rq_acb_hc_HC2610_30m_20260401_20260707_v1;rqdata_actual_contract_bars_hc_HC2610_30m_20260401_20260707_v1,33368;34046,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ni/contract=NI2609/NI2609_30m_20260401_20260707.parquet,rq_acb_ni_NI2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_ni_NI2609_30m_20260401_20260707_v1,33508;34172,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=op/contract=OP2609/OP2609_30m_20260401_20260707.parquet,rq_acb_op_OP2609_30m_20260401_20260707_v1;rqdata_actual_contract_bars_op_OP2609_30m_20260401_20260707_v1,33818;34193,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=pb/contract=PB2608/PB2608_30m_20260401_20260707.parquet,rq_acb_pb_PB2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_pb_PB2608_30m_20260401_20260707_v1,33501;34207,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=rb/contract=RB2610/RB2610_30m_20260401_20260707.parquet,rq_acb_rb_RB2610_30m_20260401_20260707_v1;rqdata_actual_contract_bars_rb_RB2610_30m_20260401_20260707_v1,33361;34298,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sn/contract=SN2608/SN2608_30m_20260401_20260707.parquet,rq_acb_sn_SN2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_sn_SN2608_30m_20260401_20260707_v1,33515;34382,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=zn/contract=ZN2608/ZN2608_30m_20260401_20260707.parquet,rq_acb_zn_ZN2608_30m_20260401_20260707_v1;rqdata_actual_contract_bars_zn_ZN2608_30m_20260401_20260707_v1,33494;34494,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ic/contract=IC2607/IC2607_5m_20260401_20260707.parquet,rq_acb_ic_IC2607_5m_20260401_20260707_v1;rqdata_actual_contract_bars_ic_IC2607_5m_20260401_20260707_v1,33718;34058,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=if/contract=IF2607/IF2607_5m_20260401_20260707.parquet,rq_acb_if_IF2607_5m_20260401_20260707_v1;rqdata_actual_contract_bars_if_IF2607_5m_20260401_20260707_v1,33725;34065,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=ih/contract=IH2607/IH2607_5m_20260401_20260707.parquet,rq_acb_ih_IH2607_5m_20260401_20260707_v1;rqdata_actual_contract_bars_ih_IH2607_5m_20260401_20260707_v1,33732;34072,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CFFEX/symbol=im/contract=IM2607/IM2607_5m_20260401_20260707.parquet,rq_acb_im_IM2607_5m_20260401_20260707_v1;rqdata_actual_contract_bars_im_IM2607_5m_20260401_20260707_v1,33739;34079,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=ap/contract=AP2610/AP2610_5m_20260401_20260707.parquet,rq_acb_ap_AP2610_5m_20260401_20260707_v1;rqdata_actual_contract_bars_ap_AP2610_5m_20260401_20260707_v1,33620;33904,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cf/contract=CF2609/CF2609_5m_20260401_20260707.parquet,rq_acb_cf_CF2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_cf_CF2609_5m_20260401_20260707_v1,33669;33967,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cj/contract=CJ2609/CJ2609_5m_20260401_20260707.parquet,rq_acb_cj_CJ2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_cj_CJ2609_5m_20260401_20260707_v1,33676;33974,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cy/contract=CY2609/CY2609_5m_20260401_20260707.parquet,rq_acb_cy_CY2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_cy_CY2609_5m_20260401_20260707_v1,33690;33995,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=fg/contract=FG2609/FG2609_5m_20260401_20260707.parquet,rq_acb_fg_FG2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_fg_FG2609_5m_20260401_20260707_v1,33443;34030,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=jr/contract=JR2607/JR2607_5m_20260401_20260707.parquet,rq_acb_jr_JR2607_5m_20260401_20260707_v1;rqdata_actual_contract_bars_jr_JR2607_5m_20260401_20260707_v1,33753;34107,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=ma/contract=MA2609/MA2609_5m_20260401_20260707.parquet,rq_acb_ma_MA2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_ma_MA2609_5m_20260401_20260707_v1,33401;34163,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=oi/contract=OI2609/OI2609_5m_20260401_20260707.parquet,rq_acb_oi_OI2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_oi_OI2609_5m_20260401_20260707_v1,33809;34184,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_5m_20260401_20260707.parquet,rq_acb_pf_PF2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_pf_PF2609_5m_20260401_20260707_v1,33837;34219,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_5m_20260401_20260707.parquet,rq_acb_pk_PK2610_5m_20260401_20260707_v1;rqdata_actual_contract_bars_pk_PK2610_5m_20260401_20260707_v1,33844;34233,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pl/contract=PL2609/PL2609_5m_20260401_20260707.parquet,rq_acb_pl_PL2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_pl_PL2609_5m_20260401_20260707_v1,33851;34240,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_5m_20260401_20260707.parquet,rq_acb_pm_PM2607_5m_20260401_20260707_v1;rqdata_actual_contract_bars_pm_PM2607_5m_20260401_20260707_v1,33858;34247,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sa/contract=SA2609/SA2609_5m_20260401_20260707.parquet,rq_acb_sa_SA2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_sa_SA2609_5m_20260401_20260707_v1,33436;34338,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=ta/contract=TA2609/TA2609_5m_20260401_20260707.parquet,rq_acb_ta_TA2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_ta_TA2609_5m_20260401_20260707_v1,33394;34415,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=a/contract=A2609/A2609_5m_20260401_20260707.parquet,rq_acb_a_A2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_a_A2609_5m_20260401_20260707_v1,33599;33869,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=b/contract=B2609/B2609_5m_20260401_20260707.parquet,rq_acb_b_B2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_b_B2609_5m_20260401_20260707_v1,33627;33918,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=bb/contract=BB2609/BB2609_5m_20260401_20260707.parquet,rq_acb_bb_BB2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_bb_BB2609_5m_20260401_20260707_v1,33634;33925,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=bz/contract=BZ2608/BZ2608_5m_20260401_20260707.parquet,rq_acb_bz_BZ2608_5m_20260401_20260707_v1;rqdata_actual_contract_bars_bz_BZ2608_5m_20260401_20260707_v1,33655;33953,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=c/contract=C2609/C2609_5m_20260401_20260707.parquet,rq_acb_c_C2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_c_C2609_5m_20260401_20260707_v1,33662;33960,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=cs/contract=CS2609/CS2609_5m_20260401_20260707.parquet,rq_acb_cs_CS2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_cs_CS2609_5m_20260401_20260707_v1,33683;33981,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=eb/contract=EB2608/EB2608_5m_20260401_20260707.parquet,rq_acb_eb_EB2608_5m_20260401_20260707_v1;rqdata_actual_contract_bars_eb_EB2608_5m_20260401_20260707_v1,33697;34002,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=eg/contract=EG2609/EG2609_5m_20260401_20260707.parquet,rq_acb_eg_EG2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_eg_EG2609_5m_20260401_20260707_v1,33408;34016,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=fb/contract=FB2609/FB2609_5m_20260401_20260707.parquet,rq_acb_fb_FB2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_fb_FB2609_5m_20260401_20260707_v1,33711;34023,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=i/contract=I2609/I2609_5m_20260401_20260707.parquet,rq_acb_i_I2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_i_I2609_5m_20260401_20260707_v1,33373;34051,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=j/contract=J2609/J2609_5m_20260401_20260707.parquet,rq_acb_j_J2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_j_J2609_5m_20260401_20260707_v1,33380;34086,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=jd/contract=JD2609/JD2609_5m_20260401_20260707.parquet,rq_acb_jd_JD2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_jd_JD2609_5m_20260401_20260707_v1,33746;34093,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=jm/contract=JM2609/JM2609_5m_20260401_20260707.parquet,rq_acb_jm_JM2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_jm_JM2609_5m_20260401_20260707_v1,33387;34100,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l/contract=L2609/L2609_5m_20260401_20260707.parquet,rq_acb_l_L2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_l_L2609_5m_20260401_20260707_v1,33415;34114,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=l_f/contract=L2609F/L2609F_5m_20260401_20260707.parquet,rq_acb_l_f_L2609F_5m_20260401_20260707_v1;rqdata_actual_contract_bars_l_f_L2609F_5m_20260401_20260707_v1,33767;34128,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lg/contract=LG2609/LG2609_5m_20260401_20260707.parquet,rq_acb_lg_LG2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_lg_LG2609_5m_20260401_20260707_v1,33774;34135,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=lh/contract=LH2609/LH2609_5m_20260401_20260707.parquet,rq_acb_lh_LH2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_lh_LH2609_5m_20260401_20260707_v1,33781;34142,3,duplicate_version_requires_review
duplicate_path_versions,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=m/contract=M2609/M2609_5m_20260401_20260707.parquet,rq_acb_m_M2609_5m_20260401_20260707_v1;rqdata_actual_contract_bars_m_M2609_5m_20260401_20260707_v1,33795;34156,3,duplicate_version_requires_review
