source,issue_type,product,contract_role,symbol_or_contract,period,year,status,standard_path,disposition
target_coverage_matrix,covered_passed,bu,dominant_main,bu.MAIN,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_15m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,bu,dominant_main,bu.MAIN,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_30m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,bu,dominant_main,bu.MAIN,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=bu/contract=bu.MAIN/bu_MAIN_60m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,not_applicable,bz,dominant_main,bz.MAIN,1d,2024,not_applicable,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_1d_20230103_20260707_v2.parquet,not_applicable
target_coverage_matrix,covered_passed,bz,dominant_main,bz.MAIN,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_1d_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,not_applicable,bz,dominant_main,bz.MAIN,1w,2024,not_applicable,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_1w_20230103_20260710_v2.parquet,not_applicable
target_coverage_matrix,covered_passed,bz,dominant_main,bz.MAIN,1w,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_1w_20230103_20260710_v2.parquet,active_passed
target_coverage_matrix,not_applicable,bz,dominant_main,bz.MAIN,1m,2024,not_applicable,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_1m_20230103_20260707_v2.parquet,not_applicable
target_coverage_matrix,covered_passed,bz,dominant_main,bz.MAIN,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_1m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,not_applicable,bz,dominant_main,bz.MAIN,5m,2024,not_applicable,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_5m_20230103_20260707_v2.parquet,not_applicable
target_coverage_matrix,covered_passed,bz,dominant_main,bz.MAIN,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_5m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,not_applicable,bz,dominant_main,bz.MAIN,15m,2024,not_applicable,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_15m_20230103_20260707_v2.parquet,not_applicable
target_coverage_matrix,covered_passed,bz,dominant_main,bz.MAIN,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_15m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,not_applicable,bz,dominant_main,bz.MAIN,30m,2024,not_applicable,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_30m_20230103_20260707_v2.parquet,not_applicable
target_coverage_matrix,covered_passed,bz,dominant_main,bz.MAIN,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_30m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,not_applicable,bz,dominant_main,bz.MAIN,60m,2024,not_applicable,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_60m_20230103_20260707_v2.parquet,not_applicable
target_coverage_matrix,covered_passed,bz,dominant_main,bz.MAIN,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=bz/contract=bz.MAIN/bz_MAIN_60m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,c,dominant_main,c.MAIN,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_1d_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,c,dominant_main,c.MAIN,1w,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_1w_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,c,dominant_main,c.MAIN,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_1m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,c,dominant_main,c.MAIN,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_5m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,c,dominant_main,c.MAIN,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_15m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,c,dominant_main,c.MAIN,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_30m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,c,dominant_main,c.MAIN,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=c/contract=c.MAIN/c_MAIN_60m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cf,dominant_main,cf.MAIN,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_1d_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cf,dominant_main,cf.MAIN,1w,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_1w_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cf,dominant_main,cf.MAIN,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_1m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cf,dominant_main,cf.MAIN,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_5m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cf,dominant_main,cf.MAIN,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_15m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cf,dominant_main,cf.MAIN,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_30m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cf,dominant_main,cf.MAIN,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cf/contract=cf.MAIN/cf_MAIN_60m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cj,dominant_main,cj.MAIN,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_1d_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cj,dominant_main,cj.MAIN,1w,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_1w_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cj,dominant_main,cj.MAIN,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_1m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cj,dominant_main,cj.MAIN,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_5m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cj,dominant_main,cj.MAIN,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_15m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cj,dominant_main,cj.MAIN,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_30m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cj,dominant_main,cj.MAIN,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cj/contract=cj.MAIN/cj_MAIN_60m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cs,dominant_main,cs.MAIN,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_1d_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cs,dominant_main,cs.MAIN,1w,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_1w_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cs,dominant_main,cs.MAIN,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_1m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cs,dominant_main,cs.MAIN,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_5m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cs,dominant_main,cs.MAIN,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_15m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cs,dominant_main,cs.MAIN,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_30m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cs,dominant_main,cs.MAIN,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=cs/contract=cs.MAIN/cs_MAIN_60m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cu,dominant_main,cu.MAIN,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_1d_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cu,dominant_main,cu.MAIN,1w,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_1w_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cu,dominant_main,cu.MAIN,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_1m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cu,dominant_main,cu.MAIN,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_5m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cu,dominant_main,cu.MAIN,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_15m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cu,dominant_main,cu.MAIN,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_30m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cu,dominant_main,cu.MAIN,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=cu/contract=cu.MAIN/cu_MAIN_60m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cy,dominant_main,cy.MAIN,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_1d_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cy,dominant_main,cy.MAIN,1w,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_1w_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cy,dominant_main,cy.MAIN,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_1m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cy,dominant_main,cy.MAIN,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_5m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cy,dominant_main,cy.MAIN,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_15m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cy,dominant_main,cy.MAIN,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_30m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,cy,dominant_main,cy.MAIN,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=cy/contract=cy.MAIN/cy_MAIN_60m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,eb,dominant_main,eb.MAIN,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_1d_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,eb,dominant_main,eb.MAIN,1w,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_1w_20200102_20260711_v2.parquet,active_passed
target_coverage_matrix,covered_passed,eb,dominant_main,eb.MAIN,1m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_1m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,eb,dominant_main,eb.MAIN,5m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_5m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,eb,dominant_main,eb.MAIN,15m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_15m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,eb,dominant_main,eb.MAIN,30m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_30m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,covered_passed,eb,dominant_main,eb.MAIN,60m,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=eb/contract=eb.MAIN/eb_MAIN_60m_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,not_applicable,ec,dominant_main,ec.MAIN,1d,2022,not_applicable,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1d_20230103_20260707_v2.parquet,not_applicable
target_coverage_matrix,covered_passed,ec,dominant_main,ec.MAIN,1d,2026,covered_passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1d_20230103_20260707_v2.parquet,active_passed
target_coverage_matrix,not_applicable,ec,dominant_main,ec.MAIN,1w,2022,not_applicable,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1w_20230103_20260707_v2.parquet,not_applicable
target_coverage_matrix,checksum_mismatch,ec,dominant_main,ec.MAIN,1w,2026,metadata_gap,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=INE/symbol=ec/contract=ec.MAIN/ec_MAIN_1w_20230103_20260707_v2.parquet,checksum_mismatch_requires_review
