target_id,requirement_level,consumer,profile_id,product,contract_role,period,target_start,target_end,effective_target_end,calendar_boundary_status,source_1m_file_id,source_1m_path,source_1m_version,source_1m_checksum,source_checksum_status,source_1m_quality,derived_file_id,derived_path,derived_version,derived_data_role,derived_quality,physical_min_datetime,physical_max_datetime,window_class,source_interval,source_bar_count_status,session_boundary_status,source_gap_count,recomputed_row_count,content_comparison_status,checksum_status,lineage_status,coverage_status,active_binding_status,recommended_action
profile_eligible:profile_registry:sm:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sm,dominant_main,1d,,2026-07-10,2026-07-10,verified,82753,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1m_20140808_20260711_v2.parquet,rqdata_sm_standard_1m_20140808_20260711_v2,c253f78bb647f5909347f91277c442056e516d12282ee0da79ef4a94cdd16062,matched,passed,82711,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1d_20140808_20260711_v2.parquet,rqdata_sm_standard_1d_20140808_20260711_v2,primary,passed,2014-08-08T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:sm:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sm,dominant_main,1m,,2026-07-10,2026-07-10,verified,82753,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1m_20140808_20260711_v2.parquet,rqdata_sm_standard_1m_20140808_20260711_v2,c253f78bb647f5909347f91277c442056e516d12282ee0da79ef4a94cdd16062,matched,passed,,,,,,2014-08-08T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sm:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sm,dominant_main,30m,,2026-07-10,2026-07-10,verified,82753,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1m_20140808_20260711_v2.parquet,rqdata_sm_standard_1m_20140808_20260711_v2,c253f78bb647f5909347f91277c442056e516d12282ee0da79ef4a94cdd16062,matched,passed,102929,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_30m_20140808_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sm_30m_20140808_20260710,candidate,passed,2014-08-08T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sm:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sm,dominant_main,5m,,2026-07-10,2026-07-10,verified,82753,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1m_20140808_20260711_v2.parquet,rqdata_sm_standard_1m_20140808_20260711_v2,c253f78bb647f5909347f91277c442056e516d12282ee0da79ef4a94cdd16062,matched,passed,102930,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_5m_20140808_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sm_5m_20140808_20260710,candidate,passed,2014-08-08T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sm:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sm,dominant_main,60m,,2026-07-10,2026-07-10,verified,82753,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1m_20140808_20260711_v2.parquet,rqdata_sm_standard_1m_20140808_20260711_v2,c253f78bb647f5909347f91277c442056e516d12282ee0da79ef4a94cdd16062,matched,passed,102931,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_60m_20140808_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sm_60m_20140808_20260710,candidate,passed,2014-08-08T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sn:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sn,dominant_main,15m,,2026-07-10,2026-07-10,verified,82749,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1m_20150327_20260711_v2.parquet,rqdata_sn_standard_1m_20150327_20260711_v2,c3cd58084824c25ee53710fd3629b760a507fc2a71f3255e3e0002c5168c05f0,matched,passed,102932,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_15m_20150327_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sn_15m_20150327_20260710,candidate,passed,2015-03-27T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sn:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sn,dominant_main,1d,,2026-07-10,2026-07-10,verified,82749,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1m_20150327_20260711_v2.parquet,rqdata_sn_standard_1m_20150327_20260711_v2,c3cd58084824c25ee53710fd3629b760a507fc2a71f3255e3e0002c5168c05f0,matched,passed,82715,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1d_20150327_20260711_v2.parquet,rqdata_sn_standard_1d_20150327_20260711_v2,primary,passed,2015-03-27T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:sn:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sn,dominant_main,1m,,2026-07-10,2026-07-10,verified,82749,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1m_20150327_20260711_v2.parquet,rqdata_sn_standard_1m_20150327_20260711_v2,c3cd58084824c25ee53710fd3629b760a507fc2a71f3255e3e0002c5168c05f0,matched,passed,,,,,,2015-03-27T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sn:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sn,dominant_main,30m,,2026-07-10,2026-07-10,verified,82749,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1m_20150327_20260711_v2.parquet,rqdata_sn_standard_1m_20150327_20260711_v2,c3cd58084824c25ee53710fd3629b760a507fc2a71f3255e3e0002c5168c05f0,matched,passed,102933,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_30m_20150327_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sn_30m_20150327_20260710,candidate,passed,2015-03-27T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sn:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sn,dominant_main,5m,,2026-07-10,2026-07-10,verified,82749,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1m_20150327_20260711_v2.parquet,rqdata_sn_standard_1m_20150327_20260711_v2,c3cd58084824c25ee53710fd3629b760a507fc2a71f3255e3e0002c5168c05f0,matched,passed,102934,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_5m_20150327_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sn_5m_20150327_20260710,candidate,passed,2015-03-27T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sn:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sn,dominant_main,60m,,2026-07-10,2026-07-10,verified,82749,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1m_20150327_20260711_v2.parquet,rqdata_sn_standard_1m_20150327_20260711_v2,c3cd58084824c25ee53710fd3629b760a507fc2a71f3255e3e0002c5168c05f0,matched,passed,102935,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_60m_20150327_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sn_60m_20150327_20260710,candidate,passed,2015-03-27T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sp:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sp,dominant_main,15m,,2026-07-10,2026-07-10,verified,82740,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20181127_20260711_v2.parquet,rqdata_sp_standard_1m_20181127_20260711_v2,16b31f43c52d00889fc28bc413ee4a90a6498c2fa8199fed5076026b3007ce8d,matched,passed,102936,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_15m_20181127_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sp_15m_20181127_20260710,candidate,passed,2018-11-27T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sp:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sp,dominant_main,1d,,2026-07-10,2026-07-10,verified,82740,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20181127_20260711_v2.parquet,rqdata_sp_standard_1m_20181127_20260711_v2,16b31f43c52d00889fc28bc413ee4a90a6498c2fa8199fed5076026b3007ce8d,matched,passed,82723,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1d_20181127_20260711_v2.parquet,rqdata_sp_standard_1d_20181127_20260711_v2,primary,passed,2018-11-27T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:sp:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sp,dominant_main,1m,,2026-07-10,2026-07-10,verified,82740,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20181127_20260711_v2.parquet,rqdata_sp_standard_1m_20181127_20260711_v2,16b31f43c52d00889fc28bc413ee4a90a6498c2fa8199fed5076026b3007ce8d,matched,passed,,,,,,2018-11-27T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sp:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sp,dominant_main,30m,,2026-07-10,2026-07-10,verified,82740,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20181127_20260711_v2.parquet,rqdata_sp_standard_1m_20181127_20260711_v2,16b31f43c52d00889fc28bc413ee4a90a6498c2fa8199fed5076026b3007ce8d,matched,passed,102937,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_30m_20181127_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sp_30m_20181127_20260710,candidate,passed,2018-11-27T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sp:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sp,dominant_main,5m,,2026-07-10,2026-07-10,verified,82740,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20181127_20260711_v2.parquet,rqdata_sp_standard_1m_20181127_20260711_v2,16b31f43c52d00889fc28bc413ee4a90a6498c2fa8199fed5076026b3007ce8d,matched,passed,102938,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_5m_20181127_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sp_5m_20181127_20260710,candidate,passed,2018-11-27T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sp:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sp,dominant_main,60m,,2026-07-10,2026-07-10,verified,82740,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20181127_20260711_v2.parquet,rqdata_sp_standard_1m_20181127_20260711_v2,16b31f43c52d00889fc28bc413ee4a90a6498c2fa8199fed5076026b3007ce8d,matched,passed,102939,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_60m_20181127_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sp_60m_20181127_20260710,candidate,passed,2018-11-27T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sr:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sr,dominant_main,15m,,2026-07-10,2026-07-10,verified,82770,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20060106_20260711_v2.parquet,rqdata_sr_standard_1m_20060106_20260711_v2,9134fe8a4921cf1fd9658406bc5623cb305c38f799debfc737f0e79b38fc2e35,matched,passed,102940,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_15m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sr_15m_20100104_20260710,candidate,passed,2010-01-04T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sr:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sr,dominant_main,1d,,2026-07-10,2026-07-10,verified,82770,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20060106_20260711_v2.parquet,rqdata_sr_standard_1m_20060106_20260711_v2,9134fe8a4921cf1fd9658406bc5623cb305c38f799debfc737f0e79b38fc2e35,matched,passed,82677,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1d_20060106_20260711_v2.parquet,rqdata_sr_standard_1d_20060106_20260711_v2,primary,passed,2006-01-06T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:sr:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sr,dominant_main,1m,,2026-07-10,2026-07-10,verified,82770,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20060106_20260711_v2.parquet,rqdata_sr_standard_1m_20060106_20260711_v2,9134fe8a4921cf1fd9658406bc5623cb305c38f799debfc737f0e79b38fc2e35,matched,passed,,,,,,2010-01-04T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sr:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sr,dominant_main,30m,,2026-07-10,2026-07-10,verified,82770,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20060106_20260711_v2.parquet,rqdata_sr_standard_1m_20060106_20260711_v2,9134fe8a4921cf1fd9658406bc5623cb305c38f799debfc737f0e79b38fc2e35,matched,passed,102941,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_30m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sr_30m_20100104_20260710,candidate,passed,2010-01-04T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sr:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sr,dominant_main,5m,,2026-07-10,2026-07-10,verified,82770,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20060106_20260711_v2.parquet,rqdata_sr_standard_1m_20060106_20260711_v2,9134fe8a4921cf1fd9658406bc5623cb305c38f799debfc737f0e79b38fc2e35,matched,passed,102942,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_5m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sr_5m_20100104_20260710,candidate,passed,2010-01-04T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:sr:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,sr,dominant_main,60m,,2026-07-10,2026-07-10,verified,82770,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20060106_20260711_v2.parquet,rqdata_sr_standard_1m_20060106_20260711_v2,9134fe8a4921cf1fd9658406bc5623cb305c38f799debfc737f0e79b38fc2e35,matched,passed,102943,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_60m_20100104_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_sr_60m_20100104_20260710,candidate,passed,2010-01-04T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ss:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ss,dominant_main,15m,,2026-07-10,2026-07-10,verified,82734,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1m_20190925_20260711_v2.parquet,rqdata_ss_standard_1m_20190925_20260711_v2,9ccd7ac3076ce722da5d0819bd0675759b7729f0d048eddffebd3c7f43fc88c9,matched,passed,102944,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_15m_20190925_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ss_15m_20190925_20260710,candidate,passed,2019-09-25T09:15:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ss:1d:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ss,dominant_main,1d,,2026-07-10,2026-07-10,verified,82734,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1m_20190925_20260711_v2.parquet,rqdata_ss_standard_1m_20190925_20260711_v2,9ccd7ac3076ce722da5d0819bd0675759b7729f0d048eddffebd3c7f43fc88c9,matched,passed,82729,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1d_20190925_20260711_v2.parquet,rqdata_ss_standard_1d_20190925_20260711_v2,primary,passed,2019-09-25T00:00:00,2026-07-10T00:00:00,provider_earliest_candidate,1m,column_missing,not_computed,,,not_computed,matched,lineage_unverified,covered,active_other_version,rebuild_from_exact_passed_1m_candidate
profile_eligible:profile_registry:ss:1m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ss,dominant_main,1m,,2026-07-10,2026-07-10,verified,82734,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1m_20190925_20260711_v2.parquet,rqdata_ss_standard_1m_20190925_20260711_v2,9ccd7ac3076ce722da5d0819bd0675759b7729f0d048eddffebd3c7f43fc88c9,matched,passed,,,,,,2019-09-25T09:01:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,not_applicable_source,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ss:30m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ss,dominant_main,30m,,2026-07-10,2026-07-10,verified,82734,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1m_20190925_20260711_v2.parquet,rqdata_ss_standard_1m_20190925_20260711_v2,9ccd7ac3076ce722da5d0819bd0675759b7729f0d048eddffebd3c7f43fc88c9,matched,passed,102945,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_30m_20190925_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ss_30m_20190925_20260710,candidate,passed,2019-09-25T09:30:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ss:5m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ss,dominant_main,5m,,2026-07-10,2026-07-10,verified,82734,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1m_20190925_20260711_v2.parquet,rqdata_ss_standard_1m_20190925_20260711_v2,9ccd7ac3076ce722da5d0819bd0675759b7729f0d048eddffebd3c7f43fc88c9,matched,passed,102946,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_5m_20190925_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ss_5m_20190925_20260710,candidate,passed,2019-09-25T09:05:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:ss:60m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,ss,dominant_main,60m,,2026-07-10,2026-07-10,verified,82734,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1m_20190925_20260711_v2.parquet,rqdata_ss_standard_1m_20190925_20260711_v2,9ccd7ac3076ce722da5d0819bd0675759b7729f0d048eddffebd3c7f43fc88c9,matched,passed,102947,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_60m_20190925_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_ss_60m_20190925_20260710,candidate,passed,2019-09-25T10:00:00,2026-07-10T15:00:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
profile_eligible:profile_registry:t:15m:source:2026-07-10,profile_eligible,profile_registry,intraday_research_v1,t,dominant_main,15m,,2026-07-10,2026-07-10,verified,82750,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1m_20150320_20260711_v2.parquet,rqdata_t_standard_1m_20150320_20260711_v2,85709ccc4f97732c71cee74389d654fe062b43530ba58e12fefefb7e84f1f42a,matched,passed,102948,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_15m_20150320_20260710_full_history_rebuild_004b.parquet,fh_rebuild004b_t_15m_20150320_20260710,candidate,passed,2015-03-20T09:30:00,2026-07-10T15:15:00,provider_earliest_candidate,1m,present,not_computed,,,not_computed,matched,verified,covered,active_other_version,none
