calendar_boundary_status,consumer,contract_role,effective_target_end,materialization_policy,period,product,profile_id,requirement_level,target_end,target_id,target_start
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,tl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tl:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,tl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tl:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,tl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tl:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,tl,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:tl:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,ts,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ts:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,ts,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ts:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,ts,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ts:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,ts,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ts:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,ts,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ts:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,ts,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ts:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,ur,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ur:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,ur,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ur:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,ur,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ur:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,ur,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ur:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,ur,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ur:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,ur,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:ur:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,v,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,v,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,v,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,v,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,v,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,v,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,v_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v_f:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,v_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v_f:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,v_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v_f:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,v_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v_f:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,v_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v_f:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,v_f,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:v_f:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,wh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wh:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,wh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wh:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,wh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wh:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,wh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wh:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,wh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wh:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,wh,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wh:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,wr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wr:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,wr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wr:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,wr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wr:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,wr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wr:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,wr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wr:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,wr,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:wr:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,y,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:y:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,y,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:y:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,y,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:y:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,y,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:y:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,y,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:y:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,y,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:y:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,zc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zc:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,zc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zc:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,zc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zc:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,zc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zc:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,zc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zc:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,zc,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zc:60m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,15m,zn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zn:15m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1d,zn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zn:1d:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,1m,zn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zn:1m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,30m,zn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zn:30m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,5m,zn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zn:5m:source:2026-07-10,
verified,profile_registry,dominant_main,2026-07-10,verify_only,60m,zn,intraday_research_v1,profile_eligible,2026-07-10,profile_eligible:profile_registry:zn:60m:source:2026-07-10,
