residual_scope,product,contract_role,contract,period,source_role,physical_path,status,reason,expected_start,expected_end,observed_start,observed_end,checksum_status,recommended_next_task
file_integrity,pb,actual_contract,PB2001,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=pb/contract=PB2001/PB2001_1w_20191115_20191217.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-11-22T00:00:00,2019-12-13T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pb,actual_contract,PB2608,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=SHFE/symbol=pb/contract=PB2608/PB2608_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pb,actual_contract,PB2608,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=pb/contract=PB2608/PB2608_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pb,actual_contract,PB2608,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=pb/contract=PB2608/PB2608_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pb,actual_contract,PB2608,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=SHFE/symbol=pb/contract=PB2608/PB2608_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pb,actual_contract,PB2608,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=SHFE/symbol=pb/contract=PB2608/PB2608_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pb,actual_contract,PB2608,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=SHFE/symbol=pb/contract=PB2608/PB2608_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pb,dominant_main,pb.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=SHFE/symbol=pb/contract=pb.MAIN/pb_MAIN_1w_20110324_20260711_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2011-03-25T00:00:00,2026-07-10T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pd,actual_contract,PD2608,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=pd/contract=PD2608/PD2608_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pd,actual_contract,PD2608,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=pd/contract=PD2608/PD2608_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pd,actual_contract,PD2608,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=pd/contract=PD2608/PD2608_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pd,actual_contract,PD2608,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=pd/contract=PD2608/PD2608_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pd,actual_contract,PD2608,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=GFEX/symbol=pd/contract=PD2608/PD2608_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pd,actual_contract,PD2608,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=GFEX/symbol=pd/contract=PD2608/PD2608_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T10:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pf,actual_contract,PF2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pf,actual_contract,PF2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pf,actual_contract,PF2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pf,actual_contract,PF2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pf,actual_contract,PF2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pf,actual_contract,PF2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pf/contract=PF2609/PF2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pf,dominant_main,pf.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pf/contract=pf.MAIN/pf_MAIN_1w_20230103_20260707_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2023-01-06T00:00:00,2026-07-03T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pg,actual_contract,PG2608,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=pg/contract=PG2608/PG2608_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pg,actual_contract,PG2608,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=pg/contract=PG2608/PG2608_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pg,actual_contract,PG2608,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=pg/contract=PG2608/PG2608_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pg,actual_contract,PG2608,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=pg/contract=PG2608/PG2608_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pg,actual_contract,PG2608,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=pg/contract=PG2608/PG2608_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pg,actual_contract,PG2608,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=pg/contract=PG2608/PG2608_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pk,actual_contract,PK2610,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pk,actual_contract,PK2610,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pk,actual_contract,PK2610,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pk,actual_contract,PK2610,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pk,actual_contract,PK2610,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pk,actual_contract,PK2610,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pk/contract=PK2610/PK2610_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T10:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pl,actual_contract,PL2609,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pl/contract=PL2609/PL2609_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pl,actual_contract,PL2609,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pl/contract=PL2609/PL2609_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pl,actual_contract,PL2609,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pl/contract=PL2609/PL2609_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pl,actual_contract,PL2609,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pl/contract=PL2609/PL2609_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pl,actual_contract,PL2609,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pl/contract=PL2609/PL2609_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T21:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pl,actual_contract,PL2609,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pl/contract=PL2609/PL2609_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-03-31T22:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1709,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1709/PM1709_1w_20170516_20170914.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-05-26T00:00:00,2017-09-08T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1711,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1711/PM1711_1w_20170915_20171114.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-09-22T00:00:00,2017-11-10T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1801,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1801/PM1801_1w_20171115_20180115.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-11-24T00:00:00,2018-01-12T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1805,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1805/PM1805_1w_20180116_20180515.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-01-26T00:00:00,2018-05-11T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1807,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1807/PM1807_1w_20180516_20180713.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-05-25T00:00:00,2018-07-13T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1809,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1809/PM1809_1w_20180716_20180914.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-07-20T00:00:00,2018-09-14T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1901,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1901/PM1901_1w_20180917_20190115.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-09-21T00:00:00,2019-01-11T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1905,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1905/PM1905_1w_20190116_20190517.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-01-25T00:00:00,2019-05-17T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1907,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1907/PM1907_1w_20190520_20190712.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-05-24T00:00:00,2019-07-12T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM1909,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=PM1909/PM1909_1w_20190715_20190916.parquet,blocked,"[""checksum_declared_conflict""]",,,2019-07-19T00:00:00,2019-09-12T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM2607,15m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_15m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:15:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM2607,1d,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_1d_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T15:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM2607,1m,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_1m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:01:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM2607,30m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_30m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:30:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM2607,5m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_5m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T09:05:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,actual_contract,PM2607,60m,"[""1m""]",/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=pm/contract=PM2607/PM2607_60m_20260401_20260707.parquet,blocked,"[""checksum_mismatch""]",,,2026-04-01T10:00:00,2026-07-07T15:00:00,mismatch,B2-04A-checksum-and-path-evidence-triage
file_integrity,pm,dominant_main,pm.MAIN,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=CZCE/symbol=pm/contract=pm.MAIN/pm_MAIN_1w_20120117_20260711_v2.parquet,blocked,"[""checksum_declared_conflict""]",,,2012-01-20T00:00:00,2026-07-10T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1409,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1409/PP1409_1w_20140304_20140730.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-03-14T00:00:00,2014-07-25T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1501,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1501/PP1501_1w_20140731_20141124.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-08-08T00:00:00,2014-11-21T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1505,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1505/PP1505_1w_20141125_20150313.parquet,blocked,"[""checksum_declared_conflict""]",,,2014-12-05T00:00:00,2015-03-13T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1509,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1509/PP1509_1w_20150316_20150803.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-03-20T00:00:00,2015-07-31T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1601,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1601/PP1601_1w_20150804_20151125.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-08-14T00:00:00,2015-11-20T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1605,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1605/PP1605_1w_20151126_20160329.parquet,blocked,"[""checksum_declared_conflict""]",,,2015-12-04T00:00:00,2016-03-25T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1609,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1609/PP1609_1w_20160330_20160815.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-04-08T00:00:00,2016-08-12T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1701,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1701/PP1701_1w_20160816_20161130.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-08-26T00:00:00,2016-11-25T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1705,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1705/PP1705_1w_20161201_20170410.parquet,blocked,"[""checksum_declared_conflict""]",,,2016-12-09T00:00:00,2017-04-07T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1709,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1709/PP1709_1w_20170411_20170808.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-04-21T00:00:00,2017-08-04T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1801,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1801/PP1801_1w_20170809_20171130.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-08-18T00:00:00,2017-11-24T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1805,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1805/PP1805_1w_20171201_20180409.parquet,blocked,"[""checksum_declared_conflict""]",,,2017-12-08T00:00:00,2018-04-04T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1809,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1809/PP1809_1w_20180410_20180806.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-04-20T00:00:00,2018-08-03T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1901,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1901/PP1901_1w_20180807_20181205.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-08-17T00:00:00,2018-11-30T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
file_integrity,pp,actual_contract,PP1905,1w,[],/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=pp/contract=PP1905/PP1905_1w_20181206_20190404.parquet,blocked,"[""checksum_declared_conflict""]",,,2018-12-14T00:00:00,2019-04-04T00:00:00,declared_conflict,B2-04A-checksum-and-path-evidence-triage
