product,contract,week_end,issue,pre_first_owner,fields,details
PF,PF2302,2022-07-08,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2022-07-08"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2022-07-04""], ""stored"": {""open"": ""0E-18"", ""high"": ""7730.000000000000000000"", ""low"": ""0E-18"", ""close"": ""7404.000000000000000000"", ""volume"": ""112.000000000000000000"", ""turnover"": ""4197100.000000000000000000"", ""open_interest"": ""1192.000000000000000000""}, ""expected"": {""open"": ""7730.000000000000000000"", ""high"": ""7730.000000000000000000"", ""low"": ""7296.000000000000000000"", ""close"": ""7404.000000000000000000"", ""volume"": ""112.000000000000000000"", ""turnover"": ""4197100.000000000000000000"", ""open_interest"": ""1192.000000000000000000""}}"
PF,PF2303,2022-03-25,STRICT_NO_TRADE_AGGREGATION,True,"low,close","{""week_end"": ""2022-03-25"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low"", ""close""], ""strict_no_trade_days"": [""2022-03-22"", ""2022-03-23"", ""2022-03-24"", ""2022-03-25""], ""stored"": {""open"": ""7902.000000000000000000"", ""high"": ""7902.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""20.000000000000000000"", ""turnover"": ""790200.000000000000000000"", ""open_interest"": ""20.000000000000000000""}, ""expected"": {""open"": ""7902.000000000000000000"", ""high"": ""7902.000000000000000000"", ""low"": ""7902.000000000000000000"", ""close"": ""7902.000000000000000000"", ""volume"": ""20.000000000000000000"", ""turnover"": ""790200.000000000000000000"", ""open_interest"": ""20.000000000000000000""}}"
PF,PF2303,2022-04-01,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2022-04-01"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2022-03-28"", ""2022-03-29"", ""2022-03-30"", ""2022-03-31""], ""stored"": {""open"": ""0E-18"", ""high"": ""7818.000000000000000000"", ""low"": ""0E-18"", ""close"": ""7818.000000000000000000"", ""volume"": ""150.000000000000000000"", ""turnover"": ""5824500.000000000000000000"", ""open_interest"": ""170.000000000000000000""}, ""expected"": {""open"": ""7728.000000000000000000"", ""high"": ""7818.000000000000000000"", ""low"": ""7728.000000000000000000"", ""close"": ""7818.000000000000000000"", ""volume"": ""150.000000000000000000"", ""turnover"": ""5824500.000000000000000000"", ""open_interest"": ""170.000000000000000000""}}"
PF,PF2303,2022-04-08,STRICT_NO_TRADE_AGGREGATION,True,"open,low,close","{""week_end"": ""2022-04-08"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low"", ""close""], ""strict_no_trade_days"": [""2022-04-06"", ""2022-04-08""], ""stored"": {""open"": ""0E-18"", ""high"": ""7850.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""50.000000000000000000"", ""turnover"": ""1962500.000000000000000000"", ""open_interest"": ""220.000000000000000000""}, ""expected"": {""open"": ""7850.000000000000000000"", ""high"": ""7850.000000000000000000"", ""low"": ""7850.000000000000000000"", ""close"": ""7850.000000000000000000"", ""volume"": ""50.000000000000000000"", ""turnover"": ""1962500.000000000000000000"", ""open_interest"": ""220.000000000000000000""}}"
PF,PF2303,2022-04-15,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2022-04-15"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2022-04-11"", ""2022-04-12"", ""2022-04-13"", ""2022-04-14""], ""stored"": {""open"": ""0E-18"", ""high"": ""7900.000000000000000000"", ""low"": ""0E-18"", ""close"": ""7900.000000000000000000"", ""volume"": ""100.000000000000000000"", ""turnover"": ""3950000.000000000000000000"", ""open_interest"": ""320.000000000000000000""}, ""expected"": {""open"": ""7900.000000000000000000"", ""high"": ""7900.000000000000000000"", ""low"": ""7900.000000000000000000"", ""close"": ""7900.000000000000000000"", ""volume"": ""100.000000000000000000"", ""turnover"": ""3950000.000000000000000000"", ""open_interest"": ""320.000000000000000000""}}"
PF,PF2303,2022-04-22,STRICT_NO_TRADE_AGGREGATION,True,"low,close","{""week_end"": ""2022-04-22"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low"", ""close""], ""strict_no_trade_days"": [""2022-04-19"", ""2022-04-20"", ""2022-04-21"", ""2022-04-22""], ""stored"": {""open"": ""7966.000000000000000000"", ""high"": ""7966.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""30.000000000000000000"", ""turnover"": ""1194900.000000000000000000"", ""open_interest"": ""350.000000000000000000""}, ""expected"": {""open"": ""7966.000000000000000000"", ""high"": ""7966.000000000000000000"", ""low"": ""7966.000000000000000000"", ""close"": ""7966.000000000000000000"", ""volume"": ""30.000000000000000000"", ""turnover"": ""1194900.000000000000000000"", ""open_interest"": ""350.000000000000000000""}}"
PF,PF2303,2022-04-29,STRICT_NO_TRADE_AGGREGATION,True,"open,low,close","{""week_end"": ""2022-04-29"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low"", ""close""], ""strict_no_trade_days"": [""2022-04-25"", ""2022-04-26"", ""2022-04-28"", ""2022-04-29""], ""stored"": {""open"": ""0E-18"", ""high"": ""7794.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""90.000000000000000000"", ""turnover"": ""3507300.000000000000000000"", ""open_interest"": ""440.000000000000000000""}, ""expected"": {""open"": ""7794.000000000000000000"", ""high"": ""7794.000000000000000000"", ""low"": ""7794.000000000000000000"", ""close"": ""7794.000000000000000000"", ""volume"": ""90.000000000000000000"", ""turnover"": ""3507300.000000000000000000"", ""open_interest"": ""440.000000000000000000""}}"
PF,PF2303,2022-05-06,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2022-05-06"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2022-05-05""], ""stored"": {""open"": ""0E-18"", ""high"": ""8204.000000000000000000"", ""low"": ""0E-18"", ""close"": ""8204.000000000000000000"", ""volume"": ""210.000000000000000000"", ""turnover"": ""8614200.000000000000000000"", ""open_interest"": ""650.000000000000000000""}, ""expected"": {""open"": ""8204.000000000000000000"", ""high"": ""8204.000000000000000000"", ""low"": ""8204.000000000000000000"", ""close"": ""8204.000000000000000000"", ""volume"": ""210.000000000000000000"", ""turnover"": ""8614200.000000000000000000"", ""open_interest"": ""650.000000000000000000""}}"
PF,PF2303,2022-05-13,STRICT_NO_TRADE_AGGREGATION,True,low,"{""week_end"": ""2022-05-13"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low""], ""strict_no_trade_days"": [""2022-05-10""], ""stored"": {""open"": ""8120.000000000000000000"", ""high"": ""8320.000000000000000000"", ""low"": ""0E-18"", ""close"": ""8312.000000000000000000"", ""volume"": ""441.000000000000000000"", ""turnover"": ""17879500.000000000000000000"", ""open_interest"": ""986.000000000000000000""}, ""expected"": {""open"": ""8120.000000000000000000"", ""high"": ""8320.000000000000000000"", ""low"": ""8004.000000000000000000"", ""close"": ""8312.000000000000000000"", ""volume"": ""441.000000000000000000"", ""turnover"": ""17879500.000000000000000000"", ""open_interest"": ""986.000000000000000000""}}"
PF,PF2303,2022-05-20,STRICT_NO_TRADE_AGGREGATION,True,"open,low,close","{""week_end"": ""2022-05-20"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low"", ""close""], ""strict_no_trade_days"": [""2022-05-16"", ""2022-05-17"", ""2022-05-18"", ""2022-05-20""], ""stored"": {""open"": ""0E-18"", ""high"": ""8286.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""3.000000000000000000"", ""turnover"": ""123900.000000000000000000"", ""open_interest"": ""985.000000000000000000""}, ""expected"": {""open"": ""8282.000000000000000000"", ""high"": ""8286.000000000000000000"", ""low"": ""8204.000000000000000000"", ""close"": ""8286.000000000000000000"", ""volume"": ""3.000000000000000000"", ""turnover"": ""123900.000000000000000000"", ""open_interest"": ""985.000000000000000000""}}"
PF,PF2303,2022-05-27,STRICT_NO_TRADE_AGGREGATION,True,low,"{""week_end"": ""2022-05-27"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low""], ""strict_no_trade_days"": [""2022-05-24"", ""2022-05-25"", ""2022-05-26""], ""stored"": {""open"": ""8236.000000000000000000"", ""high"": ""8262.000000000000000000"", ""low"": ""0E-18"", ""close"": ""8240.000000000000000000"", ""volume"": ""114.000000000000000000"", ""turnover"": ""4695200.000000000000000000"", ""open_interest"": ""875.000000000000000000""}, ""expected"": {""open"": ""8236.000000000000000000"", ""high"": ""8262.000000000000000000"", ""low"": ""8192.000000000000000000"", ""close"": ""8240.000000000000000000"", ""volume"": ""114.000000000000000000"", ""turnover"": ""4695200.000000000000000000"", ""open_interest"": ""875.000000000000000000""}}"
PF,PF2303,2022-06-02,STRICT_NO_TRADE_AGGREGATION,True,"open,low,close","{""week_end"": ""2022-06-02"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low"", ""close""], ""strict_no_trade_days"": [""2022-05-30"", ""2022-05-31"", ""2022-06-02""], ""stored"": {""open"": ""0E-18"", ""high"": ""8320.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""61.000000000000000000"", ""turnover"": ""2507600.000000000000000000"", ""open_interest"": ""816.000000000000000000""}, ""expected"": {""open"": ""8320.000000000000000000"", ""high"": ""8320.000000000000000000"", ""low"": ""8220.000000000000000000"", ""close"": ""8220.000000000000000000"", ""volume"": ""61.000000000000000000"", ""turnover"": ""2507600.000000000000000000"", ""open_interest"": ""816.000000000000000000""}}"
PF,PF2303,2022-06-10,STRICT_NO_TRADE_AGGREGATION,True,low,"{""week_end"": ""2022-06-10"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low""], ""strict_no_trade_days"": [""2022-06-07""], ""stored"": {""open"": ""8398.000000000000000000"", ""high"": ""8830.000000000000000000"", ""low"": ""0E-18"", ""close"": ""8830.000000000000000000"", ""volume"": ""284.000000000000000000"", ""turnover"": ""12153800.000000000000000000"", ""open_interest"": ""573.000000000000000000""}, ""expected"": {""open"": ""8398.000000000000000000"", ""high"": ""8830.000000000000000000"", ""low"": ""8398.000000000000000000"", ""close"": ""8830.000000000000000000"", ""volume"": ""284.000000000000000000"", ""turnover"": ""12153800.000000000000000000"", ""open_interest"": ""573.000000000000000000""}}"
PF,PF2303,2022-07-01,STRICT_NO_TRADE_AGGREGATION,True,"low,close","{""week_end"": ""2022-07-01"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low"", ""close""], ""strict_no_trade_days"": [""2022-06-30"", ""2022-07-01""], ""stored"": {""open"": ""7912.000000000000000000"", ""high"": ""7950.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""4.000000000000000000"", ""turnover"": ""157700.000000000000000000"", ""open_interest"": ""390.000000000000000000""}, ""expected"": {""open"": ""7912.000000000000000000"", ""high"": ""7950.000000000000000000"", ""low"": ""7800.000000000000000000"", ""close"": ""7800.000000000000000000"", ""volume"": ""4.000000000000000000"", ""turnover"": ""157700.000000000000000000"", ""open_interest"": ""390.000000000000000000""}}"
PF,PF2303,2022-07-08,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2022-07-08"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2022-07-04"", ""2022-07-05""], ""stored"": {""open"": ""0E-18"", ""high"": ""7582.000000000000000000"", ""low"": ""0E-18"", ""close"": ""7458.000000000000000000"", ""volume"": ""13.000000000000000000"", ""turnover"": ""484100.000000000000000000"", ""open_interest"": ""394.000000000000000000""}, ""expected"": {""open"": ""7582.000000000000000000"", ""high"": ""7582.000000000000000000"", ""low"": ""7382.000000000000000000"", ""close"": ""7458.000000000000000000"", ""volume"": ""13.000000000000000000"", ""turnover"": ""484100.000000000000000000"", ""open_interest"": ""394.000000000000000000""}}"
PF,PF2303,2022-07-15,STRICT_NO_TRADE_AGGREGATION,True,low,"{""week_end"": ""2022-07-15"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low""], ""strict_no_trade_days"": [""2022-07-14""], ""stored"": {""open"": ""7408.000000000000000000"", ""high"": ""7444.000000000000000000"", ""low"": ""0E-18"", ""close"": ""6800.000000000000000000"", ""volume"": ""20.000000000000000000"", ""turnover"": ""726600.000000000000000000"", ""open_interest"": ""403.000000000000000000""}, ""expected"": {""open"": ""7408.000000000000000000"", ""high"": ""7444.000000000000000000"", ""low"": ""6800.000000000000000000"", ""close"": ""6800.000000000000000000"", ""volume"": ""20.000000000000000000"", ""turnover"": ""726600.000000000000000000"", ""open_interest"": ""403.000000000000000000""}}"
PF,PF2303,2022-07-22,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2022-07-22"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2022-07-18"", ""2022-07-19"", ""2022-07-20"", ""2022-07-21""], ""stored"": {""open"": ""0E-18"", ""high"": ""7018.000000000000000000"", ""low"": ""0E-18"", ""close"": ""6998.000000000000000000"", ""volume"": ""3.000000000000000000"", ""turnover"": ""104900.000000000000000000"", ""open_interest"": ""403.000000000000000000""}, ""expected"": {""open"": ""7018.000000000000000000"", ""high"": ""7018.000000000000000000"", ""low"": ""6968.000000000000000000"", ""close"": ""6998.000000000000000000"", ""volume"": ""3.000000000000000000"", ""turnover"": ""104900.000000000000000000"", ""open_interest"": ""403.000000000000000000""}}"
PF,PF2303,2022-07-29,STRICT_NO_TRADE_AGGREGATION,True,"low,close","{""week_end"": ""2022-07-29"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low"", ""close""], ""strict_no_trade_days"": [""2022-07-29""], ""stored"": {""open"": ""6996.000000000000000000"", ""high"": ""7246.000000000000000000"", ""low"": ""0E-18"", ""close"": ""0E-18"", ""volume"": ""15.000000000000000000"", ""turnover"": ""528600.000000000000000000"", ""open_interest"": ""395.000000000000000000""}, ""expected"": {""open"": ""6996.000000000000000000"", ""high"": ""7246.000000000000000000"", ""low"": ""6938.000000000000000000"", ""close"": ""7246.000000000000000000"", ""volume"": ""15.000000000000000000"", ""turnover"": ""528600.000000000000000000"", ""open_interest"": ""395.000000000000000000""}}"
PF,PF2303,2022-08-05,STRICT_NO_TRADE_AGGREGATION,True,"open,low","{""week_end"": ""2022-08-05"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""open"", ""low""], ""strict_no_trade_days"": [""2022-08-01""], ""stored"": {""open"": ""0E-18"", ""high"": ""7176.000000000000000000"", ""low"": ""0E-18"", ""close"": ""6860.000000000000000000"", ""volume"": ""2220.000000000000000000"", ""turnover"": ""79632400.000000000000000000"", ""open_interest"": ""2606.000000000000000000""}, ""expected"": {""open"": ""7160.000000000000000000"", ""high"": ""7176.000000000000000000"", ""low"": ""6860.000000000000000000"", ""close"": ""6860.000000000000000000"", ""volume"": ""2220.000000000000000000"", ""turnover"": ""79632400.000000000000000000"", ""open_interest"": ""2606.000000000000000000""}}"
PF,PF2303,2022-08-26,STRICT_NO_TRADE_AGGREGATION,True,low,"{""week_end"": ""2022-08-26"", ""stored_weekly"": true, ""pre_first_owner"": true, ""kind"": ""STRICT_NO_TRADE_AGGREGATION"", ""fields"": [""low""], ""strict_no_trade_days"": [""2022-08-25""], ""stored"": {""open"": ""6858.000000000000000000"", ""high"": ""7104.000000000000000000"", ""low"": ""0E-18"", ""close"": ""7064.000000000000000000"", ""volume"": ""31.000000000000000000"", ""turnover"": ""1079000.000000000000000000"", ""open_interest"": ""3606.000000000000000000""}, ""expected"": {""open"": ""6858.000000000000000000"", ""high"": ""7104.000000000000000000"", ""low"": ""6820.000000000000000000"", ""close"": ""7064.000000000000000000"", ""volume"": ""31.000000000000000000"", ""turnover"": ""1079000.000000000000000000"", ""open_interest"": ""3606.000000000000000000""}}"
PF,PF2304,2022-04-22,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-04-22"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-04-19"", ""2022-04-21"", ""2022-04-22""], ""daily_count"": 4, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2304,2022-04-29,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-04-29"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-04-25"", ""2022-04-26"", ""2022-04-27"", ""2022-04-28"", ""2022-04-29""], ""daily_count"": 5, ""missing_week_type"": ""ALL_NO_TRADE""}"
PF,PF2304,2022-05-06,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-05-06"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-05-05"", ""2022-05-06""], ""daily_count"": 2, ""missing_week_type"": ""ALL_NO_TRADE""}"
PF,PF2304,2022-05-13,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-05-13"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-05-09"", ""2022-05-10"", ""2022-05-11"", ""2022-05-12""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2304,2022-05-20,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-05-20"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-05-16"", ""2022-05-20""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2304,2022-05-27,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-05-27"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-05-23"", ""2022-05-24"", ""2022-05-26""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2304,2022-06-02,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-06-02"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-05-30"", ""2022-05-31"", ""2022-06-01"", ""2022-06-02""], ""daily_count"": 4, ""missing_week_type"": ""ALL_NO_TRADE""}"
PF,PF2304,2022-06-10,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-06-10"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-06-06"", ""2022-06-07"", ""2022-06-08"", ""2022-06-09"", ""2022-06-10""], ""daily_count"": 5, ""missing_week_type"": ""ALL_NO_TRADE""}"
PF,PF2304,2022-06-17,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-06-17"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-06-13"", ""2022-06-14"", ""2022-06-15"", ""2022-06-17""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2304,2022-06-24,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-06-24"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-06-20"", ""2022-06-21"", ""2022-06-22"", ""2022-06-23"", ""2022-06-24""], ""daily_count"": 5, ""missing_week_type"": ""ALL_NO_TRADE""}"
PF,PF2304,2022-07-01,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-07-01"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-06-27"", ""2022-06-28"", ""2022-06-29"", ""2022-06-30"", ""2022-07-01""], ""daily_count"": 5, ""missing_week_type"": ""ALL_NO_TRADE""}"
PF,PF2304,2022-07-08,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-07-08"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-07-04"", ""2022-07-05"", ""2022-07-07""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2304,2022-07-15,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-07-15"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-07-12""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2304,2022-07-22,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-07-22"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-07-18"", ""2022-07-19"", ""2022-07-20"", ""2022-07-21""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2304,2022-07-29,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-07-29"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2304,2022-08-05,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-08-05"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-08-04""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
PF,PF2304,2022-08-12,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-08-12"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2304,2022-08-19,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-08-19"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2304,2022-08-26,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-08-26"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2304,2022-09-02,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-09-02"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2304,2022-09-09,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-09-09"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 5, ""missing_week_type"": ""NORMAL""}"
PF,PF2304,2022-09-16,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-09-16"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [], ""daily_count"": 4, ""missing_week_type"": ""NORMAL""}"
PF,PF2304,2022-09-23,W1_MISSING_D1_COMPLETE,True,,"{""week_end"": ""2022-09-23"", ""stored_weekly"": false, ""pre_first_owner"": true, ""kind"": ""W1_MISSING_D1_COMPLETE"", ""no_trade_days"": [""2022-09-20""], ""daily_count"": 5, ""missing_week_type"": ""MIXED_NO_TRADE""}"
