product,contract_role,contract_code,period,market_data_file_id,data_version,quality_status,file_path,start_time,end_time,duplicate_group_size,issue_class,disposition
v,actual_contract,V2609,60m,33432,rqdata_actual_contract_bars_v_V2609_60m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2609/V2609_60m_20260401_20260707.parquet,2026-03-31T22:00:00+00:00,2026-07-07T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2609,60m,34453,rq_acb_v_V2609_60m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2609/V2609_60m_20260401_20260707.parquet,2026-03-31T22:00:00+00:00,2026-07-07T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2305,60m,55260,rq_acb_v_V2305_60m_20230103_20230412_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2305/V2305_60m_20230103_20230412.parquet,2023-01-03T10:00:00+00:00,2023-04-12T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2309,60m,55266,rq_acb_v_V2309_60m_20230413_20230815_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2309/V2309_60m_20230413_20230815.parquet,2023-04-12T22:00:00+00:00,2023-08-15T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2401,60m,55272,rq_acb_v_V2401_60m_20230816_20231214_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2401/V2401_60m_20230816_20231214.parquet,2023-08-15T22:00:00+00:00,2023-12-14T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2405,60m,55278,rq_acb_v_V2405_60m_20231215_20240412_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2405/V2405_60m_20231215_20240412.parquet,2023-12-14T22:00:00+00:00,2024-04-12T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2409,60m,55284,rq_acb_v_V2409_60m_20240415_20240819_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2409/V2409_60m_20240415_20240819.parquet,2024-04-12T22:00:00+00:00,2024-08-19T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2501,60m,55290,rq_acb_v_V2501_60m_20240820_20241218_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2501/V2501_60m_20240820_20241218.parquet,2024-08-19T22:00:00+00:00,2024-12-18T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2505,60m,55296,rq_acb_v_V2505_60m_20241219_20250415_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2505/V2505_60m_20241219_20250415.parquet,2024-12-18T22:00:00+00:00,2025-04-15T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2509,60m,55302,rq_acb_v_V2509_60m_20250416_20250812_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2509/V2509_60m_20250416_20250812.parquet,2025-04-15T22:00:00+00:00,2025-08-12T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2601,60m,55308,rq_acb_v_V2601_60m_20250813_20251215_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2601/V2601_60m_20250813_20251215.parquet,2025-08-12T22:00:00+00:00,2025-12-15T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2605,60m,55314,rq_acb_v_V2605_60m_20251216_20260413_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2605/V2605_60m_20251216_20260413.parquet,2025-12-15T22:00:00+00:00,2026-04-13T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,actual_contract,V2609,60m,50122,rq_acb_v_V2609_60m_20260414_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=V2609/V2609_60m_20260414_20260707.parquet,2026-04-13T22:00:00+00:00,2026-07-07T15:00:00+00:00,13,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,15m,44362,rqdata_v_standard_15m_20230103_20260707_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_15m_20230103_20260707_v2.parquet,2023-01-03T09:15:00+00:00,2026-07-07T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,15m,56399,rqdata_v_standard_15m_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_15m_20230103_20260711_v2.parquet,2023-01-03T09:15:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,15m,71498,rqdata_v_standard_15m_20200102_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_15m_20200102_20260711_v2.parquet,2020-01-02T09:15:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1d,41247,rqdata_v_standard_1d_20230103_20260707_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1d_20230103_20260707_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-07T00:00:00+00:00,4,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1d,55962,rqdata_v_standard_1d_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1d_20230103_20260711_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-10T00:00:00+00:00,4,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1d,56556,rqdata_v_standard_1d_20200102_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1d_20200102_20260711_v2.parquet,2020-01-02T00:00:00+00:00,2026-07-10T00:00:00+00:00,4,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1d,55657,rqdata_v_standard_1d_20230103_20260710_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1d_20230103_20260710_v2.parquet,2023-01-03T00:00:00+00:00,2026-07-09T00:00:00+00:00,4,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1m,44360,rqdata_v_standard_1m_20230103_20260707_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1m_20230103_20260707_v2.parquet,2023-01-03T09:01:00+00:00,2026-07-07T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1m,56059,rqdata_v_standard_1m_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1m_20230103_20260711_v2.parquet,2023-01-03T09:01:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1m,71330,rqdata_v_standard_1m_20200102_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1m_20200102_20260711_v2.parquet,2020-01-02T09:01:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1w,44194,rqdata_v_standard_1w_20230103_20260707_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1w_20230103_20260707_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-03T00:00:00+00:00,5,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1w,55963,rqdata_v_standard_1w_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1w_20230103_20260711_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,5,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1w,56557,rqdata_v_standard_1w_20200102_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1w_20200102_20260711_v2.parquet,2020-01-03T00:00:00+00:00,2026-07-10T00:00:00+00:00,5,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1w,55747,rqdata_v_standard_1w_20230103_20260710_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1w_20230103_20260710_v2.parquet,2023-01-06T00:00:00+00:00,2026-07-10T00:00:00+00:00,5,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,1w,79822,rqdata_v_standard_1w_20090525_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1w/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_1w_20090525_20260711_v2.parquet,2009-05-27T00:00:00+00:00,2026-07-10T00:00:00+00:00,5,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,30m,44363,rqdata_v_standard_30m_20230103_20260707_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_30m_20230103_20260707_v2.parquet,2023-01-03T09:30:00+00:00,2026-07-07T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,30m,56400,rqdata_v_standard_30m_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_30m_20230103_20260711_v2.parquet,2023-01-03T09:30:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,30m,71499,rqdata_v_standard_30m_20200102_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_30m_20200102_20260711_v2.parquet,2020-01-02T09:30:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,5m,44361,rqdata_v_standard_5m_20230103_20260707_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_5m_20230103_20260707_v2.parquet,2023-01-03T09:05:00+00:00,2026-07-07T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,5m,56398,rqdata_v_standard_5m_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_5m_20230103_20260711_v2.parquet,2023-01-03T09:05:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,5m,71497,rqdata_v_standard_5m_20200102_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_5m_20200102_20260711_v2.parquet,2020-01-02T09:05:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,60m,44364,rqdata_v_standard_60m_20230103_20260707_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_60m_20230103_20260707_v2.parquet,2023-01-03T10:00:00+00:00,2026-07-07T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,60m,56401,rqdata_v_standard_60m_20230103_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_60m_20230103_20260711_v2.parquet,2023-01-03T10:00:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v,dominant_main,v.MAIN,60m,71500,rqdata_v_standard_60m_20200102_20260711_v2,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v/contract=v.MAIN/v_MAIN_60m_20200102_20260711_v2.parquet,2020-01-02T10:00:00+00:00,2026-07-10T15:00:00+00:00,3,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,15m,34458,rq_acb_v_f_V2609F_15m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_15m_20260401_20260707.parquet,2026-03-31T21:15:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2602F,15m,48074,rq_acb_v_f_V2602F_15m_20251029_20260108_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=v_f/contract=V2602F/V2602F_15m_20251029_20260108.parquet,2025-10-29T09:15:00+00:00,2026-01-08T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2603F,15m,48080,rq_acb_v_f_V2603F_15m_20260109_20260113_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=v_f/contract=V2603F/V2603F_15m_20260109_20260113.parquet,2026-01-08T21:15:00+00:00,2026-01-13T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2605F,15m,48086,rq_acb_v_f_V2605F_15m_20260114_20260414_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=v_f/contract=V2605F/V2605F_15m_20260114_20260414.parquet,2026-01-13T21:15:00+00:00,2026-04-14T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2606F,15m,48092,rq_acb_v_f_V2606F_15m_20260415_20260424_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=v_f/contract=V2606F/V2606F_15m_20260415_20260424.parquet,2026-04-14T21:15:00+00:00,2026-04-24T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,15m,48098,rq_acb_v_f_V2609F_15m_20260427_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_15m_20260427_20260707.parquet,2026-04-24T21:15:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,1d,34461,rq_acb_v_f_V2609F_1d_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_1d_20260401_20260707.parquet,2026-04-01T15:00:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2602F,1d,43800,rq_acb_v_f_V2602F_1d_20251029_20260108_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v_f/contract=V2602F/V2602F_1d_20251029_20260108.parquet,2025-10-29T00:00:00+00:00,2026-01-08T00:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2603F,1d,43802,rq_acb_v_f_V2603F_1d_20260109_20260113_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v_f/contract=V2603F/V2603F_1d_20260109_20260113.parquet,2026-01-09T00:00:00+00:00,2026-01-13T00:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2605F,1d,43804,rq_acb_v_f_V2605F_1d_20260114_20260414_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v_f/contract=V2605F/V2605F_1d_20260114_20260414.parquet,2026-01-14T00:00:00+00:00,2026-04-14T00:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2606F,1d,43806,rq_acb_v_f_V2606F_1d_20260415_20260424_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v_f/contract=V2606F/V2606F_1d_20260415_20260424.parquet,2026-04-15T00:00:00+00:00,2026-04-24T00:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,1d,43808,rq_acb_v_f_V2609F_1d_20260427_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_1d_20260427_20260707.parquet,2026-04-27T00:00:00+00:00,2026-07-07T00:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,1m,34456,rq_acb_v_f_V2609F_1m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_1m_20260401_20260707.parquet,2026-03-31T21:01:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2602F,1m,48072,rq_acb_v_f_V2602F_1m_20251029_20260108_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=v_f/contract=V2602F/V2602F_1m_20251029_20260108.parquet,2025-10-29T09:01:00+00:00,2026-01-08T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2603F,1m,48078,rq_acb_v_f_V2603F_1m_20260109_20260113_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=v_f/contract=V2603F/V2603F_1m_20260109_20260113.parquet,2026-01-08T21:01:00+00:00,2026-01-13T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2605F,1m,48084,rq_acb_v_f_V2605F_1m_20260114_20260414_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=v_f/contract=V2605F/V2605F_1m_20260114_20260414.parquet,2026-01-13T21:01:00+00:00,2026-04-14T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2606F,1m,48090,rq_acb_v_f_V2606F_1m_20260415_20260424_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=v_f/contract=V2606F/V2606F_1m_20260415_20260424.parquet,2026-04-14T21:01:00+00:00,2026-04-24T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,1m,48096,rq_acb_v_f_V2609F_1m_20260427_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_1m_20260427_20260707.parquet,2026-04-24T21:01:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,30m,34459,rq_acb_v_f_V2609F_30m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_30m_20260401_20260707.parquet,2026-03-31T21:30:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2602F,30m,48075,rq_acb_v_f_V2602F_30m_20251029_20260108_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2602F/V2602F_30m_20251029_20260108.parquet,2025-10-29T09:30:00+00:00,2026-01-08T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2603F,30m,48081,rq_acb_v_f_V2603F_30m_20260109_20260113_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2603F/V2603F_30m_20260109_20260113.parquet,2026-01-08T21:30:00+00:00,2026-01-13T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2605F,30m,48087,rq_acb_v_f_V2605F_30m_20260114_20260414_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2605F/V2605F_30m_20260114_20260414.parquet,2026-01-13T21:30:00+00:00,2026-04-14T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2606F,30m,48093,rq_acb_v_f_V2606F_30m_20260415_20260424_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2606F/V2606F_30m_20260415_20260424.parquet,2026-04-14T21:30:00+00:00,2026-04-24T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,30m,48099,rq_acb_v_f_V2609F_30m_20260427_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_30m_20260427_20260707.parquet,2026-04-24T21:30:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,5m,34457,rq_acb_v_f_V2609F_5m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_5m_20260401_20260707.parquet,2026-03-31T21:05:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2602F,5m,48073,rq_acb_v_f_V2602F_5m_20251029_20260108_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2602F/V2602F_5m_20251029_20260108.parquet,2025-10-29T09:05:00+00:00,2026-01-08T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2603F,5m,48079,rq_acb_v_f_V2603F_5m_20260109_20260113_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2603F/V2603F_5m_20260109_20260113.parquet,2026-01-08T21:05:00+00:00,2026-01-13T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2605F,5m,48085,rq_acb_v_f_V2605F_5m_20260114_20260414_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2605F/V2605F_5m_20260114_20260414.parquet,2026-01-13T21:05:00+00:00,2026-04-14T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2606F,5m,48091,rq_acb_v_f_V2606F_5m_20260415_20260424_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2606F/V2606F_5m_20260415_20260424.parquet,2026-04-14T21:05:00+00:00,2026-04-24T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,5m,48097,rq_acb_v_f_V2609F_5m_20260427_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_5m_20260427_20260707.parquet,2026-04-24T21:05:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2609F,60m,34460,rq_acb_v_f_V2609F_60m_20260401_20260707_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v_f/contract=V2609F/V2609F_60m_20260401_20260707.parquet,2026-03-31T22:00:00+00:00,2026-07-07T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2602F,60m,48076,rq_acb_v_f_V2602F_60m_20251029_20260108_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v_f/contract=V2602F/V2602F_60m_20251029_20260108.parquet,2025-10-29T10:00:00+00:00,2026-01-08T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
v_f,actual_contract,V2603F,60m,48082,rq_acb_v_f_V2603F_60m_20260109_20260113_v1,passed,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=DCE/symbol=v_f/contract=V2603F/V2603F_60m_20260109_20260113.parquet,2026-01-08T22:00:00+00:00,2026-01-13T15:00:00+00:00,6,duplicate_active,requires_supersede_decision
