active_binding_status,calendar_boundary_status,checksum_status,consumer,content_comparison_status,contract_role,coverage_status,derived_data_role,derived_file_id,derived_path,derived_quality,derived_version,effective_target_end,lineage_status,materialization_policy,period,physical_max_datetime,physical_min_datetime,product,profile_id,recommended_action,recomputed_row_count,requirement_level,residual_reason,session_boundary_status,source_1m_checksum,source_1m_file_id,source_1m_path,source_1m_quality,source_1m_version,source_bar_count_status,source_checksum_status,source_gap_count,source_interval,target_end,target_id,target_start,window_class
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71762,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=px/contract=px.MAIN/px_MAIN_5m_20230103_20260712_v2.parquet,passed,rqdata_px_standard_5m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,5m,2026-07-10T15:00:00,2023-09-15T09:05:00,px,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,681b18fa885f075309f0dae63467f8cc4371f5684d2e3b1fb12b35b190938024,71690,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=px/contract=px.MAIN/px_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_px_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:px:5m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71765,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=px/contract=px.MAIN/px_MAIN_60m_20230103_20260712_v2.parquet,passed,rqdata_px_standard_60m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,60m,2026-07-10T15:00:00,2023-09-15T10:00:00,px,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,681b18fa885f075309f0dae63467f8cc4371f5684d2e3b1fb12b35b190938024,71690,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=px/contract=px.MAIN/px_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_px_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:px:60m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82684,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1d_20090327_20260711_v2.parquet,passed,rqdata_rb_standard_1d_20090327_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2009-03-27T00:00:00,rb,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,12b5f555dd7e27cb6486c28f69430174f2114cef6ab2a2592c516ad749bdd97c,82777,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=rb/contract=rb.MAIN/rb_MAIN_1m_20090327_20260711_v2.parquet,passed,rqdata_rb_standard_1m_20090327_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:rb:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,missing,profile_registry,not_computed,dominant_main,missing,,,,missing,,2026-07-10,lineage_unverified,verify_only,1d,,,ri,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,checksum_missing|lineage_unverified|missing,not_computed,6e4048152b1d13d68b43f68694a919e052b2efe48a1dcfa9fa8172d886d86cd6,82786,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ri/contract=ri.MAIN/ri_MAIN_1m_20120724_20260711_v2.parquet,passed,rqdata_ri_standard_1m_20120724_20260711_v2,file_missing,matched,,,2026-07-10,profile_eligible:profile_registry:ri:1d:source:2026-07-10,,missing
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82697,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=rm/contract=rm.MAIN/rm_MAIN_1d_20121228_20260711_v2.parquet,passed,rqdata_rm_standard_1d_20121228_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2012-12-28T00:00:00,rm,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,648cf8285edb2b2912075c256b7ecba78cbc9c5f62623dce5d5cce29bae19535,82789,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rm/contract=rm.MAIN/rm_MAIN_1m_20121228_20260711_v2.parquet,passed,rqdata_rm_standard_1m_20121228_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:rm:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82728,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1d_20190816_20260711_v2.parquet,passed,rqdata_rr_standard_1d_20190816_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2019-08-16T00:00:00,rr,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,ab94978749b61fbd302a55dfe1634a891fb10ef2fc254ad816ac18aec061228c,82735,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=DCE/symbol=rr/contract=rr.MAIN/rr_MAIN_1m_20190816_20260711_v2.parquet,passed,rqdata_rr_standard_1m_20190816_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:rr:1d:source:2026-07-10,,provider_earliest_candidate
missing,verified,missing,profile_registry,not_computed,dominant_main,missing,,,,missing,,2026-07-10,lineage_unverified,verify_only,1d,,,rs,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,checksum_missing|lineage_unverified|missing,not_computed,088b9d00b6588c4dc54b315a6a4162e37b42df78cef3536a5d266c27c1c059af,82790,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=rs/contract=rs.MAIN/rs_MAIN_1m_20121228_20260711_v2.parquet,passed,rqdata_rs_standard_1m_20121228_20260711_v2,file_missing,matched,,,2026-07-10,profile_eligible:profile_registry:rs:1d:source:2026-07-10,,missing
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82671,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_1d_20000104_20260711_v2.parquet,passed,rqdata_ru_standard_1d_20000104_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2000-01-05T00:00:00,ru,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,ef0bf9e0498458f6a49ef76f2acd1d9fd1f691a61f91dde32463445a0227ff2d,82763,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ru/contract=ru.MAIN/ru_MAIN_1m_20000104_20260711_v2.parquet,passed,rqdata_ru_standard_1m_20000104_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:ru:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82731,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sa/contract=sa.MAIN/sa_MAIN_1d_20191206_20260711_v2.parquet,passed,rqdata_sa_standard_1d_20191206_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2019-12-06T00:00:00,sa,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,7d4b6cc8d6b80551662cf37ffb369064bef2b92087715de50751e6d3d398ad93,82732,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sa/contract=sa.MAIN/sa_MAIN_1m_20191206_20260711_v2.parquet,passed,rqdata_sa_standard_1m_20191206_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:sa:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82721,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=INE/symbol=sc/contract=sc.MAIN/sc_MAIN_1d_20180326_20260711_v2.parquet,passed,rqdata_sc_standard_1d_20180326_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2018-03-26T00:00:00,sc,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,3976167d5c0c59f305d718db76a17149baef3afcd2457f2ee0a697395ab6ef1e,82742,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=INE/symbol=sc/contract=sc.MAIN/sc_MAIN_1m_20180326_20260711_v2.parquet,passed,rqdata_sc_standard_1m_20180326_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:sc:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82710,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sf/contract=sf.MAIN/sf_MAIN_1d_20140808_20260711_v2.parquet,passed,rqdata_sf_standard_1d_20140808_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2014-08-08T00:00:00,sf,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,630935bd43a3f9a930d207ac74c67d97a1d410055b1c9c900bbd47e14043d2db,82752,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sf/contract=sf.MAIN/sf_MAIN_1m_20140808_20260711_v2.parquet,passed,rqdata_sf_standard_1m_20140808_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:sf:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71767,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_15m_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_15m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,15m,2026-07-10T15:00:00,2023-09-15T09:15:00,sh,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,4322d67e11a4bcc22d96e1d846fee01f2112becd4e9d573c9b053ad252793394,71693,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:sh:15m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71694,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_1d_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_1d_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2023-09-15T00:00:00,sh,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,4322d67e11a4bcc22d96e1d846fee01f2112becd4e9d573c9b053ad252793394,71693,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_1m_20230103_20260712_v2,column_missing,matched,,,2026-07-10,profile_eligible:profile_registry:sh:1d:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71768,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_30m_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_30m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,30m,2026-07-10T15:00:00,2023-09-15T09:30:00,sh,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,4322d67e11a4bcc22d96e1d846fee01f2112becd4e9d573c9b053ad252793394,71693,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:sh:30m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71766,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_5m_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_5m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,5m,2026-07-10T15:00:00,2023-09-15T09:05:00,sh,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,4322d67e11a4bcc22d96e1d846fee01f2112becd4e9d573c9b053ad252793394,71693,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:sh:5m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71769,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_60m_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_60m_20230103_20260712_v2,2026-07-10,lineage_unverified,verify_only,60m,2026-07-10T15:00:00,2023-09-15T10:00:00,sh,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,4322d67e11a4bcc22d96e1d846fee01f2112becd4e9d573c9b053ad252793394,71693,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sh/contract=sh.MAIN/sh_MAIN_1m_20230103_20260712_v2.parquet,passed,rqdata_sh_standard_1m_20230103_20260712_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:sh:60m:source:2026-07-10,,2023+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71522,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=15m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_15m_20221222_20260711_v2.parquet,passed,rqdata_si_standard_15m_20221222_20260711_v2,2026-07-10,lineage_unverified,verify_only,15m,2026-07-10T15:00:00,2022-12-22T09:15:00,si,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,d7bbe0e092022c324a21e03dec307634f44a238fae14e5ae74b28bd510196e07,71336,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1m_20221222_20260711_v2.parquet,passed,rqdata_si_standard_1m_20221222_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:si:15m:source:2026-07-10,,2020+
active_selected,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,56534,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1d_20221222_20260711_v2.parquet,passed,rqdata_si_standard_1d_20221222_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2022-12-22T00:00:00,si,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,d7bbe0e092022c324a21e03dec307634f44a238fae14e5ae74b28bd510196e07,71336,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1m_20221222_20260711_v2.parquet,passed,rqdata_si_standard_1m_20221222_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:si:1d:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71523,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=30m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_30m_20221222_20260711_v2.parquet,passed,rqdata_si_standard_30m_20221222_20260711_v2,2026-07-10,lineage_unverified,verify_only,30m,2026-07-10T15:00:00,2022-12-22T09:30:00,si,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,d7bbe0e092022c324a21e03dec307634f44a238fae14e5ae74b28bd510196e07,71336,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1m_20221222_20260711_v2.parquet,passed,rqdata_si_standard_1m_20221222_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:si:30m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71521,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=5m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_5m_20221222_20260711_v2.parquet,passed,rqdata_si_standard_5m_20221222_20260711_v2,2026-07-10,lineage_unverified,verify_only,5m,2026-07-10T15:00:00,2022-12-22T09:05:00,si,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,d7bbe0e092022c324a21e03dec307634f44a238fae14e5ae74b28bd510196e07,71336,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1m_20221222_20260711_v2.parquet,passed,rqdata_si_standard_1m_20221222_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:si:5m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,71524,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=60m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_60m_20221222_20260711_v2.parquet,passed,rqdata_si_standard_60m_20221222_20260711_v2,2026-07-10,lineage_unverified,verify_only,60m,2026-07-10T15:00:00,2022-12-22T10:00:00,si,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,d7bbe0e092022c324a21e03dec307634f44a238fae14e5ae74b28bd510196e07,71336,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=GFEX/symbol=si/contract=si.MAIN/si_MAIN_1m_20221222_20260711_v2.parquet,passed,rqdata_si_standard_1m_20221222_20260711_v2,present,matched,,1m,2026-07-10,profile_eligible:profile_registry:si:60m:source:2026-07-10,,2020+
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82711,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1d_20140808_20260711_v2.parquet,passed,rqdata_sm_standard_1d_20140808_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2014-08-08T00:00:00,sm,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,c253f78bb647f5909347f91277c442056e516d12282ee0da79ef4a94cdd16062,82753,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sm/contract=sm.MAIN/sm_MAIN_1m_20140808_20260711_v2.parquet,passed,rqdata_sm_standard_1m_20140808_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:sm:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82715,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1d_20150327_20260711_v2.parquet,passed,rqdata_sn_standard_1d_20150327_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2015-03-27T00:00:00,sn,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,c3cd58084824c25ee53710fd3629b760a507fc2a71f3255e3e0002c5168c05f0,82749,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sn/contract=sn.MAIN/sn_MAIN_1m_20150327_20260711_v2.parquet,passed,rqdata_sn_standard_1m_20150327_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:sn:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82723,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1d_20181127_20260711_v2.parquet,passed,rqdata_sp_standard_1d_20181127_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2018-11-27T00:00:00,sp,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,16b31f43c52d00889fc28bc413ee4a90a6498c2fa8199fed5076026b3007ce8d,82740,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=sp/contract=sp.MAIN/sp_MAIN_1m_20181127_20260711_v2.parquet,passed,rqdata_sp_standard_1m_20181127_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:sp:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82677,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1d_20060106_20260711_v2.parquet,passed,rqdata_sr_standard_1d_20060106_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2006-01-06T00:00:00,sr,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,9134fe8a4921cf1fd9658406bc5623cb305c38f799debfc737f0e79b38fc2e35,82770,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=sr/contract=sr.MAIN/sr_MAIN_1m_20060106_20260711_v2.parquet,passed,rqdata_sr_standard_1m_20060106_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:sr:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82729,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1d_20190925_20260711_v2.parquet,passed,rqdata_ss_standard_1d_20190925_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2019-09-25T00:00:00,ss,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,9ccd7ac3076ce722da5d0819bd0675759b7729f0d048eddffebd3c7f43fc88c9,82734,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=SHFE/symbol=ss/contract=ss.MAIN/ss_MAIN_1m_20190925_20260711_v2.parquet,passed,rqdata_ss_standard_1m_20190925_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:ss:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82713,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1d_20150320_20260711_v2.parquet,passed,rqdata_t_standard_1d_20150320_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2015-03-20T00:00:00,t,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,85709ccc4f97732c71cee74389d654fe062b43530ba58e12fefefb7e84f1f42a,82750,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CFFEX/symbol=t/contract=t.MAIN/t_MAIN_1m_20150320_20260711_v2.parquet,passed,rqdata_t_standard_1m_20150320_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:t:1d:source:2026-07-10,,provider_earliest_candidate
active_other_version,verified,matched,profile_registry,not_computed,dominant_main,covered,primary,82679,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1d/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1d_20061218_20260711_v2.parquet,passed,rqdata_ta_standard_1d_20061218_20260711_v2,2026-07-10,lineage_unverified,verify_only,1d,2026-07-10T00:00:00,2006-12-18T00:00:00,ta,intraday_research_v1,rebuild_from_exact_passed_1m_candidate,,profile_eligible,lineage_unverified,not_computed,e5376c7104961bab739c46b52cea0a83bd54d31b0b595d9976677fa9437ae3bd,82772,/Volumes/扩展盘/guiyi-quant-workstation/data/parquet/canonical/bars/provider=rqdata/period=1m/exchange=CZCE/symbol=ta/contract=ta.MAIN/ta_MAIN_1m_20061218_20260711_v2.parquet,passed,rqdata_ta_standard_1m_20061218_20260711_v2,column_missing,matched,,1m,2026-07-10,profile_eligible:profile_registry:ta:1d:source:2026-07-10,,provider_earliest_candidate
