product,contract,contract_role,period,expected_start,expected_end,target_reason
cf,CF0605,actual_contract,1d,2006-01-17,2006-03-24,main_contract_map_rank1_effective_range
cf,CF0606,actual_contract,1d,2006-03-27,2006-04-26,main_contract_map_rank1_effective_range
cf,CF0607,actual_contract,1d,2006-04-27,2006-06-09,main_contract_map_rank1_effective_range
cf,CF0608,actual_contract,1d,2006-06-12,2006-06-28,main_contract_map_rank1_effective_range
cf,CF0609,actual_contract,1d,2006-06-29,2006-08-02,main_contract_map_rank1_effective_range
cf,CF0611,actual_contract,1d,2006-08-03,2006-09-20,main_contract_map_rank1_effective_range
cf,CF0612,actual_contract,1d,2006-09-21,2006-09-27,main_contract_map_rank1_effective_range
cf,CF0701,actual_contract,1d,2006-09-28,2006-11-07,main_contract_map_rank1_effective_range
cf,CF0705,actual_contract,1d,2006-11-08,2007-03-23,main_contract_map_rank1_effective_range
cf,CF0707,actual_contract,1d,2007-03-26,2007-06-06,main_contract_map_rank1_effective_range
cf,CF0709,actual_contract,1d,2007-06-07,2007-07-06,main_contract_map_rank1_effective_range
cf,CF0801,actual_contract,1d,2007-07-09,2007-09-18,main_contract_map_rank1_effective_range
cf,CF0805,actual_contract,1d,2007-09-19,2008-02-19,main_contract_map_rank1_effective_range
cf,CF0807,actual_contract,1d,2008-02-20,2008-07-10,main_contract_map_rank1_effective_range
cf,CF0901,actual_contract,1d,2008-07-11,2008-11-14,main_contract_map_rank1_effective_range
cf,CF0905,actual_contract,1d,2008-11-17,2009-03-25,main_contract_map_rank1_effective_range
cf,CF0907,actual_contract,1d,2009-03-26,2009-05-26,main_contract_map_rank1_effective_range
cf,CF0909,actual_contract,1d,2009-05-27,2009-07-14,main_contract_map_rank1_effective_range
cf,CF1001,actual_contract,1d,2009-07-15,2009-11-02,main_contract_map_rank1_effective_range
cf,CF1005,actual_contract,1d,2009-11-03,2010-01-12,main_contract_map_rank1_effective_range
cf,CF1005,actual_contract,1m,2010-01-04,2010-01-12,main_contract_map_rank1_effective_range
cf,CF1009,actual_contract,1d,2010-01-13,2010-04-29,main_contract_map_rank1_effective_range
cf,CF1009,actual_contract,1m,2010-01-13,2010-04-29,main_contract_map_rank1_effective_range
cf,CF1101,actual_contract,1d,2010-04-30,2010-09-03,main_contract_map_rank1_effective_range
cf,CF1101,actual_contract,1m,2010-04-30,2010-09-03,main_contract_map_rank1_effective_range
cf,CF1105,actual_contract,1d,2010-09-06,2010-11-25,main_contract_map_rank1_effective_range
cf,CF1105,actual_contract,1m,2010-09-06,2010-11-25,main_contract_map_rank1_effective_range
cf,CF1109,actual_contract,1d,2010-11-26,2011-06-13,main_contract_map_rank1_effective_range
cf,CF1109,actual_contract,1m,2010-11-26,2011-06-13,main_contract_map_rank1_effective_range
cf,CF1201,actual_contract,1d,2011-06-14,2011-08-12,main_contract_map_rank1_effective_range
cf,CF1201,actual_contract,1m,2011-06-14,2011-08-12,main_contract_map_rank1_effective_range
cf,CF1205,actual_contract,1d,2011-08-15,2012-02-08,main_contract_map_rank1_effective_range
cf,CF1205,actual_contract,1m,2011-08-15,2012-02-08,main_contract_map_rank1_effective_range
cf,CF1209,actual_contract,1d,2012-02-09,2012-06-04,main_contract_map_rank1_effective_range
cf,CF1209,actual_contract,1m,2012-02-09,2012-06-04,main_contract_map_rank1_effective_range
cf,CF1301,actual_contract,1d,2012-06-05,2012-11-05,main_contract_map_rank1_effective_range
cf,CF1301,actual_contract,1m,2012-06-05,2012-11-05,main_contract_map_rank1_effective_range
cf,CF1305,actual_contract,1d,2012-11-06,2013-01-30,main_contract_map_rank1_effective_range
cf,CF1305,actual_contract,1m,2012-11-06,2013-01-30,main_contract_map_rank1_effective_range
cf,CF1309,actual_contract,1d,2013-01-31,2013-06-13,main_contract_map_rank1_effective_range
cf,CF1309,actual_contract,1m,2013-01-31,2013-06-13,main_contract_map_rank1_effective_range
cf,CF1401,actual_contract,1d,2013-06-14,2013-10-15,main_contract_map_rank1_effective_range
cf,CF1401,actual_contract,1m,2013-06-14,2013-10-15,main_contract_map_rank1_effective_range
cf,CF1405,actual_contract,1d,2013-10-16,2014-03-20,main_contract_map_rank1_effective_range
cf,CF1405,actual_contract,1m,2013-10-16,2014-03-20,main_contract_map_rank1_effective_range
cf,CF1501,actual_contract,1d,2014-03-21,2014-11-14,main_contract_map_rank1_effective_range
cf,CF1501,actual_contract,1m,2014-03-21,2014-11-14,main_contract_map_rank1_effective_range
cf,CF1505,actual_contract,1d,2014-11-17,2015-03-20,main_contract_map_rank1_effective_range
cf,CF1505,actual_contract,1m,2014-11-17,2015-03-20,main_contract_map_rank1_effective_range
cf,CF1509,actual_contract,1d,2015-03-23,2015-07-02,main_contract_map_rank1_effective_range
cf,CF1509,actual_contract,1m,2015-03-23,2015-07-02,main_contract_map_rank1_effective_range
cf,CF1601,actual_contract,1d,2015-07-03,2015-10-26,main_contract_map_rank1_effective_range
cf,CF1601,actual_contract,1m,2015-07-03,2015-10-26,main_contract_map_rank1_effective_range
cf,CF1605,actual_contract,1d,2015-10-27,2016-02-04,main_contract_map_rank1_effective_range
cf,CF1605,actual_contract,1m,2015-10-27,2016-02-04,main_contract_map_rank1_effective_range
cf,CF1609,actual_contract,1d,2016-02-05,2016-06-20,main_contract_map_rank1_effective_range
cf,CF1609,actual_contract,1m,2016-02-05,2016-06-20,main_contract_map_rank1_effective_range
cf,CF1701,actual_contract,1d,2016-06-21,2016-11-22,main_contract_map_rank1_effective_range
cf,CF1701,actual_contract,1m,2016-06-21,2016-11-22,main_contract_map_rank1_effective_range
cf,CF1705,actual_contract,1d,2016-11-23,2017-03-31,main_contract_map_rank1_effective_range
cf,CF1705,actual_contract,1m,2016-11-23,2017-03-31,main_contract_map_rank1_effective_range
cf,CF1709,actual_contract,1d,2017-04-05,2017-08-02,main_contract_map_rank1_effective_range
cf,CF1709,actual_contract,1m,2017-04-05,2017-08-02,main_contract_map_rank1_effective_range
cf,CF1801,actual_contract,1d,2017-08-03,2017-11-28,main_contract_map_rank1_effective_range
cf,CF1801,actual_contract,1m,2017-08-03,2017-11-28,main_contract_map_rank1_effective_range
cf,CF1805,actual_contract,1d,2017-11-29,2018-03-23,main_contract_map_rank1_effective_range
cf,CF1805,actual_contract,1m,2017-11-29,2018-03-23,main_contract_map_rank1_effective_range
cf,CF1809,actual_contract,1d,2018-03-26,2018-05-14,main_contract_map_rank1_effective_range
cf,CF1809,actual_contract,1m,2018-03-26,2018-05-14,main_contract_map_rank1_effective_range
cf,CF1901,actual_contract,1d,2018-05-15,2018-11-22,main_contract_map_rank1_effective_range
cf,CF1901,actual_contract,1m,2018-05-15,2018-11-22,main_contract_map_rank1_effective_range
cf,CF1905,actual_contract,1d,2018-11-23,2019-04-03,main_contract_map_rank1_effective_range
cf,CF1905,actual_contract,1m,2018-11-23,2019-04-03,main_contract_map_rank1_effective_range
cf,CF1909,actual_contract,1d,2019-04-04,2019-08-08,main_contract_map_rank1_effective_range
cf,CF1909,actual_contract,1m,2019-04-04,2019-08-08,main_contract_map_rank1_effective_range
cf,CF2001,actual_contract,1d,2019-08-09,2019-11-26,main_contract_map_rank1_effective_range
cf,CF2001,actual_contract,1m,2019-08-09,2019-11-26,main_contract_map_rank1_effective_range
cf,CF2005,actual_contract,1d,2019-11-27,2020-04-01,main_contract_map_rank1_effective_range
cf,CF2005,actual_contract,1m,2019-11-27,2020-04-01,main_contract_map_rank1_effective_range
cf,CF2009,actual_contract,1d,2020-04-02,2020-08-07,main_contract_map_rank1_effective_range
cf,CF2009,actual_contract,1m,2020-04-02,2020-08-07,main_contract_map_rank1_effective_range
cf,CF2101,actual_contract,1d,2020-08-10,2020-12-04,main_contract_map_rank1_effective_range
cf,CF2101,actual_contract,1m,2020-08-10,2020-12-04,main_contract_map_rank1_effective_range
cf,CF2105,actual_contract,1d,2020-12-07,2021-04-07,main_contract_map_rank1_effective_range
cf,CF2105,actual_contract,1m,2020-12-07,2021-04-07,main_contract_map_rank1_effective_range
cf,CF2109,actual_contract,1d,2021-04-08,2021-08-05,main_contract_map_rank1_effective_range
cf,CF2109,actual_contract,1m,2021-04-08,2021-08-05,main_contract_map_rank1_effective_range
cf,CF2201,actual_contract,1d,2021-08-06,2021-12-06,main_contract_map_rank1_effective_range
cf,CF2201,actual_contract,1m,2021-08-06,2021-12-06,main_contract_map_rank1_effective_range
cf,CF2205,actual_contract,1d,2021-12-07,2022-04-13,main_contract_map_rank1_effective_range
cf,CF2205,actual_contract,1m,2021-12-07,2022-04-13,main_contract_map_rank1_effective_range
cf,CF2209,actual_contract,1d,2022-04-14,2022-07-28,main_contract_map_rank1_effective_range
cf,CF2209,actual_contract,1m,2022-04-14,2022-07-28,main_contract_map_rank1_effective_range
cf,CF2301,actual_contract,1d,2022-07-29,2022-11-28,main_contract_map_rank1_effective_range
cf,CF2301,actual_contract,1m,2022-07-29,2022-11-28,main_contract_map_rank1_effective_range
cf,CF2305,actual_contract,1d,2022-11-29,2023-04-06,main_contract_map_rank1_effective_range
cf,CF2305,actual_contract,1m,2022-11-29,2023-04-06,main_contract_map_rank1_effective_range
cf,CF2309,actual_contract,1d,2023-04-07,2023-07-21,main_contract_map_rank1_effective_range
cf,CF2309,actual_contract,1m,2023-04-07,2023-07-21,main_contract_map_rank1_effective_range
cf,CF2401,actual_contract,1d,2023-07-24,2023-12-01,main_contract_map_rank1_effective_range
cf,CF2401,actual_contract,1m,2023-07-24,2023-12-01,main_contract_map_rank1_effective_range
cf,CF2405,actual_contract,1d,2023-12-04,2024-04-10,main_contract_map_rank1_effective_range
cf,CF2405,actual_contract,1m,2023-12-04,2024-04-10,main_contract_map_rank1_effective_range
cf,CF2409,actual_contract,1d,2024-04-11,2024-08-09,main_contract_map_rank1_effective_range
cf,CF2409,actual_contract,1m,2024-04-11,2024-08-09,main_contract_map_rank1_effective_range
cf,CF2501,actual_contract,1d,2024-08-12,2024-12-04,main_contract_map_rank1_effective_range
cf,CF2501,actual_contract,1m,2024-08-12,2024-12-04,main_contract_map_rank1_effective_range
cf,CF2505,actual_contract,1d,2024-12-05,2025-04-11,main_contract_map_rank1_effective_range
cf,CF2505,actual_contract,1m,2024-12-05,2025-04-11,main_contract_map_rank1_effective_range
cf,CF2509,actual_contract,1d,2025-04-14,2025-08-04,main_contract_map_rank1_effective_range
cf,CF2509,actual_contract,1m,2025-04-14,2025-08-04,main_contract_map_rank1_effective_range
cf,CF2601,actual_contract,1d,2025-08-05,2025-12-11,main_contract_map_rank1_effective_range
cf,CF2601,actual_contract,1m,2025-08-05,2025-12-11,main_contract_map_rank1_effective_range
cf,CF2605,actual_contract,1d,2025-12-12,2026-04-07,main_contract_map_rank1_effective_range
cf,CF2605,actual_contract,1m,2025-12-12,2026-04-07,main_contract_map_rank1_effective_range
cf,CF2609,actual_contract,1d,2026-04-08,2026-06-24,main_contract_map_rank1_effective_range
cf,CF2609,actual_contract,1d,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
cf,CF2609,actual_contract,1m,2026-04-08,2026-06-24,main_contract_map_rank1_effective_range
cf,CF2609,actual_contract,1m,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
cj,CJ1912,actual_contract,1d,2019-04-30,2019-11-07,main_contract_map_rank1_effective_range
cj,CJ1912,actual_contract,1m,2019-04-30,2019-11-07,main_contract_map_rank1_effective_range
cj,CJ2001,actual_contract,1d,2019-11-08,2019-12-02,main_contract_map_rank1_effective_range
cj,CJ2001,actual_contract,1m,2019-11-08,2019-12-02,main_contract_map_rank1_effective_range
cj,CJ2005,actual_contract,1d,2019-12-03,2020-04-03,main_contract_map_rank1_effective_range
cj,CJ2005,actual_contract,1m,2019-12-03,2020-04-03,main_contract_map_rank1_effective_range
cj,CJ2009,actual_contract,1d,2020-04-07,2020-08-14,main_contract_map_rank1_effective_range
cj,CJ2009,actual_contract,1m,2020-04-07,2020-08-14,main_contract_map_rank1_effective_range
cj,CJ2101,actual_contract,1d,2020-08-17,2020-12-15,main_contract_map_rank1_effective_range
cj,CJ2101,actual_contract,1m,2020-08-17,2020-12-15,main_contract_map_rank1_effective_range
cj,CJ2105,actual_contract,1d,2020-12-16,2021-04-06,main_contract_map_rank1_effective_range
cj,CJ2105,actual_contract,1m,2020-12-16,2021-04-06,main_contract_map_rank1_effective_range
cj,CJ2109,actual_contract,1d,2021-04-07,2021-07-23,main_contract_map_rank1_effective_range
cj,CJ2109,actual_contract,1m,2021-04-07,2021-07-23,main_contract_map_rank1_effective_range
cj,CJ2201,actual_contract,1d,2021-07-26,2021-11-17,main_contract_map_rank1_effective_range
cj,CJ2201,actual_contract,1m,2021-07-26,2021-11-17,main_contract_map_rank1_effective_range
cj,CJ2205,actual_contract,1d,2021-11-18,2022-04-08,main_contract_map_rank1_effective_range
cj,CJ2205,actual_contract,1m,2021-11-18,2022-04-08,main_contract_map_rank1_effective_range
cj,CJ2209,actual_contract,1d,2022-04-11,2022-07-19,main_contract_map_rank1_effective_range
cj,CJ2209,actual_contract,1m,2022-04-11,2022-07-19,main_contract_map_rank1_effective_range
cj,CJ2301,actual_contract,1d,2022-07-20,2022-12-09,main_contract_map_rank1_effective_range
cj,CJ2301,actual_contract,1m,2022-07-20,2022-12-09,main_contract_map_rank1_effective_range
cj,CJ2305,actual_contract,1d,2022-12-12,2023-04-13,main_contract_map_rank1_effective_range
cj,CJ2305,actual_contract,1m,2022-12-12,2023-04-13,main_contract_map_rank1_effective_range
cj,CJ2309,actual_contract,1d,2023-04-14,2023-08-01,main_contract_map_rank1_effective_range
cj,CJ2309,actual_contract,1m,2023-04-14,2023-08-01,main_contract_map_rank1_effective_range
cj,CJ2401,actual_contract,1d,2023-08-02,2023-11-27,main_contract_map_rank1_effective_range
cj,CJ2401,actual_contract,1m,2023-08-02,2023-11-27,main_contract_map_rank1_effective_range
cj,CJ2405,actual_contract,1d,2023-11-28,2024-04-01,main_contract_map_rank1_effective_range
cj,CJ2405,actual_contract,1m,2023-11-28,2024-04-01,main_contract_map_rank1_effective_range
cj,CJ2409,actual_contract,1d,2024-04-02,2024-07-26,main_contract_map_rank1_effective_range
cj,CJ2409,actual_contract,1m,2024-04-02,2024-07-26,main_contract_map_rank1_effective_range
cj,CJ2501,actual_contract,1d,2024-07-29,2024-11-27,main_contract_map_rank1_effective_range
cj,CJ2501,actual_contract,1m,2024-07-29,2024-11-27,main_contract_map_rank1_effective_range
cj,CJ2505,actual_contract,1d,2024-11-28,2025-04-14,main_contract_map_rank1_effective_range
cj,CJ2505,actual_contract,1m,2024-11-28,2025-04-14,main_contract_map_rank1_effective_range
cj,CJ2509,actual_contract,1d,2025-04-15,2025-07-02,main_contract_map_rank1_effective_range
cj,CJ2509,actual_contract,1m,2025-04-15,2025-07-02,main_contract_map_rank1_effective_range
cj,CJ2601,actual_contract,1d,2025-07-03,2025-12-05,main_contract_map_rank1_effective_range
cj,CJ2601,actual_contract,1m,2025-07-03,2025-12-05,main_contract_map_rank1_effective_range
cj,CJ2605,actual_contract,1d,2025-12-08,2026-04-08,main_contract_map_rank1_effective_range
cj,CJ2605,actual_contract,1m,2025-12-08,2026-04-08,main_contract_map_rank1_effective_range
cj,CJ2609,actual_contract,1d,2026-04-09,2026-06-24,main_contract_map_rank1_effective_range
cj,CJ2609,actual_contract,1d,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
cj,CJ2609,actual_contract,1m,2026-04-09,2026-06-24,main_contract_map_rank1_effective_range
cj,CJ2609,actual_contract,1m,2026-07-07,2026-07-07,main_contract_map_rank1_effective_range
cs,CS1503,actual_contract,1d,2014-12-19,2014-12-19,main_contract_map_rank1_effective_range
cs,CS1503,actual_contract,1m,2014-12-19,2014-12-19,main_contract_map_rank1_effective_range
cs,CS1505,actual_contract,1d,2014-12-22,2015-04-03,main_contract_map_rank1_effective_range
cs,CS1505,actual_contract,1m,2014-12-22,2015-04-03,main_contract_map_rank1_effective_range
cs,CS1509,actual_contract,1d,2015-04-07,2015-07-27,main_contract_map_rank1_effective_range
cs,CS1509,actual_contract,1m,2015-04-07,2015-07-27,main_contract_map_rank1_effective_range
cs,CS1601,actual_contract,1d,2015-07-28,2015-10-30,main_contract_map_rank1_effective_range
cs,CS1601,actual_contract,1m,2015-07-28,2015-10-30,main_contract_map_rank1_effective_range
cs,CS1605,actual_contract,1d,2015-11-02,2016-03-18,main_contract_map_rank1_effective_range
cs,CS1605,actual_contract,1m,2015-11-02,2016-03-18,main_contract_map_rank1_effective_range
cs,CS1609,actual_contract,1d,2016-03-21,2016-06-28,main_contract_map_rank1_effective_range
cs,CS1609,actual_contract,1m,2016-03-21,2016-06-28,main_contract_map_rank1_effective_range
cs,CS1701,actual_contract,1d,2016-06-29,2016-11-22,main_contract_map_rank1_effective_range
cs,CS1701,actual_contract,1m,2016-06-29,2016-11-22,main_contract_map_rank1_effective_range
cs,CS1705,actual_contract,1d,2016-11-23,2017-03-22,main_contract_map_rank1_effective_range
cs,CS1705,actual_contract,1m,2016-11-23,2017-03-22,main_contract_map_rank1_effective_range
cs,CS1709,actual_contract,1d,2017-03-23,2017-08-08,main_contract_map_rank1_effective_range
cs,CS1709,actual_contract,1m,2017-03-23,2017-08-08,main_contract_map_rank1_effective_range
cs,CS1801,actual_contract,1d,2017-08-09,2017-12-04,main_contract_map_rank1_effective_range
cs,CS1801,actual_contract,1m,2017-08-09,2017-12-04,main_contract_map_rank1_effective_range
cs,CS1805,actual_contract,1d,2017-12-05,2018-04-02,main_contract_map_rank1_effective_range
cs,CS1805,actual_contract,1m,2017-12-05,2018-04-02,main_contract_map_rank1_effective_range
cs,CS1809,actual_contract,1d,2018-04-03,2018-08-07,main_contract_map_rank1_effective_range
cs,CS1809,actual_contract,1m,2018-04-03,2018-08-07,main_contract_map_rank1_effective_range
cs,CS1901,actual_contract,1d,2018-08-08,2018-12-06,main_contract_map_rank1_effective_range
